# Scalar ASCII output created by CarpetIOScalar
# created on nid12008 by elihu on May 01 2017 at 18:38:04-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0014/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid12008-elihu-2017.05.01-23.36.20-18938
# Run ID: run-J0040_N40-nid12008-elihu-2017.05.01-23.36.20-18938
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
932352 1573.344 2310 0 841 0 0 1694 815 25 13 0
932608 1573.776 2716 0 973 0 0 1694 825 147 15 0
932864 1574.208 2768 0 977 0 0 1694 826 150 15 0
933120 1574.64 2812 0 976 0 0 1694 824 151 16 0
933376 1575.072 2823 0 987 0 0 1694 829 158 19 0
933632 1575.504 2822 0 987 0 0 1694 827 158 19 0
933888 1575.936 2819 0 984 0 0 1694 826 157 18 0
934144 1576.368 2847 0 1012 0 0 1693 854 157 19 0
934400 1576.8 2842 0 1007 0 0 1693 850 156 15 0
934656 1577.232 2843 0 1008 0 0 1693 848 160 20 0
934912 1577.664 2843 0 1008 0 0 1693 844 163 18 0
935168 1578.096 2842 0 1007 0 0 1693 840 166 19 0
935424 1578.528 2843 0 1008 0 0 1693 837 170 21 0
935680 1578.96 2850 0 1015 0 0 1693 840 174 26 0
935936 1579.392 2861 0 1026 0 0 1693 842 182 36 0
936192 1579.824 2847 0 1012 0 0 1693 845 166 21 0
936448 1580.256 2862 0 1027 0 0 1693 849 177 33 0
936704 1580.688 2865 0 1030 0 0 1693 851 178 34 0
936960 1581.12 2880 0 1047 0 0 1692 862 183 37 0
937216 1581.552 2885 0 1052 0 0 1692 862 189 41 0
937472 1581.984 2892 0 1060 0 0 1690 869 190 44 0
937728 1582.416 2888 0 1056 0 0 1690 870 186 38 0
937984 1582.848 2900 0 1071 0 0 1687 879 191 45 0
938240 1583.28 2900 0 1071 0 0 1687 879 190 42 0
938496 1583.712 2906 0 1079 0 0 1685 885 193 45 0
938752 1584.144 2911 0 1086 0 0 1683 891 195 46 0
939008 1584.576 2910 0 1085 0 0 1683 892 193 43 0
939264 1585.008 2915 0 1090 0 0 1683 894 195 46 0
939520 1585.44 2921 0 1096 0 0 1683 898 196 45 0
939776 1585.872 2930 0 1106 0 0 1682 906 199 47 0
940032 1586.304 2935 0 1110 0 0 1682 906 203 48 0
940288 1586.736 2938 0 1115 0 0 1681 910 203 48 0
940544 1587.168 2981 0 1154 0 0 1684 949 205 48 0
940800 1587.6 2992 0 1166 0 0 1683 952 213 47 0
941056 1588.032 2995 0 1172 0 0 1681 958 214 45 0
941312 1588.464 3018 0 1197 0 0 1679 984 212 47 0
941568 1588.896 3033 0 1215 0 0 1676 1001 213 48 0
941824 1589.328 3039 0 1220 0 0 1677 1005 214 49 0
942080 1589.76 3071 0 1252 0 0 1677 1033 218 49 0
942336 1590.192 3068 0 1249 0 0 1677 1033 215 48 0
942592 1590.624 3073 0 1255 0 0 1675 1038 217 50 0
942848 1591.056 3076 0 1261 0 0 1673 1041 218 48 0
943104 1591.488 3080 0 1267 0 0 1671 1048 219 49 0
943360 1591.92 3085 0 1275 0 0 1668 1053 221 48 0
943616 1592.352 3089 0 1279 0 0 1668 1057 221 50 0
943872 1592.784 3089 0 1279 0 0 1668 1055 223 50 0
944128 1593.216 3091 0 1282 0 0 1667 1059 222 49 0
944384 1593.648 3092 0 1283 0 0 1667 1060 222 50 0
944640 1594.08 3110 0 1301 0 0 1667 1081 219 51 0
944896 1594.512 3108 0 1299 0 0 1667 1078 221 50 0
945152 1594.944 3107 0 1298 0 0 1667 1076 221 50 0
945408 1595.376 3108 0 1299 0 0 1667 1073 225 50 0
945664 1595.808 3107 0 1298 0 0 1667 1069 228 50 0
945920 1596.24 3106 0 1297 0 0 1667 1066 230 50 0
946176 1596.672 3179 0 1359 0 0 1614 1134 224 50 0
946432 1597.104 3198 0 1379 0 0 1677 1139 239 49 0
946688 1597.536 3197 0 1377 0 0 1677 1143 234 48 0
946944 1597.968 3198 0 1378 0 0 1677 1145 232 48 0
947200 1598.4 3199 0 1379 0 0 1677 1147 231 49 0
947456 1598.832 3200 0 1380 0 0 1677 1149 230 49 0
947712 1599.264 3200 0 1380 0 0 1677 1150 229 49 0
947968 1599.696 3211 0 1391 0 0 1677 1155 235 50 0
948224 1600.128 3211 0 1391 0 0 1677 1155 236 50 0
948480 1600.56 3229 0 1410 0 0 1676 1174 235 50 0
948736 1600.992 3238 0 1421 0 0 1674 1182 239 50 0
948992 1601.424 3244 0 1430 0 0 1671 1185 244 48 0
949248 1601.856 3247 0 1437 0 0 1668 1193 243 49 0
949504 1602.288 3250 0 1441 0 0 1666 1196 244 49 0
949760 1602.72 3253 0 1445 0 0 1666 1196 247 47 0
950016 1603.152 3256 0 1447 0 0 1666 1196 250 47 0
950272 1603.584 3255 0 1448 0 0 1664 1198 248 47 0
950528 1604.016 3262 0 1455 0 0 1664 1205 249 48 0
950784 1604.448 3261 0 1457 0 0 1662 1208 248 45 0
951040 1604.88 3266 0 1462 0 0 1661 1209 252 46 0
951296 1605.312 3265 0 1461 0 0 1661 1211 249 46 0
951552 1605.744 3268 0 1465 0 0 1660 1212 252 47 0
951808 1606.176 3267 0 1464 0 0 1660 1211 252 45 0
952064 1606.608 3281 0 1477 0 0 1661 1224 253 48 0
952320 1607.04 3279 0 1476 0 0 1660 1222 253 47 0
952576 1607.472 3280 0 1478 0 0 1660 1219 258 47 0
952832 1607.904 3277 0 1475 0 0 1660 1216 257 47 0
953088 1608.336 3287 0 1484 0 0 1660 1218 264 47 0
953344 1608.768 3285 0 1482 0 0 1660 1215 266 47 0
953600 1609.2 3296 0 1493 0 0 1660 1223 269 48 0
953856 1609.632 3291 0 1488 0 0 1660 1214 273 46 0
954112 1610.064 3291 0 1488 0 0 1660 1211 276 46 0
954368 1610.496 3289 0 1486 0 0 1660 1217 268 43 0
954624 1610.928 3303 0 1502 0 0 1659 1229 271 48 0
954880 1611.36 3304 0 1502 0 0 1659 1232 269 48 0
955136 1611.792 3308 0 1505 0 0 1659 1233 272 47 0
955392 1612.224 3311 0 1509 0 0 1659 1236 271 49 0
955648 1612.656 3313 0 1512 0 0 1658 1237 274 47 0
955904 1613.088 3313 0 1513 0 0 1657 1239 273 46 0
956160 1613.52 3312 0 1512 0 0 1657 1241 271 45 0
956416 1613.952 3316 0 1516 0 0 1657 1241 274 47 0
956672 1614.384 3321 0 1521 0 0 1656 1245 276 47 0
956928 1614.816 3322 0 1523 0 0 1656 1243 279 48 0
957184 1615.248 3335 0 1535 0 0 1592 1251 283 49 0
957440 1615.68 3339 0 1540 0 0 1592 1250 289 46 0
957696 1616.112 3336 0 1536 0 0 1592 1247 289 44 0
957952 1616.544 3336 0 1537 0 0 1592 1242 294 44 0
958208 1616.976 3337 0 1538 0 0 1592 1240 297 46 0
958464 1617.408 3337 0 1539 0 0 1591 1240 298 47 0
958720 1617.84 3335 0 1537 0 0 1591 1244 292 44 0
958976 1618.272 3334 0 1536 0 0 1591 1236 298 43 0
959232 1618.704 3335 0 1536 0 0 1591 1228 307 44 0
959488 1619.136 3346 0 1546 0 0 1593 1246 300 45 0
959744 1619.568 3350 0 1550 0 0 1593 1258 290 47 0
960000 1620 3356 0 1555 0 0 1593 1256 298 46 0
960256 1620.432 3361 0 1561 0 0 1592 1257 303 47 0
960512 1620.864 3363 0 1562 0 0 1593 1263 298 45 0
960768 1621.296 3363 0 1563 0 0 1593 1264 298 46 0
961024 1621.728 3363 0 1564 0 0 1592 1263 300 45 0
961280 1622.16 3364 0 1564 0 0 1592 1264 299 46 0
961536 1622.592 3367 0 1567 0 0 1592 1269 297 47 0
961792 1623.024 3368 0 1568 0 0 1592 1264 302 47 0
962048 1623.456 3368 0 1569 0 0 1591 1258 310 47 0
962304 1623.888 3367 0 1568 0 0 1591 1252 315 46 0
962560 1624.32 3366 0 1567 0 0 1591 1251 315 45 0
962816 1624.752 3368 0 1569 0 0 1591 1237 331 46 0
963072 1625.184 3369 0 1570 0 0 1591 1229 340 48 0
963328 1625.616 3368 0 1569 0 0 1591 1231 336 46 0
963584 1626.048 3366 0 1568 0 0 1591 1233 334 45 0
963840 1626.48 3367 0 1568 0 0 1591 1231 336 46 0
964096 1626.912 3366 0 1567 0 0 1591 1228 338 44 0
964352 1627.344 3367 0 1569 0 0 1591 1224 344 46 0
964608 1627.776 3367 0 1568 0 0 1591 1219 348 46 0
964864 1628.208 3369 0 1570 0 0 1591 1214 355 47 0
965120 1628.64 3368 0 1569 0 0 1591 1208 360 47 0
965376 1629.072 3369 0 1571 0 0 1591 1202 368 48 0
965632 1629.504 3370 0 1571 0 0 1591 1198 372 48 0
965888 1629.936 3370 0 1571 0 0 1591 1200 370 48 0
966144 1630.368 3369 0 1570 0 0 1591 1199 370 48 0
966400 1630.8 3369 0 1570 0 0 1591 1198 371 47 0
966656 1631.232 3368 0 1569 0 0 1591 1200 369 47 0
966912 1631.664 3368 0 1569 0 0 1591 1199 370 47 0
967168 1632.096 3368 0 1569 0 0 1591 1197 371 47 0
967424 1632.528 3369 0 1570 0 0 1591 1194 375 48 0
967680 1632.96 3369 0 1570 0 0 1591 1193 376 48 0
967936 1633.392 3369 0 1570 0 0 1591 1192 377 48 0
968192 1633.824 3369 0 1570 0 0 1591 1192 377 48 0
968448 1634.256 3369 0 1570 0 0 1591 1191 378 47 0
968704 1634.688 3369 0 1570 0 0 1591 1191 378 47 0
968960 1635.12 3369 0 1570 0 0 1591 1191 378 47 0
969216 1635.552 3369 0 1570 0 0 1591 1190 379 47 0
969472 1635.984 3369 0 1570 0 0 1591 1189 380 47 0
969728 1636.416 3369 0 1570 0 0 1591 1189 380 47 0
969984 1636.848 3369 0 1570 0 0 1591 1188 381 47 0
970240 1637.28 3369 0 1570 0 0 1591 1188 381 47 0
970496 1637.712 3369 0 1570 0 0 1591 1188 381 47 0
970752 1638.144 3369 0 1570 0 0 1591 1187 382 48 0
971008 1638.576 3369 0 1570 0 0 1591 1187 382 48 0
971264 1639.008 3369 0 1570 0 0 1591 1187 382 48 0
971520 1639.44 3369 0 1570 0 0 1591 1187 382 48 0
971776 1639.872 3369 0 1570 0 0 1591 1187 382 48 0
972032 1640.304 3369 0 1570 0 0 1591 1187 382 48 0
972288 1640.736 3369 0 1570 0 0 1591 1187 382 48 0
972544 1641.168 3369 0 1570 0 0 1591 1187 382 48 0
972800 1641.6 3369 0 1570 0 0 1591 1187 382 48 0
973056 1642.032 3369 0 1570 0 0 1591 1187 382 48 0
973312 1642.464 3369 0 1570 0 0 1591 1187 382 48 0
973568 1642.896 3369 0 1570 0 0 1591 1187 382 48 0
973824 1643.328 3369 0 1570 0 0 1591 1187 382 48 0
974080 1643.76 3369 0 1570 0 0 1591 1187 382 48 0
974336 1644.192 3369 0 1570 0 0 1591 1187 382 48 0
974592 1644.624 3369 0 1570 0 0 1591 1187 382 48 0
974848 1645.056 3369 0 1570 0 0 1591 1187 382 48 0
975104 1645.488 3369 0 1570 0 0 1591 1187 382 48 0
975360 1645.92 3369 0 1570 0 0 1591 1187 382 48 0
975616 1646.352 3369 0 1570 0 0 1591 1187 382 48 0
975872 1646.784 3369 0 1570 0 0 1591 1187 382 48 0
976128 1647.216 3369 0 1570 0 0 1591 1187 382 48 0
976384 1647.648 3369 0 1570 0 0 1591 1187 382 48 0
976640 1648.08 3369 0 1570 0 0 1591 1187 382 48 0
976896 1648.512 3369 0 1570 0 0 1591 1187 382 48 0
977152 1648.944 3369 0 1570 0 0 1591 1187 382 48 0
977408 1649.376 3369 0 1570 0 0 1591 1187 382 48 0
977664 1649.808 3369 0 1570 0 0 1591 1187 382 48 0
977920 1650.24 3369 0 1570 0 0 1591 1187 382 48 0
978176 1650.672 3369 0 1570 0 0 1591 1187 382 48 0
978432 1651.104 3369 0 1570 0 0 1591 1187 382 48 0
978688 1651.536 3369 0 1570 0 0 1591 1187 382 48 0
978944 1651.968 3369 0 1570 0 0 1591 1187 382 48 0
979200 1652.4 3369 0 1570 0 0 1591 1187 382 48 0
979456 1652.832 3369 0 1570 0 0 1591 1187 382 48 0
979712 1653.264 3369 0 1570 0 0 1591 1187 382 48 0
979968 1653.696 3369 0 1570 0 0 1591 1187 382 48 0
980224 1654.128 3369 0 1570 0 0 1591 1187 382 48 0
980480 1654.56 3369 0 1570 0 0 1591 1187 382 48 0
980736 1654.992 3369 0 1570 0 0 1591 1187 382 48 0
980992 1655.424 3369 0 1570 0 0 1591 1187 382 48 0
981248 1655.856 3369 0 1570 0 0 1591 1187 382 48 0
