# 0D ASCII output created by CarpetIOASCII
# created on nid02976 by elihu on Apr 27 2017 at 05:38:41-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0005/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid02976-elihu-2017.04.27-10.36.13-24910
# Run ID: run-J0040_N40-nid02976-elihu-2017.04.27-10.36.13-24910
#
# CARPET::TIMING (carpet-timing)
#
# column format: 1:it	2:time	3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels
335872	566.784	11.3658145449417 14.6781017385007 86.6967620849609 66.2776958942413 80.1595233813477 0 6.53723870361328 57 68070.8638204014 4218150.72915813 5456528 338124952 57018.6523971216 3872400.66939107 4570588 310409792 0.305939570310406 4333584374.75161 33576.867841567 4333550797.88377 2 28329675500 219500 28329456000 0 0 0 0 124.625549554825
336128	567.216	10.5448579563954 10.8849850663926 239.340934038162 218.921867847443 232.748123496078 0 6.59281054208374 184 84491.2332894978 5291595.07496846 19665176 1231608824 70137.9489329161 4660996.47853134 16324476 1084838184 1.97184492365091 4297057157.36312 34541.7176098654 4297022615.64551 13 28329683727 227727 28329456000 0 0 0 0 274.879120826721
336384	567.648	10.1832231658313 10.398024177523 399.837246179581 379.418179988861 393.177704631744 0 6.6595415478363 311 86133.632708699 5404196.70538065 33865824 2124809656 71398.666987725 4728159.08455738 28072364 1859006736 3.90417265411422 4254031469.20893 66568.396159948 4253964900.81277 26 28329899315 443315 28329456000 0 0 0 0 413.787791252136
336640	568.08	10.2146059165528 10.2078152252772 550.924113988876 530.505047798157 544.225577645126 0 6.69853634375 438 88546.88566553 5553010.17103356 48189480 3022090168 73358.2206348135 4845271.29248501 39923420 2636920568 5.52359472297593 4229267249.02119 66339.1190546603 4229200909.90213 37 28329900375 444375 28329456000 0 0 0 0 561.452367782593
336896	568.512	10.11755882131 10.136954715661 709.725659132004 689.306592941284 702.965939438461 0 6.75971969354248 565 88927.6883741143 5575477.35972933 62513136 3919370680 73651.4717076593 4857752.28701381 51774476 3414834400 7.39675641399224 4191019348.04539 97640.587172648 4190921707.45822 50 28330116023 660023 28329456000 0 0 0 0 699.419055700302
337152	568.944	10.1572817686619 10.078016598184 860.141759157181 839.722692966461 853.335023166931 0 6.80673599024963 692 90042.9373153351 5644254.88845522 76836792 4816440376 74561.0226612642 4913140.30501224 63625532 4192554696 8.96171088277553 4162070794.51616 97120.1176227427 4161973674.39853 61 28330117071 661071 28329456000 0 0 0 0 846.28228521347
337408	569.376	10.0811788360376 10.0471583233149 1020.74850821495 1000.32944202423 1013.87270821576 0 6.87579999919128 819 89913.109664848 5635053.57793316 91160448 5713227032 74443.8501878858 4902010.98394923 75476588 4970015152 10.7623840147625 4120296275.09994 127566.974039845 4120168708.1259 74 28330333125 877125 28329456000 0 0 0 0 985.883524894714
337664	569.808	10.0857623412262 10.0102940366738 1174.49147105217 1154.07240486145 1167.56858041582 0 6.92289063635253 946 90345.1032935752 5660636.36077481 105484104 6609181160 74794.4450242907 4921947.55528054 87327644 5746711320 12.278108158124 4092269496.10263 126851.057763161 4092142645.04487 85 28330334176 878176 28329456000 0 0 0 0 1136.3479385376
337920	570.24	10.0348797652566 9.99341225310058 1335.32271313667 1314.90364694595 1328.33099441748 0 6.9917187191925 1073 90173.2960409673 5649517.09742417 119779984 7504428664 74646.608726828 4910492.04709739 99155404 6522758784 14.016582178998 4052015056.21668 156402.029875466 4051858654.1868 98 28330549519 1093519 28329456000 0 0 0 0 1276.15102458
338176	570.672	10.064321139207 9.97336682363434 1486.00226807594 1465.58320188522 1478.96382627425 0 7.03844180169677 1200 90649.8601373768 5679241.76290333 134067864 8399393128 75037.105051832 4934905.28864809 110977164 7298546408 15.4863822236511 4025116830.14418 155510.840444278 4024961319.30373 109 28330550554 1094554 28329456000 0 0 0 0 1423.46452784538
