# Scalar ASCII output created by CarpetIOScalar
# created on nid02976 by elihu on Apr 27 2017 at 05:38:41-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0005/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid02976-elihu-2017.04.27-10.36.13-24910
# Run ID: run-J0040_N40-nid02976-elihu-2017.04.27-10.36.13-24910
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
335872 566.784 0
336128 567.216 0
336384 567.648 0.00145379763419879
336640 568.08 0.00580979642196335
336896 568.512 1.99816384278416
337152 568.944 2.6622653320418
337408 569.376 0.719917019394168
337664 569.808 1.99816384278416
337920 570.24 2.6622653320418
338176 570.672 0.691753398998104
338432 571.104 1.99816384278416
338688 571.536 2.6622653320418
338944 571.968 0.68862184423376
339200 572.4 93322753906.2495
339456 572.832 91498076915.7329
339712 573.264 0.75318895310388
339968 573.696 93322753906.2495
340224 574.128 91498076915.7329
340480 574.56 93322753906.25
340736 574.992 93322753906.2495
340992 575.424 93322753906.25
341248 575.856 93322753906.25
341504 576.288 93322753906.25
341760 576.72 104988098144.494
342016 577.152 104988098144.531
342272 577.584 104988098144.531
342528 578.016 104988098144.494
342784 578.448 104988098144.531
343040 578.88 104988098144.531
343296 579.312 104988098144.494
343552 579.744 104988098144.568
343808 580.176 104988098144.531
344064 580.608 104988098144.531
344320 581.04 104988098144.568
344576 581.472 104988098144.531
344832 581.904 104988098144.531
345088 582.336 104988098144.568
345344 582.768 104988098144.568
345600 583.2 116680685201.983
345856 583.632 104988098144.568
346112 584.064 104988098144.568
346368 584.496 116680685201.983
346624 584.928 104988098144.568
346880 585.36 104988098144.568
347136 585.792 116680685201.983
347392 586.224 104988098144.568
347648 586.656 107002258300.781
347904 587.088 144785165786.781
348160 587.52 149235449264.247
348416 587.952 107002258300.781
348672 588.384 144785165786.781
348928 588.816 149235449264.247
349184 589.248 107002258300.781
349440 589.68 144785165786.781
349696 590.112 144785165786.743
349952 590.544 114147830754.524
350208 590.976 144785165786.781
350464 591.408 144785165786.743
350720 591.84 118072512942.866
350976 592.272 144785165786.781
351232 592.704 144785165786.743
351488 593.136 123408623039.722
351744 593.568 144785165786.781
352000 594 139998737500.62
352256 594.432 130332418717.451
352512 594.864 144785165786.781
352768 595.296 149235449264.247
353024 595.728 130332418717.451
353280 596.16 137582456693.088
353536 596.592 123322803527.13
353792 597.024 130938983755.156
354048 597.456 144785165786.781
354304 597.888 123442132025.97
354560 598.32 130938983755.156
354816 598.752 144785165786.781
355072 599.184 123442132025.97
355328 599.616 130938983755.156
355584 600.048 144785165786.781
355840 600.48 128729802185.75
356096 600.912 130938983755.156
356352 601.344 144785165786.781
356608 601.776 123322803527.13
356864 602.208 130938983755.156
357120 602.64 144785165786.781
357376 603.072 123322803527.13
357632 603.504 130938983755.156
357888 603.936 144785165786.781
358144 604.368 115837704390.258
358400 604.8 130938983755.156
358656 605.232 144785165786.781
358912 605.664 124373378957.388
359168 606.096 130332418717.451
359424 606.528 144785165786.781
359680 606.96 128729802185.75
359936 607.392 130332418717.451
360192 607.824 132936851237.897
360448 608.256 128729802185.75
360704 608.688 122947164811.202
360960 609.12 118330451626.343
361216 609.552 117955149743.677
361472 609.984 118072512942.866
361728 610.416 117322921752.907
361984 610.848 117955149743.677
362240 611.28 113296508789.102
362496 611.712 117322921752.907
362752 612.144 117955149743.677
363008 612.576 113296508789.102
363264 613.008 117322921752.907
363520 613.44 119197572365.402
363776 613.872 111261798068.874
364032 614.304 117322921752.907
364288 614.736 117955149743.677
364544 615.168 111261798068.874
364800 615.6 124873452202.848
365056 616.032 117955149743.677
365312 616.464 111261798068.874
365568 616.896 124873452202.848
365824 617.328 117955149743.677
366080 617.76 111261798068.874
366336 618.192 116783264901.283
366592 618.624 117955149743.677
366848 619.056 111261798068.874
367104 619.488 116783264901.283
367360 619.92 119197572365.402
367616 620.352 111261798068.874
367872 620.784 116783264901.283
368128 621.216 119197572365.402
368384 621.648 111261798068.874
