# Scalar ASCII output created by CarpetIOScalar
# created on nid02976 by elihu on Apr 27 2017 at 05:38:41-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0005/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid02976-elihu-2017.04.27-10.36.13-24910
# Run ID: run-J0040_N40-nid02976-elihu-2017.04.27-10.36.13-24910
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
366336 618.192 50103874.1693438
366592 618.624 50128477.3804867
366848 619.056 42088250.7318503
367104 619.488 50072710.0848357
367360 619.92 50102786.9060345
367616 620.352 42195728.738278
367872 620.784 50166824.9067373
368128 621.216 50099101.872802
368384 621.648 42349098.9418527
368640 622.08 49937280.8191193
368896 622.512 49749882.1415328
369152 622.944 41515783.9680723
369408 623.376 49812959.5588422
369664 623.808 49629396.6794594
369920 624.24 41374973.1515788
370176 624.672 49760079.5672506
370432 625.104 49564386.1015396
370688 625.536 41326827.9212066
370944 625.968 49683294.7464074
371200 626.4 49537147.5558272
371456 626.832 41258308.0362129
371712 627.264 49620515.1587999
371968 627.696 49490672.4354134
372224 628.128 41274847.0333128
372480 628.56 49639299.5143513
372736 628.992 49461626.4524103
372992 629.424 41194691.4734934
373248 629.856 49602647.2054804
373504 630.288 49496107.3982126
373760 630.72 41122146.256393
374016 631.152 49645822.4594998
374272 631.584 49567250.524748
374528 632.016 41124904.6043396
374784 632.448 49659964.4497008
375040 632.88 49561486.8268233
375296 633.312 41137403.5471605
375552 633.744 49631137.5448864
375808 634.176 49532676.8688005
376064 634.608 41076783.8396462
376320 635.04 49654328.2743112
376576 635.472 49483193.7835109
376832 635.904 41057630.3977848
377088 636.336 49625590.2427689
377344 636.768 49448171.2536097
377600 637.2 40973901.7996573
377856 637.632 49615701.3477533
378112 638.064 49384182.2409034
378368 638.496 40927928.2079537
378624 638.928 49606689.0173279
378880 639.36 49349835.9812527
379136 639.792 40870346.4761018
379392 640.224 49563071.6806432
379648 640.656 49308517.7559054
379904 641.088 40891213.8300868
380160 641.52 49706218.2543406
380416 641.952 49262616.3467176
380672 642.384 40960316.9727471
380928 642.816 49816577.5819935
381184 643.248 49187625.3225619
381440 643.68 40909864.6641568
381696 644.112 49796982.4070932
381952 644.544 49146448.1466485
382208 644.976 40858504.7500219
382464 645.408 49774042.2645412
382720 645.84 49103549.5908489
382976 646.272 40809342.4219614
383232 646.704 49760436.0820332
383488 647.136 49102302.0568853
383744 647.568 40775401.0113065
384000 648 49694691.9926781
384256 648.432 49064668.0565512
384512 648.864 40679337.3804147
384768 649.296 49636434.8695581
385024 649.728 48929562.8078548
385280 650.16 40543614.0362908
385536 650.592 47737671.8952741
385792 651.024 48910690.6350925
386048 651.456 38570065.0716123
386304 651.888 47713444.0026715
386560 652.32 48836045.6668651
386816 652.752 36493479.3816214
387072 653.184 45613646.6987683
387328 653.616 48765289.4202524
387584 654.048 36393865.276361
387840 654.48 42411498.0052685
388096 654.912 45058393.9928396
388352 655.344 36231537.3640011
388608 655.776 42265330.7348901
388864 656.208 44916971.377224
389120 656.64 36147613.4759293
389376 657.072 38760569.5620283
389632 657.504 40820968.7793371
389888 657.936 36027060.7597781
390144 658.368 38744352.40885
390400 658.8 40795354.7322253
390656 659.232 inf
390912 659.664 34487760.489906
391168 660.096 40653195.9045675
391424 660.528 inf
391680 660.96 inf
391936 661.392 40577692.1730184
392192 661.824 inf
392448 662.256 inf
392704 662.688 inf
392960 663.12 inf
393216 663.552 29318140.7587951
393472 663.984 inf
393728 664.416 inf
393984 664.848 inf
394240 665.28 inf
394496 665.712 -nan
394752 666.144 inf
395008 666.576 inf
395264 667.008 -nan
395520 667.44 inf
395776 667.872 inf
396032 668.304 -nan
396288 668.736 inf
396544 669.168 inf
396800 669.6 -nan
397056 670.032 -nan
397312 670.464 -nan
397568 670.896 -nan
397824 671.328 -nan
398080 671.76 -nan
398336 672.192 -nan
398592 672.624 -nan
398848 673.056 -nan
399104 673.488 -nan
399360 673.92 -nan
399616 674.352 -nan
399872 674.784 -nan
400128 675.216 -nan
400384 675.648 -nan
400640 676.08 -nan
400896 676.512 -nan
401152 676.944 -nan
401408 677.376 -nan
401664 677.808 -nan
401920 678.24 -nan
402176 678.672 -nan
402432 679.104 -nan
402688 679.536 -nan
402944 679.968 -nan
403200 680.4 -nan
