# 0D ASCII output created by CarpetIOASCII
# created on nid21220 by elihu on Jul 10 2017 at 16:46:31-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0016/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid21220-elihu-2017.07.10-21.41.47-1743
# Run ID: run-J0040_N40-nid21220-elihu-2017.07.10-21.41.47-1743
#
# QUASILOCALMEASURES::QLM_SCALARS (quasilocalmeasures-qlm_scalars)
#
# column format: 1:it	2:time	3:data
# data columns: 3:qlm_time[0] 4:qlm_time[1] 5:qlm_time[2] 6:qlm_equatorial_circumference[0] 7:qlm_equatorial_circumference[1] 8:qlm_equatorial_circumference[2] 9:qlm_polar_circumference_0[0] 10:qlm_polar_circumference_0[1] 11:qlm_polar_circumference_0[2] 12:qlm_polar_circumference_pi_2[0] 13:qlm_polar_circumference_pi_2[1] 14:qlm_polar_circumference_pi_2[2] 15:qlm_area[0] 16:qlm_area[1] 17:qlm_area[2] 18:qlm_irreducible_mass[0] 19:qlm_irreducible_mass[1] 20:qlm_irreducible_mass[2] 21:qlm_radius[0] 22:qlm_radius[1] 23:qlm_radius[2] 24:qlm_spin_guess[0] 25:qlm_spin_guess[1] 26:qlm_spin_guess[2] 27:qlm_mass_guess[0] 28:qlm_mass_guess[1] 29:qlm_mass_guess[2] 30:qlm_killing_eigenvalue_re[0] 31:qlm_killing_eigenvalue_re[1] 32:qlm_killing_eigenvalue_re[2] 33:qlm_killing_eigenvalue_im[0] 34:qlm_killing_eigenvalue_im[1] 35:qlm_killing_eigenvalue_im[2] 36:qlm_spin[0] 37:qlm_spin[1] 38:qlm_spin[2] 39:qlm_npspin[0] 40:qlm_npspin[1] 41:qlm_npspin[2] 42:qlm_wsspin[0] 43:qlm_wsspin[1] 44:qlm_wsspin[2] 45:qlm_cvspin[0] 46:qlm_cvspin[1] 47:qlm_cvspin[2] 48:qlm_coordspinx[0] 49:qlm_coordspinx[1] 50:qlm_coordspinx[2] 51:qlm_coordspiny[0] 52:qlm_coordspiny[1] 53:qlm_coordspiny[2] 54:qlm_coordspinz[0] 55:qlm_coordspinz[1] 56:qlm_coordspinz[2] 57:qlm_mass[0] 58:qlm_mass[1] 59:qlm_mass[2] 60:qlm_adm_energy[0] 61:qlm_adm_energy[1] 62:qlm_adm_energy[2] 63:qlm_adm_momentum_x[0] 64:qlm_adm_momentum_x[1] 65:qlm_adm_momentum_x[2] 66:qlm_adm_momentum_y[0] 67:qlm_adm_momentum_y[1] 68:qlm_adm_momentum_y[2] 69:qlm_adm_momentum_z[0] 70:qlm_adm_momentum_z[1] 71:qlm_adm_momentum_z[2] 72:qlm_adm_angular_momentum_x[0] 73:qlm_adm_angular_momentum_x[1] 74:qlm_adm_angular_momentum_x[2] 75:qlm_adm_angular_momentum_y[0] 76:qlm_adm_angular_momentum_y[1] 77:qlm_adm_angular_momentum_y[2] 78:qlm_adm_angular_momentum_z[0] 79:qlm_adm_angular_momentum_z[1] 80:qlm_adm_angular_momentum_z[2] 81:qlm_w_energy[0] 82:qlm_w_energy[1] 83:qlm_w_energy[2] 84:qlm_w_momentum_x[0] 85:qlm_w_momentum_x[1] 86:qlm_w_momentum_x[2] 87:qlm_w_momentum_y[0] 88:qlm_w_momentum_y[1] 89:qlm_w_momentum_y[2] 90:qlm_w_momentum_z[0] 91:qlm_w_momentum_z[1] 92:qlm_w_momentum_z[2] 93:qlm_w_angular_momentum_x[0] 94:qlm_w_angular_momentum_x[1] 95:qlm_w_angular_momentum_x[2] 96:qlm_w_angular_momentum_y[0] 97:qlm_w_angular_momentum_y[1] 98:qlm_w_angular_momentum_y[2] 99:qlm_w_angular_momentum_z[0] 100:qlm_w_angular_momentum_z[1] 101:qlm_w_angular_momentum_z[2]
1083392	1828.224	1828.224 1634.688 1828.224 11.9678016440305 10.6425394400672 11.9678016440305 10.7302288382511 6.33724085786338 10.7302288138463 10.7302275526746 7.85878125421261 10.7302275333508 39.3626754002239 27.4588868584624 39.3626754002238 0.884926858790275 0.739105673713626 0.884926858790274 1.76985371758055 1.47821134742725 1.76985371758055 0.62299883917135 0.611224249002249 0.622998839171351 0.952367394795386 0.84690637946857 0.952367394795385 0.9999996259142 0.994422323212141 0.999999625914183 0 0 0 0.623585219230663 0.306871188478399 0.623585219231298 1.86202420669009 -0.682433960093898 1.86202420669198 0.639805413466063 4.67559251263047 0.639805413466709 0 0 0 4.87588567859007e-18 6.13038742997145e-16 3.98615864128116e-18 1.9785892108977e-17 1.36054538956028e-15 -2.39007588087908e-18 0.622984811038032 0.107899638927823 0.622984811038032 0.952489902547466 0.767706594781748 0.952489902547598 -2.9500407727949 -535.666007697842 -2.9500407727949 1.91568417578001e-10 0.0108504780357105 1.91326176263634e-10 -9.0532790236462e-11 0.0231481169378234 -9.04525715257294e-11 -1.2483364409298e-16 5.07049468384646e-17 -9.71728986090191e-17 -7.56096661342919e-18 -9.24363141437917e-19 4.26012007694748e-18 6.29510264866666e-18 -3.07822886417079e-19 2.45223782150989e-18 0.101836193472131 0.00129631084397518 0.101836193472131 7.21981586980864 1479.06505811297 7.21981586980867 8.20357876183251e-10 0.786848823915491 8.20114438290957e-10 -4.87848031794228e-10 16.3727695700982 -4.87810780223802e-10 -2.0409357749589e-18 3.61637679701313e-14 -6.40700804566719e-17 4.97698913156822e-18 1.19515565718645e-16 1.66494267947007e-18 1.91451854728095e-17 8.18457216334438e-16 -5.08286546735941e-18 0.622984811038033 0.313991244818339 0.622984811038035
1083904	1829.088	1829.088 1634.688 1829.088 11.9678018047077 10.6425394400672 11.9678018047078 10.7302300873434 6.33724085786338 10.730230063094 10.7302295096937 7.85878125421261 10.7302294914341 39.3626753667163 27.4588868584624 39.3626753667173 0.884926858413627 0.739105673713626 0.884926858413637 1.76985371682725 1.47821134742725 1.76985371682727 0.622998901808067 0.611224249002249 0.622998901808073 0.952367407581666 0.84690637946857 0.952367407581676 0.999999625804231 0.994422323212141 0.999999625804226 0 0 0 0.623585169042476 0.306871188478399 0.623585169043136 1.86201890043078 -0.682433960093898 1.86201890043269 0.639804288055204 4.67559251263047 0.639804288055835 0 0 0 -4.14432744491615e-16 6.13038742997145e-16 1.46715117585287e-16 1.59021125809855e-16 1.36054538956028e-15 1.30795725217751e-16 0.622984770388487 0.107899638927823 0.622984770388488 0.952489891763329 0.767706594781748 0.952489891763475 -2.94989546599249 -535.666007697842 -2.94989546599224 -8.92694420881918e-12 0.0108504780357105 -9.16276884432323e-12 -9.94729839939496e-11 0.0231481169378234 -9.93906268518624e-11 2.73637802553525e-15 5.07049468384646e-17 2.94389351550769e-16 -9.64688521595846e-17 -9.24363141437917e-19 -4.62497314178403e-17 -1.79197184836717e-16 -3.07822886417079e-19 7.68205418922091e-17 0.101839494754698 0.00129631084397518 0.101839494754704 7.2195478574554 1479.06505811297 7.21954785745494 4.6697102097131e-10 0.786848823915491 4.66734048092328e-10 -3.85373611083343e-10 16.3727695700982 -3.85329684742163e-10 -2.1059228348545e-17 3.61637679701313e-14 -5.16958325107213e-17 -4.1468793022473e-16 1.19515565718645e-16 1.44902688093261e-16 1.58520582701136e-16 8.18457216334438e-16 1.26344063283517e-16 0.62298477038849 0.313991244818339 0.622984770388488
1084416	1829.952	1829.952 1634.688 1829.952 11.967802154243 10.6425394400672 11.967802154243 10.7302316687683 6.33724085786338 10.7302316433272 10.7302308267962 7.85878125421261 10.7302308093906 39.3626768531635 27.4588868584624 39.3626768531634 0.88492687512231 0.739105673713626 0.88492687512231 1.76985375024462 1.47821134742725 1.76985375024462 0.622998972419178 0.611224249002249 0.622998972419182 0.952367435396805 0.84690637946857 0.952367435396805 0.999999625940561 0.994422323212141 0.999999625940547 0 0 0 0.623585159406046 0.306871188478399 0.623585159406731 1.86201412183227 -0.682433960093898 1.86201412183432 0.639803303208091 4.67559251263047 0.639803303208793 0 0 0 1.04592790780824e-17 6.13038742997145e-16 -1.90076141162171e-17 -6.96210645589878e-18 1.36054538956028e-15 -1.20176479546524e-17 0.622984768152657 0.107899638927823 0.622984768152658 0.952489902811849 0.767706594781748 0.952489902811992 -2.94975024434823 -535.666007697842 -2.94975024434823 -2.11168445559519e-10 0.0108504780357105 -2.11402087406087e-10 -7.29187530472147e-11 0.0231481169378234 -7.28211834042055e-11 -7.02300863493746e-17 5.07049468384646e-17 -3.41194008562542e-17 4.85431576712127e-18 -9.24363141437917e-19 1.58256969126587e-18 6.37314307904956e-18 -3.07822886417079e-19 -7.43334121656749e-18 0.101842799693826 0.00129631084397518 0.101842799693826 7.21928045756099 1479.06505811297 7.219280457561 -3.63636892424741e-10 0.786848823915491 -3.63874836125098e-10 -4.7344775629657e-10 16.3727695700982 -4.73392408698806e-10 -1.71599549705648e-17 3.61637679701313e-14 -1.89265245642291e-17 1.22493766953272e-17 1.19515565718645e-16 -1.52430089448267e-17 -8.84650324499006e-18 8.18457216334438e-16 -1.27377306371674e-17 0.622984768152658 0.313991244818339 0.622984768152656
1084928	1830.816	1830.816 1634.688 1830.816 11.9678018790378 10.6425394400672 11.9678018790379 10.7302317768591 6.33724085786338 10.730231749448 10.7302306918822 7.85878125421261 10.7302306750386 39.362679428207 27.4588868584624 39.3626794282077 0.884926904067562 0.739105673713626 0.88492690406757 1.76985380813512 1.47821134742725 1.76985380813514 0.6229987591429 0.611224249002249 0.622998759142902 0.952367413496667 0.84690637946857 0.952367413496674 0.99999962577289 0.994422323212141 0.9999996257729 0 0 0 0.623585112259413 0.306871188478399 0.623585112260137 1.86200963820027 -0.682433960093898 1.86200963820238 0.639802327503987 4.67559251263047 0.639802327504696 0 0 0 -1.53531776080592e-16 6.13038742997145e-16 5.71745910038912e-16 -3.39097081733226e-16 1.36054538956028e-15 2.43922102455392e-16 0.62298473035039 0.107899638927823 0.622984730350389 0.952489915586848 0.767706594781748 0.952489915587005 -2.94960547305089 -535.666007697842 -2.94960547305071 -2.60117839645974e-10 0.0108504780357105 -2.60358569737741e-10 -5.65107082425837e-11 0.0231481169378234 -5.63991629521221e-11 -4.8257796968378e-16 5.07049468384646e-17 -1.0860153766367e-15 1.42088022149948e-16 -9.24363141437917e-19 -7.22735595042467e-17 -8.6675143879487e-17 -3.07822886417079e-19 2.710694358855e-16 0.101846077566294 0.00129631084397518 0.101846077566298 7.21901400644083 1479.06505811297 7.21901400644048 -1.0160233042959e-09 0.786848823915491 -1.01626715765919e-09 -7.07892703832465e-10 16.3727695700982 -7.07821782368161e-10 -2.94956283631221e-16 3.61637679701313e-14 -1.38659993081805e-16 -1.56384321774577e-16 1.19515565718645e-16 5.68554562817636e-16 -3.38111830267033e-16 8.18457216334438e-16 2.41881601887507e-16 0.622984730350388 0.313991244818339 0.622984730350389
1085440	1831.68	1831.68 1634.688 1831.68 11.9678013320027 10.6425394400672 11.9678013320027 10.7302295075566 6.33724085786338 10.7302294782529 10.7302297146201 7.85878125421261 10.7302296978834 39.3626793502441 27.4588868584624 39.3626793502436 0.884926903191206 0.739105673713626 0.884926903191201 1.76985380638241 1.47821134742725 1.7698538063824 0.622998553977259 0.611224249002249 0.622998553977259 0.952367369965002 0.84690637946857 0.952367369964998 0.999999625747463 0.994422323212141 0.999999625747462 0 0 0 0.62358506914766 0.306871188478399 0.623585069148391 1.8620056449542 -0.682433960093898 1.8620056449564 0.639801446500993 4.67559251263047 0.639801446501777 0 0 0 -3.07160055976362e-17 6.13038742997145e-16 2.7862759842469e-17 -2.4213657728744e-16 1.36054538956028e-15 -2.19486963702115e-16 0.622984697211631 0.107899638927823 0.622984697211631 0.952489905891073 0.767706594781748 0.952489905891221 -2.94946262663822 -535.666007697842 -2.94946262663837 -1.44086544666757e-10 0.0108504780357105 -1.44331533758278e-10 -8.47470017190936e-11 0.0231481169378234 -8.46174905951583e-11 -4.50688977499464e-16 5.07049468384646e-17 2.02320222911852e-15 1.08174093215763e-16 -9.24363141437917e-19 1.00382202997975e-16 -3.05971007573872e-17 -3.07822886417079e-19 -2.0123887782292e-19 0.101849299522764 0.00129631084397518 0.10184929952276 7.21875039944267 1479.06505811297 7.21875039944294 -1.09718277624039e-09 0.786848823915491 -1.09743808689986e-09 -9.56765106747946e-10 16.3727695700982 -9.56681473161155e-10 3.39060124874715e-16 3.61637679701313e-14 1.47559768047028e-16 -2.7929366993636e-17 1.19515565718645e-16 2.67776520001164e-17 -2.41880448522206e-16 8.18457216334438e-16 -2.12582745454175e-16 0.62298469721163 0.313991244818339 0.622984697211633
1085952	1832.544	1832.544 1634.688 1832.544 11.9678019202787 10.6425394400672 11.9678019202787 10.7302276570965 6.33724085786338 10.7302276264318 10.7302285476131 7.85878125421261 10.7302285304812 39.362678294724 27.4588868584624 39.3626782947241 0.884926891326437 0.739105673713626 0.884926891326439 1.76985378265287 1.47821134742725 1.76985378265288 0.622998822577381 0.611224249002249 0.622998822577378 0.952367416778516 0.84690637946857 0.952367416778517 0.999999625874342 0.994422323212141 0.999999625874338 0 0 0 0.623585113502642 0.306871188478399 0.623585113503422 1.86200149748943 -0.682433960093898 1.86200149749175 0.639800515570872 4.67559251263047 0.639800515571674 0 0 0 3.81498161010627e-18 6.13038742997145e-16 -1.82152006251978e-17 -1.25733942626282e-17 1.36054538956028e-15 2.10155017144462e-17 0.622984750338188 0.107899638927823 0.622984750338186 0.952489905885868 0.767706594781748 0.952489905886032 -2.9493212993306 -535.666007697842 -2.94932129933058 1.18540699038791e-11 0.0108504780357105 1.15988758329018e-11 -1.19164854798312e-10 0.0231481169378234 -1.1902775103408e-10 1.91073276195295e-18 5.07049468384646e-17 -1.00870246233532e-16 7.75658205502352e-18 -9.24363141437917e-19 -9.65135235053051e-18 -1.79109552334315e-18 -3.07822886417079e-19 -9.30540958591972e-18 0.101852490357922 0.00129631084397518 0.101852490357922 7.21848943776423 1479.06505811297 7.21848943776419 -7.16907707536406e-10 0.786848823915491 -7.17171579153931e-10 -1.10901295275897e-09 16.3727695700982 -1.10892368760979e-09 -4.34323567077551e-17 3.61637679701313e-14 -3.44706357550293e-17 -2.00445822064548e-18 1.19515565718645e-16 -1.95925459992732e-17 -1.16504863755298e-17 8.18457216334438e-16 2.4704381446396e-17 0.622984750338186 0.313991244818339 0.622984750338187
1086464	1833.408	1833.408 1634.688 1833.408 11.9678026312069 10.6425394400672 11.9678026312069 10.7302279699776 6.33724085786338 10.7302279381984 10.730228331813 7.85878125421261 10.730228314041 39.3626792280377 27.4588868584624 39.3626792280374 0.884926901817523 0.739105673713626 0.884926901817519 1.76985380363505 1.47821134742725 1.76985380363504 0.622999054184212 0.611224249002249 0.622999054184222 0.952367473352385 0.84690637946857 0.952367473352385 0.999999625658444 0.994422323212141 0.999999625658441 0 0 0 0.623585100826206 0.306871188478399 0.62358510082705 1.86199622840554 -0.682433960093898 1.86199622840805 0.639799306763107 4.67559251263047 0.639799306763976 0 0 0 -2.05736088101899e-17 6.13038742997145e-16 -4.45713865810488e-18 -2.23036125196731e-17 1.36054538956028e-15 2.61202288593951e-18 0.622984747015594 0.107899638927823 0.622984747015591 0.952489911438181 0.767706594781748 0.952489911438355 -2.94918027764284 -535.666007697842 -2.94918027764286 6.50283579201811e-11 0.0108504780357105 6.47636892285998e-11 -1.09448026197034e-10 0.0231481169378234 -1.09306232249926e-10 1.06390511776819e-18 5.07049468384646e-17 -1.88002105787687e-16 5.77845980228023e-18 -9.24363141437917e-19 -1.58167440334019e-18 -9.28407371358634e-18 -3.07822886417079e-19 -5.43540187899559e-19 0.1018556741835 0.00129631084397518 0.101855674183499 7.2182296104285 1479.06505811297 7.21822961042853 -2.79425350492812e-10 0.786848823915491 -2.79698359263856e-10 -1.08967341780258e-09 16.3727695700982 -1.08958165577663e-09 -9.69725184443253e-17 3.61637679701313e-14 -5.72639771027167e-17 -2.15150776160636e-17 1.19515565718645e-16 -3.56521182163116e-18 -2.44962611965931e-17 8.18457216334438e-16 8.18018104118398e-18 0.622984747015595 0.313991244818339 0.622984747015594
1086976	1834.272	1834.272 1634.688 1834.272 11.9678028938113 10.6425394400672 11.9678028938115 10.7302304491939 6.33724085786338 10.7302304161742 10.7302298139667 7.85878125421261 10.7302297955853 39.3626817900179 27.4588868584624 39.3626817900199 0.884926930615933 0.739105673713626 0.884926930615955 1.76985386123187 1.47821134742725 1.76985386123191 0.622999046390386 0.611224249002249 0.622999046390385 0.95236749424978 0.84690637946857 0.952367494249797 0.999999625750945 0.994422323212141 0.999999625750943 0 0 0 0.623585061118151 0.306871188478399 0.623585061119017 1.86199071274837 -0.682433960093898 1.86199071275083 0.639798088306543 4.67559251263047 0.639798088307347 0 0 0 -1.70786206783893e-16 6.13038742997145e-16 2.42995586600273e-17 1.92890051337757e-17 1.36054538956028e-15 2.7957712581592e-16 0.622984715814211 0.107899638927823 0.622984715814211 0.952489925653098 0.767706594781748 0.952489925653296 -2.94903929497284 -535.666007697842 -2.94903929497235 -3.26848810064064e-11 0.0108504780357105 -3.29590576073891e-11 -2.80188145771353e-11 0.0231481169378234 -2.78687514338458e-11 9.25551081545995e-16 5.07049468384646e-17 -2.69934867373227e-17 -2.64093889720364e-17 -9.24363141437917e-19 -1.26338170869075e-16 -7.32340648642642e-17 -3.07822886417079e-19 2.56219304914682e-17 0.101858873566482 0.00129631084397518 0.101858873566493 7.21797033717011 1479.06505811297 7.21797033716923 -1.28609797283155e-10 0.786848823915491 -1.2889194467243e-10 -9.0276553256982e-10 16.3727695700982 -9.02671839599546e-10 -7.55325827239465e-16 3.61637679701313e-14 5.26792564550919e-16 -1.7180289234013e-16 1.19515565718645e-16 2.29985158063611e-17 2.11895650266893e-17 8.18457216334438e-16 2.82199239267717e-16 0.622984715814213 0.313991244818339 0.62298471581421
1087488	1835.136	1835.136 1634.688 1835.136 11.9678031251212 10.6425394400672 11.9678031251213 10.7302331213166 6.33724085786338 10.7302330868911 10.7302321869576 7.85878125421261 10.7302321684986 39.3626867630708 27.4588868584624 39.3626867630712 0.884926986516447 0.739105673713626 0.884926986516452 1.76985397303289 1.47821134742725 1.7698539730329 0.622998925165691 0.611224249002249 0.622998925165691 0.952367512656839 0.84690637946857 0.952367512656843 0.999999625814169 0.994422323212141 0.99999962581419 0 0 0 0.623585086987436 0.306871188478399 0.623585086988349 1.8619859996091 -0.682433960093898 1.86198599961181 0.639797068820557 4.67559251263047 0.639797068821478 0 0 0 -1.82888504980591e-16 6.13038742997145e-16 -7.87239317323801e-17 8.35668455601299e-16 1.36054538956028e-15 7.16329941511893e-17 0.622984749800793 0.107899638927823 0.622984749800793 0.952489974762154 0.767706594781748 0.952489974762349 -2.94889813213795 -535.666007697842 -2.94889813213783 -1.92394773366149e-10 0.0108504780357105 -1.92674195492073e-10 4.07770242317257e-11 0.0231481169378234 4.09418687415226e-11 -9.22205054909371e-16 5.07049468384646e-17 2.13497423169068e-15 -3.80268742849897e-16 -9.24363141437917e-19 -3.34590308969496e-17 -3.67042631982099e-17 -3.07822886417079e-19 -3.0511290565136e-17 0.101862094306788 0.00129631084397518 0.10186209430679 7.2177111261744 1479.06505811297 7.21771112617422 -3.48601703411846e-10 0.786848823915491 -3.48893867413355e-10 -6.27212876674103e-10 16.3727695700982 -6.27112156820048e-10 -4.59972344406326e-16 3.61637679701313e-14 8.75269291927142e-17 -1.84991420892101e-16 1.19515565718645e-16 -7.76826272089733e-17 8.36927527736762e-16 8.18457216334438e-16 7.18763898683145e-17 0.622984749800792 0.313991244818339 0.622984749800792
1088000	1836	1836 1634.688 1836 11.9678030508613 10.6425394400672 11.9678030508613 10.7302328430307 6.33724085786338 10.7302328077639 10.7302337814128 7.85878125421261 10.7302337636198 39.3626923513783 27.4588868584624 39.362692351379 0.884927049332839 0.739105673713626 0.884927049332847 1.76985409866568 1.47821134742725 1.76985409866569 0.622998661601153 0.611224249002249 0.622998661601155 0.952367506747417 0.84690637946857 0.952367506747424 0.999999625611683 0.994422323212141 0.999999625611689 0 0 0 0.623585059507361 0.306871188478399 0.623585059508279 1.86198176084949 -0.682433960093898 1.8619817608522 0.639796091418836 4.67559251263047 0.639796091419727 0 0 0 -3.63513825348818e-16 6.13038742997145e-16 -1.01555801581614e-15 3.55866191844003e-16 1.36054538956028e-15 -2.3509912464379e-16 0.62298473129666 0.107899638927823 0.622984731296661 0.952490018127567 0.767706594781748 0.952490018127765 -2.94875759287729 -535.666007697842 -2.94875759287704 -2.60640743213183e-10 0.0108504780357105 -2.60921523022883e-10 1.42258248781856e-11 0.0231481169378234 1.43928023276769e-11 -1.71432519537425e-15 5.07049468384646e-17 1.7360530769472e-15 -1.86479439453756e-16 -9.24363141437917e-19 4.40230168197336e-17 -1.47541681227598e-16 -3.07822886417079e-19 -4.71211914734233e-16 0.101865281564119 0.00129631084397518 0.101865281564124 7.21745279958387 1479.06505811297 7.21745279958345 -7.01803047614249e-10 0.786848823915491 -7.02094835286957e-10 -4.22138431735138e-10 16.3727695700982 -4.22025456388172e-10 -1.57944597197909e-16 3.61637679701313e-14 4.17962650521386e-16 -3.63418275360275e-16 1.19515565718645e-16 -1.01551095857867e-15 3.57305071457584e-16 8.18457216334438e-16 -2.35378137804588e-16 0.622984731296659 0.313991244818339 0.622984731296662
