# 0D ASCII output created by CarpetIOASCII
# created on nid26848 by elihu on Apr 25 2017 at 06:52:12-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0001/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid26848-elihu-2017.04.25-11.50.33-20981
# Run ID: run-J0040_N40-nid26848-elihu-2017.04.25-11.50.33-20981
#
# CARPET::TIMING (carpet-timing)
#
# column format: 1:it	2:time	3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels
66560	112.32	0 0 36.7388408184052 0 24.2871858453827 0 12.4516549730225 0 0 0 0 0 0 0 0 0 0.160621218973154 2369056420.36431 17555.7386125467 2369038864.62569 2 29498673158 218598 29498454560 0 0 0 0 74.5439674854279
66816	112.752	10.4293845726218 6.3840312024755 185.960754871368 149.117140054703 173.459665841675 0 12.5010890296936 127 83342.2567134147 5216865.5785718 14456520 904915760 69089.9520753065 4525105.22369182 11984320 784923240 1.03990940062273 2359688916.93614 18132.2602744119 2359670784.67587 13 29498681233 226673 29498454560 0 0 0 0 222.869417905807
67072	113.184	10.0728344204002 7.88836271784852 345.634553909302 308.790939092636 333.066236928589 0 12.5683169807129 254 86808.6788580708 5432881.62945189 28913040 1809509440 71963.583643391 4712428.41806424 23968640 1569550800 2.06869384659053 2347084046.35788 35145.1193248744 2347048901.23855 26 29498896275 441715 29498454560 0 0 0 0 361.477016448975
67328	113.616	10.1914499524283 8.4280683569467 494.639122009277 457.795507192612 482.03319023584 0 12.6059317734375 381 89972.1448201129 5629584.03480955 43369560 2713646352 74586.067366875 4882981.25456548 35952960 2353759032 2.93512615052894 2340080674.25515 35123.4647273728 2340045550.79042 37 29498897324 442764 29498454560 0 0 0 0 507.35423707962
67584	114.048	10.0030529153742 8.77809273321124 658.733757019043 621.890142202377 643.929990309128 0 14.8037667099152 508 89801.8121073065 5616971.02236788 57826080 3616936096 74444.863139527 4871941.95520222 47937280 3137189536 3.37751877476638 1992676136.62422 44454.5643615977 1992631682.05986 50 29499112655 658095 29498454560 0 0 0 0 646.55495262146
67840	114.48	10.0298929244971 8.98717829389539 812.12606883049 775.282454013824 797.22775664714 0 14.8983121833496 635 90662.6235694289 5669762.61214225 72278760 4520092128 75158.848271913 4917662.80753725 59918720 3920497288 4.09442353263169 1980030579.03219 44242.5284077921 1979986336.50378 61 29499113699 659139 29498454560 0 0 0 0 798.463026762009
68096	114.912	9.96458388654363 9.1842031683538 973.28010892868 936.436494112015 958.145794091354 0 15.134314837326 762 90492.1323400739 5659265.03611308 86704656 5422400992 75017.4936249283 4908467.31364099 71877696 4703027312 4.88955071936871 1949168453.41721 57781.6048760425 1949110671.81234 74 29499329045 874485 29498454560 0 0 0 0 938.141032457352
68352	115.344	10.013748271007 9.31896249872455 1123.98897790909 1087.14536309242 1108.80844298563 0 15.1805349234619 889 91194.8827948371 5703769.49779592 101117656 6324387776 75599.9438228364 4946987.63406792 83825856 5485261656 5.59927567958296 1943233900.23681 57674.3180931557 1943176225.91872 85 29499330087 875527 29498454560 0 0 0 0 1086.63464570045
68608	115.776	9.98744163638104 9.44678425115445 1282.56804084778 1245.72442603111 1267.32016640044 0 15.2478744473419 1016 91161.3805753136 5701422.24795699 115530656 7225527392 75572.0760540144 4944858.0067966 95774016 6266718272 6.42712532415191 1934666074.79461 71540.8566464267 1934594533.93796 98 29499545406 1090846 29498454560 0 0 0 0 1224.38490867615
68864	116.208	10.0246898881593 9.53712029524752 1433.07633185387 1396.2327170372 1417.78226100281 0 15.2940708510589 1143 91645.0625557253 5731804.21248331 129932744 8126450336 75972.8958125162 4971127.21033406 107713024 7047975976 7.12694488351039 1928822400.54207 71393.2222907414 1928751007.31978 109 29499546453 1091893 29498454560 0 0 0 0 1371.75164365768
69120	116.64	9.99937774476852 9.62387563598786 1592.1403939724 1555.29677915573 1576.77956740744 0 15.3608265649566 1270 91537.7361448925 5725734.04337317 144334832 9028220448 75883.804225554 4965825.00804104 119652032 7830011408 7.94228093677746 1920454062.04241 85100.4335262924 1920368961.60889 122 29499761773 1307213 29498454560 0 0 0 0 1510.42891550064
69376	117.072	10.0183958359918 9.68139821557061 1744.42238092422 1707.57876610756 1729.01451040878 0 15.4078705154419 1397 91814.9148224717 5743334.52739632 158749320 9930308736 76113.5544020889 4981068.05012517 131601440 8612338936 8.63195208362547 1914590515.89479 84904.5946153892 1914505611.30018 133 29499762759 1308199 29498454560 0 0 0 0 1658.01176643372
69632	117.504	9.99820559568476 9.73880793294565 1903.41855382919 1866.57493901253 1887.93563819258 0 15.4829156366119 1524 91721.2454158547 5737694.02137586 173163808 10832397024 76035.880194215 4976158.23015768 143550848 9394666464 9.42974846770842 1905324470.29824 98397.1001170796 1905226073.19813 146 29499978034 1523474 29498454560 0 0 0 0 1795.95522212982
69888	117.936	10.0259543759599 9.77649542388798 2053.36984682083 2016.52623200417 2037.83990999475 0 15.5299368260803 1651 92060.7546647191 5758491.36256745 187605080 11734883520 76317.4375166696 4994189.93125236 155522720 10177359560 10.1095066746402 1899555639.75373 98166.7225741564 1899457473.03116 157 29499979083 1524523 29498454560 0 0 0 0 1943.05535531044
70144	118.368	9.98670917406681 9.81275863567368 2217.02125096321 2180.17763614655 2201.42206286414 0 15.5991880990753 1778 91781.6694074215 5740609.19129616 202050192 12637503728 76086.0331262781 4978679.73292699 167497472 10960175408 10.8980030832552 1891136525.8009 111533.176531356 1891024992.62437 170 29500194387 1739827 29498454560 0 0 0 0 2085.20651245117
70400	118.8	9.99935125513841 9.83214122442149 2369.79496383667 2332.95134902 2354.14872857637 0 15.6462352602997 1905 91963.3077434839 5751957.44076402 216495304 13540963296 76236.5698570509 4988538.60567333 179472224 11743761816 11.5682780546746 1885450071.29306 111261.717022569 1885338809.57604 181 29500195387 1740827 29498454560 0 0 0 0 2233.00350117683
70656	119.232	9.97938749462772 9.85379096237976 2530.30325984955 2493.45964503288 2514.58838146399 0 15.7148783855591 2032 91840.2461819802 5744375.95690723 230940416 14444741040 76134.5186398021 4981984.49191371 191446976 12527640320 12.3449889487069 1877228059.309 124474.014498103 1877103585.2945 194 29500410654 1956094 29498454560 0 0 0 0 2372.51421666145
