# Scalar ASCII output created by CarpetIOScalar
# created on nid26848 by elihu on Apr 25 2017 at 06:52:12-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0001/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid26848-elihu-2017.04.25-11.50.33-20981
# Run ID: run-J0040_N40-nid26848-elihu-2017.04.25-11.50.33-20981
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
99072 167.184 44833104.6682236
99328 167.616 49207156.0805304
99584 168.048 19590210.6060078
99840 168.48 44819944.3412537
100096 168.912 49121595.4323735
100352 169.344 19817119.1796208
100608 169.776 44682379.8906631
100864 170.208 48828038.0955906
101120 170.64 19730350.1955986
101376 171.072 44417622.6390969
101632 171.504 48563816.0484198
101888 171.936 19431543.0793881
102144 172.368 44128992.0697938
102400 172.8 48145996.1380671
102656 173.232 19238640.7006769
102912 173.664 44007567.1719917
103168 174.096 47788473.8511244
103424 174.528 19022583.973399
103680 174.96 43705891.9280164
103936 175.392 47485623.7224504
104192 175.824 18842800.1515655
104448 176.256 43544872.7084439
104704 176.688 47423306.8643993
104960 177.12 18902782.3184632
105216 177.552 43307490.1754618
105472 177.984 47128732.3880691
105728 178.416 18890851.3921231
105984 178.848 43421755.8811956
106240 179.28 47214905.6364318
106496 179.712 18848980.1668858
106752 180.144 43470487.9674028
107008 180.576 47266699.8747265
107264 181.008 19063496.7794734
107520 181.44 43535842.1505707
107776 181.872 47293032.1216793
108032 182.304 19307659.0891739
108288 182.736 43603708.1356761
108544 183.168 47333214.3128759
108800 183.6 18450742.5177369
109056 184.032 43134083.80665
109312 184.464 46827099.1668341
109568 184.896 18155598.0558612
109824 185.328 43046781.2947083
110080 185.76 46851232.7799356
110336 186.192 17989667.1389708
110592 186.624 43016865.0754253
110848 187.056 46742479.6573605
111104 187.488 17852363.7338498
111360 187.92 42898368.3577679
111616 188.352 46679057.0930776
111872 188.784 17587518.1503249
112128 189.216 42799132.0796444
112384 189.648 46580127.6347249
112640 190.08 17371630.1403226
112896 190.512 42619218.0350644
113152 190.944 46481346.4735772
113408 191.376 17125099.054361
113664 191.808 42587344.1726423
113920 192.24 46433316.8074952
114176 192.672 17000071.5068738
114432 193.104 42468061.6317746
114688 193.536 46401066.2358203
114944 193.968 -nan
115200 194.4 42380023.550057
115456 194.832 46268191.3313799
115712 195.264 -nan
115968 195.696 42244336.2524031
116224 196.128 46200843.7738994
116480 196.56 -nan
116736 196.992 42166027.0845021
116992 197.424 46122778.2135408
117248 197.856 -nan
117504 198.288 42086931.1479616
117760 198.72 45960175.9786828
118016 199.152 -nan
118272 199.584 41968430.655738
118528 200.016 45866862.0816146
118784 200.448 -nan
119040 200.88 41816447.5277834
119296 201.312 44590518.4531241
119552 201.744 -nan
119808 202.176 40699044.4467273
120064 202.608 44545333.4315486
120320 203.04 -nan
120576 203.472 39586778.8194718
120832 203.904 43292970.5600203
121088 204.336 -nan
121344 204.768 39525595.9496227
121600 205.2 43250652.0077517
121856 205.632 -nan
122112 206.064 38977848.085741
122368 206.496 43194048.3372574
122624 206.928 -nan
122880 207.36 34957579.8083491
123136 207.792 40019378.4492882
123392 208.224 -nan
123648 208.656 31094928.7809777
123904 209.088 35756286.0349921
124160 209.52 -nan
124416 209.952 31083896.8600902
124672 210.384 34919729.5671147
124928 210.816 -nan
125184 211.248 31120191.5512579
125440 211.68 34967951.7104306
125696 212.112 -nan
125952 212.544 27392382.6248252
126208 212.976 30587395.0451786
126464 213.408 -nan
126720 213.84 22839257.2282845
126976 214.272 25560929.7195539
127232 214.704 -nan
127488 215.136 16921206.8243251
127744 215.568 18890492.7893267
128000 216 -nan
128256 216.432 7347699.99506135
128512 216.864 7474995.811186
128768 217.296 -nan
129024 217.728 7161127.70892701
129280 218.16 7354481.0903274
129536 218.592 -nan
129792 219.024 6886240.17421029
130048 219.456 6873659.35196699
130304 219.888 -nan
130560 220.32 6438610.407152
130816 220.752 6460397.39961214
131072 221.184 -nan
131328 221.616 6105684.64596984
131584 222.048 6278915.73169607
131840 222.48 -nan
132096 222.912 6179754.47591273
132352 223.344 6327600.0071788
132608 223.776 -nan
132864 224.208 6130004.7132812
133120 224.64 6351899.57805225
133376 225.072 -nan
133632 225.504 6218152.50667432
133888 225.936 6413382.26481982
