# 0D ASCII output created by CarpetIOASCII
# created on nid26848 by elihu on Apr 25 2017 at 06:52:12-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0001/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid26848-elihu-2017.04.25-11.50.33-20981
# Run ID: run-J0040_N40-nid26848-elihu-2017.04.25-11.50.33-20981
#
# PUNCTURETRACKER::PT_LOC (puncturetracker-pt_loc)
#
# column format: 1:it	2:time	3:data
# data columns: 3:pt_loc_t[0] 4:pt_loc_t[1] 5:pt_loc_t[2] 6:pt_loc_t[3] 7:pt_loc_t[4] 8:pt_loc_t[5] 9:pt_loc_t[6] 10:pt_loc_t[7] 11:pt_loc_t[8] 12:pt_loc_t[9] 13:pt_loc_x[0] 14:pt_loc_x[1] 15:pt_loc_x[2] 16:pt_loc_x[3] 17:pt_loc_x[4] 18:pt_loc_x[5] 19:pt_loc_x[6] 20:pt_loc_x[7] 21:pt_loc_x[8] 22:pt_loc_x[9] 23:pt_loc_y[0] 24:pt_loc_y[1] 25:pt_loc_y[2] 26:pt_loc_y[3] 27:pt_loc_y[4] 28:pt_loc_y[5] 29:pt_loc_y[6] 30:pt_loc_y[7] 31:pt_loc_y[8] 32:pt_loc_y[9] 33:pt_loc_z[0] 34:pt_loc_z[1] 35:pt_loc_z[2] 36:pt_loc_z[3] 37:pt_loc_z[4] 38:pt_loc_z[5] 39:pt_loc_z[6] 40:pt_loc_z[7] 41:pt_loc_z[8] 42:pt_loc_z[9]
66560	112.32	112.3149375 112.3149375 0 0 0 0 0 0 0 0 0.406039728701722 -0.406039728705469 0 0 0 0 0 0 0 0 6.43320641540635 -6.43320641540633 0 0 0 0 0 0 0 0 -1.48413480712915e-19 -8.02373475032807e-20 0 0 0 0 0 0 0 0
66816	112.752	112.7469375 112.7469375 0 0 0 0 0 0 0 0 0.353082446616286 -0.353082446618752 0 0 0 0 0 0 0 0 6.42414555740382 -6.42414555740474 0 0 0 0 0 0 0 0 -1.40725882522977e-19 -7.87871169853155e-20 0 0 0 0 0 0 0 0
67072	113.184	113.1789375 113.1789375 0 0 0 0 0 0 0 0 0.300116249182648 -0.300116249182045 0 0 0 0 0 0 0 0 6.41463739528885 -6.41463739529132 0 0 0 0 0 0 0 0 -1.49360733064152e-19 -7.8849965820488e-20 0 0 0 0 0 0 0 0
67328	113.616	113.6109375 113.6109375 0 0 0 0 0 0 0 0 0.247146460784222 -0.247146460781048 0 0 0 0 0 0 0 0 6.40467775390425 -6.40467775390737 0 0 0 0 0 0 0 0 -1.28702129972617e-19 -7.11540716259126e-20 0 0 0 0 0 0 0 0
67584	114.048	114.0429375 114.0429375 0 0 0 0 0 0 0 0 0.194175198956201 -0.194175198955527 0 0 0 0 0 0 0 0 6.39427086282543 -6.39427086282586 0 0 0 0 0 0 0 0 -1.42457465151269e-19 -5.22262367595143e-20 0 0 0 0 0 0 0 0
67840	114.48	114.4749375 114.4749375 0 0 0 0 0 0 0 0 0.141208018425402 -0.141208018435367 0 0 0 0 0 0 0 0 6.38341135933109 -6.38341135932461 0 0 0 0 0 0 0 0 -1.19586315552882e-19 -4.96465523994341e-20 0 0 0 0 0 0 0 0
68096	114.912	114.9069375 114.9069375 0 0 0 0 0 0 0 0 0.0882470928203189 -0.0882470928445767 0 0 0 0 0 0 0 0 6.37209532760523 -6.37209532759162 0 0 0 0 0 0 0 0 -1.21040143251283e-19 -2.82318645452789e-20 0 0 0 0 0 0 0 0
68352	115.344	115.3389375 115.3389375 0 0 0 0 0 0 0 0 0.035297845686567 -0.0352978457135831 0 0 0 0 0 0 0 0 6.36032456569949 -6.36032456568804 0 0 0 0 0 0 0 0 -1.20942030231885e-19 -1.34753715105781e-20 0 0 0 0 0 0 0 0
68608	115.776	115.7709375 115.7709375 0 0 0 0 0 0 0 0 -0.0176371072485047 0.0176371072488938 0 0 0 0 0 0 0 0 6.34809748155165 -6.34809748156102 0 0 0 0 0 0 0 0 -1.22661448812886e-19 1.15366720321759e-20 0 0 0 0 0 0 0 0
68864	116.208	116.2029375 116.2029375 0 0 0 0 0 0 0 0 -0.0705526815047947 0.0705526815690645 0 0 0 0 0 0 0 0 6.33541147079091 -6.3354114708367 0 0 0 0 0 0 0 0 -1.2065463696489e-19 6.71419640551572e-21 0 0 0 0 0 0 0 0
69120	116.64	116.6349375 116.6349375 0 0 0 0 0 0 0 0 -0.123445601476428 0.123445601622685 0 0 0 0 0 0 0 0 6.32226432308989 -6.322264323161 0 0 0 0 0 0 0 0 -1.29459364496301e-19 4.50116958443752e-21 0 0 0 0 0 0 0 0
69376	117.072	117.0669375 117.0669375 0 0 0 0 0 0 0 0 -0.176311087468935 0.176311087676014 0 0 0 0 0 0 0 0 6.30865410930411 -6.30865410934223 0 0 0 0 0 0 0 0 -1.06421746850055e-19 1.02514962924079e-22 0 0 0 0 0 0 0 0
69632	117.504	117.4989375 117.4989375 0 0 0 0 0 0 0 0 -0.229145472220194 0.229145472428672 0 0 0 0 0 0 0 0 6.29458001143496 -6.29458001134005 0 0 0 0 0 0 0 0 -1.09223342477265e-19 -1.12128085243692e-20 0 0 0 0 0 0 0 0
