# Scalar ASCII output created by CarpetIOScalar
# created on nid17926 by elihu on Apr 30 2017 at 07:40:44-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0011/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid17926-elihu-2017.04.30-12.38.51-29023
# Run ID: run-J0040_N40-nid17926-elihu-2017.04.30-12.38.51-29023
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
734720 1239.84 0
734976 1240.272 0
735232 1240.704 1.35320990540287e-13
735488 1241.136 1.01651968911257e-09
735744 1241.568 1.34911656489599e-09
736000 1242 1.68138941290742e-11
736256 1242.432 2.05744613957542e-09
736512 1242.864 312.250680665783
736768 1243.296 597.962454163875
737024 1243.728 463.296731065166
737280 1244.16 845.894604595957
737536 1244.592 1452.17632649049
737792 1245.024 7294.75345606258
738048 1245.456 9206.14419498084
738304 1245.888 2650.45056035634
738560 1246.32 7532.48002704844
738816 1246.752 9639.34346352424
739072 1247.184 3424.85657525088
739328 1247.616 8189.47829539308
739584 1248.048 10622.5681373211
739840 1248.48 4042.70636478532
740096 1248.912 14759.4420007306
740352 1249.344 17429.1365619065
740608 1249.776 4176.00349457358
740864 1250.208 15033.7463055804
741120 1250.64 17848.803993925
741376 1251.072 4314.80875024438
741632 1251.504 14925.3018750898
741888 1251.936 17656.9528413452
742144 1252.368 4444.21359470692
742400 1252.8 14679.9806392604
742656 1253.232 17554.9278087428
742912 1253.664 6539.61615263905
743168 1254.096 16547.4547439016
743424 1254.528 17421.1038036512
743680 1254.96 6044.34758213603
743936 1255.392 16339.5255321187
744192 1255.824 17707.2420299909
744448 1256.256 5454.64924138761
744704 1256.688 16086.4794223467
744960 1257.12 17838.6266377592
745216 1257.552 6397.13349275397
745472 1257.984 17082.3582549577
745728 1258.416 18297.7841902683
745984 1258.848 6729.49492034974
746240 1259.28 18313.539193788
746496 1259.712 18662.0378448873
746752 1260.144 6894.10389732404
747008 1260.576 18763.0003907338
747264 1261.008 19229.7552103076
747520 1261.44 7049.12602060984
747776 1261.872 19247.2667186908
748032 1262.304 19192.3913939245
748288 1262.736 6116.35180959104
748544 1263.168 17991.493211678
748800 1263.6 18860.5064096081
749056 1264.032 6050.31434487619
749312 1264.464 17814.1310131662
749568 1264.896 12327.3478281738
749824 1265.328 5947.17539001762
750080 1265.76 11898.7450536376
750336 1266.192 12098.114092185
750592 1266.624 6447.29591273784
750848 1267.056 12558.0756230156
751104 1267.488 12034.6485645428
751360 1267.92 6136.81845332544
751616 1268.352 13195.1094007569
751872 1268.784 5495.87904598933
752128 1269.216 6278.67134707255
752384 1269.648 7183.54662969248
752640 1270.08 5381.2229010077
752896 1270.512 6266.42611228328
753152 1270.944 7023.91730409764
753408 1271.376 5242.31684994146
753664 1271.808 6075.46391543315
753920 1272.24 6661.19640540731
754176 1272.672 5054.64980306707
754432 1273.104 5936.73636229556
754688 1273.536 6506.30147973575
754944 1273.968 4845.41490334526
755200 1274.4 5735.37406522895
755456 1274.832 6270.77549124585
755712 1275.264 4971.20074656952
755968 1275.696 5432.74059222467
756224 1276.128 6034.44360481396
756480 1276.56 4758.68084619732
756736 1276.992 5049.67927752182
756992 1277.424 5732.06092449549
757248 1277.856 4443.52942865772
757504 1278.288 4880.78068719652
757760 1278.72 5366.97446904318
758016 1279.152 4181.02500641895
758272 1279.584 4569.18237954853
758528 1280.016 5089.70475530537
758784 1280.448 3992.22024628653
759040 1280.88 4248.04463332281
759296 1281.312 4751.86512962152
759552 1281.744 3699.59576214635
759808 1282.176 4052.19044404581
760064 1282.608 4439.96223390398
760320 1283.04 3603.26608123001
760576 1283.472 3805.07770221303
760832 1283.904 4197.67510769594
761088 1284.336 3483.15702900502
761344 1284.768 3550.46048570129
761600 1285.2 3961.08335127789
761856 1285.632 3305.99001396591
762112 1286.064 3332.80887007527
762368 1286.496 3648.32837602789
762624 1286.928 3204.261892023
762880 1287.36 3136.27651318342
763136 1287.792 3382.24040291204
763392 1288.224 3026.84412204572
763648 1288.656 2893.80107933843
763904 1289.088 3102.9269779078
764160 1289.52 2905.46826925681
764416 1289.952 2622.52586325011
764672 1290.384 2810.68085291257
764928 1290.816 2701.52152279833
765184 1291.248 2430.8999693898
765440 1291.68 2491.70386565397
765696 1292.112 2525.2219341451
765952 1292.544 2184.14950309279
766208 1292.976 2229.97248233081
766464 1293.408 2433.43257404751
766720 1293.84 2014.63178621017
766976 1294.272 1999.26769538472
767232 1294.704 2243.28245489027
767488 1295.136 1837.48328612447
767744 1295.568 1941.05427573295
768000 1296 2232.94161973227
768256 1296.432 1822.88822587699
768512 1296.864 1929.90770647784
768768 1297.296 2193.17375098596
769024 1297.728 1770.95648497818
769280 1298.16 1875.73869905728
769536 1298.592 2138.39898878512
769792 1299.024 1711.73161214734
770048 1299.456 1856.06854282272
770304 1299.888 2177.72510264847
770560 1300.32 1715.95606292333
770816 1300.752 1830.99551997171
771072 1301.184 2161.81938034225
771328 1301.616 1693.90439977
771584 1302.048 1494.8721085515
771840 1302.48 1662.19903857858
772096 1302.912 1339.02588945323
772352 1303.344 1429.27262415855
772608 1303.776 1502.63127727784
772864 1304.208 1255.80273937975
773120 1304.64 1330.43484087957
773376 1305.072 1442.13305891264
773632 1305.504 1183.83569289697
773888 1305.936 1290.64031982465
774144 1306.368 1330.11038282642
774400 1306.8 1137.27044583677
774656 1307.232 1211.52411918109
774912 1307.664 1268.76809413566
775168 1308.096 1106.42347285087
775424 1308.528 1228.33635015922
775680 1308.96 1166.26690473378
775936 1309.392 1073.85675300314
776192 1309.824 1195.30419321691
776448 1310.256 1173.84569666718
776704 1310.688 1110.63730943759
776960 1311.12 1134.04854056094
777216 1311.552 1135.76896956289
777472 1311.984 1034.47791899849
777728 1312.416 1103.64099092674
777984 1312.848 1022.12103864049
778240 1313.28 982.514282369656
778496 1313.712 1012.53403118039
778752 1314.144 942.865855221248
