# Scalar ASCII output created by CarpetIOScalar
# created on nid17926 by elihu on Apr 30 2017 at 07:40:44-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0011/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid17926-elihu-2017.04.30-12.38.51-29023
# Run ID: run-J0040_N40-nid17926-elihu-2017.04.30-12.38.51-29023
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
734720 1239.84 0
734976 1240.272 0
735232 1240.704 1.36199464848902e-08
735488 1241.136 3.99439008154661e-05
735744 1241.568 4.16766315093453e-05
736000 1242 9.58061385834583e-07
736256 1242.432 5.66167453218992e-05
736512 1242.864 4729629.69406958
736768 1243.296 6197335.82145154
737024 1243.728 5939327.65460433
737280 1244.16 7907821.14247093
737536 1244.592 9085468.11699273
737792 1245.024 23668574.5256775
738048 1245.456 27834171.3937235
738304 1245.888 12651994.5275831
738560 1246.32 23875793.0460083
738816 1246.752 28405705.8416278
739072 1247.184 14839359.8094719
739328 1247.616 24773857.6200509
739584 1248.048 28991523.6762618
739840 1248.48 16326140.7982436
740096 1248.912 33448838.6862102
740352 1249.344 37811306.7040668
740608 1249.776 16646116.8744089
740864 1250.208 33763965.951967
741120 1250.64 38101024.3053729
741376 1251.072 16925342.7515756
741632 1251.504 33608694.1918139
741888 1251.936 37864170.3750375
742144 1252.368 17222966.9984704
742400 1252.8 33295727.4974177
742656 1253.232 37691652.6093877
742912 1253.664 21265492.1887936
743168 1254.096 35277455.619736
743424 1254.528 37463891.1075012
743680 1254.96 20295787.1607609
743936 1255.392 34825515.6736724
744192 1255.824 37755874.0389301
744448 1256.256 19048046.5500561
744704 1256.688 34337262.2164007
744960 1257.12 37755175.0515925
745216 1257.552 20622106.8011969
745472 1257.984 35336762.5587651
745728 1258.416 37870445.2257783
745984 1258.848 20797526.894019
746240 1259.28 36478169.2013078
746496 1259.712 37892407.4398002
746752 1260.144 20815097.4152194
747008 1260.576 36869137.2718338
747264 1261.008 38327376.4562536
747520 1261.44 20264014.4829759
747776 1261.872 37260861.094715
748032 1262.304 38109802.2180841
748288 1262.736 18133244.364976
748544 1263.168 35869800.8061243
748800 1263.6 37906949.3033828
749056 1264.032 17999058.807648
749312 1264.464 35628235.2767378
749568 1264.896 29598443.3018335
749824 1265.328 17717795.1808334
750080 1265.76 28503806.9174734
750336 1266.192 29433263.5955779
750592 1266.624 18817823.1235118
750848 1267.056 29491410.1202159
751104 1267.488 29354146.5889772
751360 1267.92 18500843.1698764
751616 1268.352 30423258.4307917
751872 1268.784 17282156.2138663
752128 1269.216 19094734.8014889
752384 1269.648 21441445.4025346
752640 1270.08 17073435.0171305
752896 1270.512 19027686.8810374
753152 1270.944 21217040.020803
753408 1271.376 16864769.7058674
753664 1271.808 18731165.9530942
753920 1272.24 20720691.7028483
754176 1272.672 16569638.5539333
754432 1273.104 18443928.3437836
754688 1273.536 20450891.7037169
754944 1273.968 16280098.6157719
755200 1274.4 18140222.6922504
755456 1274.832 19909532.2994254
755712 1275.264 16525948.8832115
755968 1275.696 17538239.6697664
756224 1276.128 19328059.9193994
756480 1276.56 16166350.9239518
756736 1276.992 16870342.5959889
756992 1277.424 18804288.2342072
757248 1277.856 15614002.0849112
757504 1278.288 16635667.2861736
757760 1278.72 18202679.5734771
758016 1279.152 15163588.7623447
758272 1279.584 16070562.849779
758528 1280.016 17720206.76136
758784 1280.448 14835307.16786
759040 1280.88 15444510.0567996
759296 1281.312 17049157.1906848
759552 1281.744 14234658.4987872
759808 1282.176 15048865.5306278
760064 1282.608 16364579.9536009
760320 1283.04 13969464.3764754
760576 1283.472 14488566.1691697
760832 1283.904 15822572.7239661
761088 1284.336 13699673.992661
761344 1284.768 13830634.0961924
761600 1285.2 15221791.5718542
761856 1285.632 13268772.6170877
762112 1286.064 13278104.2407114
762368 1286.496 14447131.7371127
762624 1286.928 13069758.6488374
762880 1287.36 12826864.6953538
763136 1287.792 13800237.6741486
763392 1288.224 12719072.448603
763648 1288.656 12207179.9473296
763904 1289.088 13169658.1898253
764160 1289.52 12455408.8620924
764416 1289.952 11513347.7303392
764672 1290.384 12392006.0721307
764928 1290.816 11995482.5426741
765184 1291.248 11026810.5436283
765440 1291.68 11528239.4838178
765696 1292.112 11631502.884331
765952 1292.544 10329471.0969446
766208 1292.976 10751605.369997
766464 1293.408 11487309.4067224
766720 1293.84 9902863.13575698
766976 1294.272 9993032.50604767
767232 1294.704 11062838.1041962
767488 1295.136 9338123.42220264
767744 1295.568 9911725.42991789
768000 1296 11160116.1997289
768256 1296.432 9414007.64613127
768512 1296.864 10056316.0424417
768768 1297.296 11144663.7706989
769024 1297.728 9312638.34780015
769280 1298.16 9976613.1950339
769536 1298.592 11061999.9731808
769792 1299.024 9184824.36139789
770048 1299.456 10016128.3064977
770304 1299.888 11178847.5760064
770560 1300.32 9163957.93738633
770816 1300.752 10008042.1075541
771072 1301.184 11193425.9231208
771328 1301.616 9150953.81223546
771584 1302.048 8991787.13711655
771840 1302.48 9777562.70991742
772096 1302.912 8087247.17748318
772352 1303.344 8785147.94462234
772608 1303.776 9213458.28710285
772864 1304.208 7778190.88489972
773120 1304.64 8453704.30170883
773376 1305.072 9023836.2147498
773632 1305.504 7552726.61011816
773888 1305.936 8346346.37703662
774144 1306.368 8624778.69060585
774400 1306.8 7404916.5174153
774656 1307.232 8093591.40292847
774912 1307.664 8426436.20713569
775168 1308.096 7320360.27078098
775424 1308.528 8090021.40321995
775680 1308.96 7903333.67356989
775936 1309.392 7108040.16878509
776192 1309.824 7942137.09217188
776448 1310.256 7954434.37984162
776704 1310.688 7319650.57533459
776960 1311.12 7613181.91060453
777216 1311.552 7750605.32741646
777472 1311.984 6983545.93335502
777728 1312.416 7481475.08648407
777984 1312.848 7281303.39716052
778240 1313.28 6761377.76037662
778496 1313.712 7062041.00723274
778752 1314.144 7002664.00892159
