# Scalar ASCII output created by CarpetIOScalar
# created on nid04318 by elihu on Apr 27 2017 at 17:25:41-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0006/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid04318-elihu-2017.04.27-22.22.10-22783
# Run ID: run-J0040_N40-nid04318-elihu-2017.04.27-22.22.10-22783
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
415488 701.136 57597193.9108882
415744 701.568 38325675.2834855
416000 702 50025212.3632304
416256 702.432 62379157.3584966
416512 702.864 38732098.4510033
416768 703.296 50140598.1788038
417024 703.728 62649978.6330695
417280 704.16 39123037.7323459
417536 704.592 50183612.2836073
417792 705.024 64252830.5927094
418048 705.456 41560708.407874
418304 705.888 49948526.6316171
418560 706.32 64310010.6493249
418816 706.752 41703874.6933155
419072 707.184 49971885.5966331
419328 707.616 64333471.2008895
419584 708.048 41821684.6243708
419840 708.48 49777876.9014722
420096 708.912 64079301.3441569
420352 709.344 41821842.9483477
420608 709.776 49790318.276259
420864 710.208 64049541.1125405
421120 710.64 41877507.5231032
421376 711.072 49760963.8756903
421632 711.504 63770189.4488275
421888 711.936 41712676.0509598
422144 712.368 49463777.6597036
422400 712.8 63673302.9983006
422656 713.232 41382046.7069287
422912 713.664 49452599.5149896
423168 714.096 63550338.8446804
423424 714.528 41192501.30374
423680 714.96 49145979.7793426
423936 715.392 63197961.8179153
424192 715.824 41103596.1786534
424448 716.256 49081656.220636
424704 716.688 63116720.648572
424960 717.12 40937505.7517315
425216 717.552 48753081.6457919
425472 717.984 62761568.7664764
425728 718.416 40880049.7048675
425984 718.848 48708194.8421301
426240 719.28 62714550.9056582
426496 719.712 40692254.1206149
426752 720.144 48399215.3144716
427008 720.576 62346469.8934993
427264 721.008 40602064.9071706
427520 721.44 48353894.7981915
427776 721.872 62297443.8862436
428032 722.304 40378248.8503604
428288 722.736 48037447.3874982
428544 723.168 61956653.6703321
428800 723.6 40334073.4848186
429056 724.032 47989201.2087647
429312 724.464 61917104.1217546
429568 724.896 40208822.1445996
429824 725.328 47699584.025465
430080 725.76 61570991.4908938
430336 726.192 39985018.9315115
430592 726.624 47197022.6644128
430848 727.056 61187905.176451
431104 727.488 39989488.3776693
431360 727.92 46628847.4212937
431616 728.352 61116138.7523729
431872 728.784 39996443.0292498
432128 729.216 46599702.1873147
432384 729.648 60819846.586249
432640 730.08 39842772.3664711
432896 730.512 46394452.0791338
433152 730.944 60798804.7500462
433408 731.376 39778104.2031413
433664 731.808 46160402.5864143
433920 732.24 60513806.0551791
434176 732.672 39632310.4518647
434432 733.104 46135608.7413909
434688 733.536 60503459.5891223
434944 733.968 39503019.7639154
435200 734.4 45916097.1860112
435456 734.832 60242739.0110961
435712 735.264 39497094.3485499
435968 735.696 45909341.9612543
436224 736.128 59912663.2281275
436480 736.56 39118051.7498318
436736 736.992 45681810.2683656
436992 737.424 59853723.6870506
437248 737.856 39084387.5813756
437504 738.288 45467203.7703526
437760 738.72 59617817.8566507
438016 739.152 38920658.2882294
438272 739.584 45455158.3414033
438528 740.016 59608807.1346049
438784 740.448 38813784.8165568
439040 740.88 45216358.9166114
439296 741.312 59339841.0939852
439552 741.744 38774541.6996117
439808 742.176 45175423.7495209
440064 742.608 59072541.3735577
440320 743.04 38583393.9028182
440576 743.472 44918199.274311
440832 743.904 59038938.2311884
441088 744.336 38528215.9682222
441344 744.768 44634844.8026828
441600 745.2 55781064.8407647
441856 745.632 37284654.9895585
442112 746.064 44104492.5069239
442368 746.496 55702522.2555914
442624 746.928 37098615.9527095
442880 747.36 43796132.4818203
443136 747.792 55391358.3238946
443392 748.224 37051433.3331705
443648 748.656 43781882.7493035
443904 749.088 55066358.0276406
444160 749.52 36834677.2099736
444416 749.952 43526880.517514
444672 750.384 55036258.584238
444928 750.816 36499928.7294132
445184 751.248 43211027.3751892
445440 751.68 54819080.7421818
445696 752.112 37125020.9516855
445952 752.544 43432877.4643027
446208 752.976 54655303.0441152
446464 753.408 36566940.5181881
446720 753.84 43846586.4803843
446976 754.272 54955895.411196
447232 754.704 36877826.1965528
447488 755.136 43854134.098683
447744 755.568 54966707.9505485
448000 756 36936781.603834
448256 756.432 43844218.8440045
448512 756.864 54990779.7336506
448768 757.296 36947977.7025806
449024 757.728 43848509.3895491
449280 758.16 55000180.0194031
449536 758.592 36963284.528411
449792 759.024 43786533.5646232
450048 759.456 54908347.522624
450304 759.888 36652348.3906023
450560 760.32 43857106.7329842
450816 760.752 54942857.299318
451072 761.184 36735551.9556959
451328 761.616 43891410.9424884
451584 762.048 54943486.0202408
451840 762.48 36734835.8682406
452096 762.912 43941780.9798097
452352 763.344 54935398.8338744
452608 763.776 36717456.2049784
452864 764.208 43921498.8111043
453120 764.64 54935541.5698553
453376 765.072 36648206.5249699
453632 765.504 43926683.0540984
453888 765.936 54937910.5655812
454144 766.368 36603772.7816402
454400 766.8 43900185.0359896
454656 767.232 54931086.7791593
454912 767.664 36590045.7461883
455168 768.096 43880983.2842966
455424 768.528 54907799.4537863
455680 768.96 36591021.4367199
455936 769.392 43857942.2844343
456192 769.824 54956482.8204782
456448 770.256 36736426.4713628
456704 770.688 44125991.303846
456960 771.12 55067433.4688285
457216 771.552 36861101.9614332
457472 771.984 44032815.3850145
457728 772.416 55039922.3050009
457984 772.848 36749448.1032537
458240 773.28 44149959.0941441
458496 773.712 54919120.3174321
458752 774.144 36561227.295171
459008 774.576 44261607.0273907
459264 775.008 49920135.6323299
459520 775.44 33939426.9824195
459776 775.872 40580446.6574781
460032 776.304 50132497.8851293
460288 776.736 33949361.0501405
460544 777.168 40036569.2486127
460800 777.6 49410773.0058987
461056 778.032 33529864.5431317
461312 778.464 40013374.2899818
461568 778.896 49392637.8083111
461824 779.328 33265142.8785166
462080 779.76 39635860.1919641
462336 780.192 48912550.1638204
462592 780.624 33252025.3054005
462848 781.056 39602429.9448781
463104 781.488 48901767.0091277
463360 781.92 32941959.9582844
463616 782.352 39202398.6848292
463872 782.784 48392754.7448745
464128 783.216 32924721.0299359
464384 783.648 39146228.4650179
464640 784.08 48372099.0715756
464896 784.512 32639925.2807522
465152 784.944 38744733.0063271
465408 785.376 47863438.2820282
465664 785.808 32584381.3076427
465920 786.24 38689137.1842363
466176 786.672 47842432.222773
466432 787.104 32302069.9426335
466688 787.536 38290385.203249
466944 787.968 47340719.3721488
467200 788.4 32258114.537951
467456 788.832 38252345.2899177
467712 789.264 47305026.7730936
467968 789.696 32266683.9579505
468224 790.128 37868036.0438471
468480 790.56 46796987.6121418
468736 790.992 31989034.1298525
468992 791.424 37827410.7563187
469248 791.856 46787573.8852293
469504 792.288 31968544.7596409
469760 792.72 37414083.0859033
