# Scalar ASCII output created by CarpetIOScalar
# created on nid04318 by elihu on Apr 27 2017 at 17:25:41-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0006/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid04318-elihu-2017.04.27-22.22.10-22783
# Run ID: run-J0040_N40-nid04318-elihu-2017.04.27-22.22.10-22783
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
424448 716.256 45568717.3091523 45573047.5258066 39393799.6112103
424704 716.688 55911926.7233917 55375859.6935905 49305475.3986186
424960 717.12 32885723.7682109 32872586.2211637 32568620.3669693
425216 717.552 45214764.192183 45217780.5376013 39040141.8950669
425472 717.984 55514407.3343455 55015786.678679 48911497.8937522
425728 718.416 32817694.2838562 32802311.3709202 32522846.463585
425984 718.848 45166473.8817739 45168064.9137513 38986135.1848076
426240 719.28 55463800.8233689 54962397.4663151 48854007.4983716
426496 719.712 32591550.9074053 32595503.223433 32331284.7606779
426752 720.144 44833319.5399258 44833672.0874255 38683396.9859373
427008 720.576 55051482.7840538 54590508.7914158 48479326.8965888
427264 721.008 32483162.8264287 32487435.1726565 32234172.9638057
427520 721.44 44783776.3428386 44781859.4589498 inf
427776 721.872 54994853.206323 54533152.4280622 inf
428032 722.304 32241072.3930743 32246987.8972299 31999661.8526435
428288 722.736 44431071.1248831 44428430.0250208 inf
428544 723.168 54601325.3197709 54180581.1400441 inf
428800 723.6 32193857.7282406 32199761.0207664 31960883.2569568
429056 724.032 44380492.416072 44376999.1012503 inf
429312 724.464 54556877.5162088 54135623.5056215 inf
429568 724.896 32026879.065434 32033160.972079 31763895.6002809
429824 725.328 44066904.5618829 44063545.2272933 inf
430080 725.76 54159507.7114135 53780213.5955906 inf
430336 726.192 31746378.0880822 31753265.4593963 31462570.6576345
430592 726.624 43521857.3891606 43517708.1172083 inf
430848 727.056 53743710.4467649 53395244.9027332 inf
431104 727.488 31841325.3265462 31849154.2108891 31550368.2062184
431360 727.92 42886037.8851734 42881526.0906027 inf
431616 728.352 53655634.6041289 53306679.0586785 inf
431872 728.784 31851536.5593603 31859311.1000007 31559714.5166669
432128 729.216 42849898.7476101 42845369.0572935 inf
432384 729.648 53373790.4673879 53034693.8174355 inf
432640 730.08 31775733.450477 31784887.1710242 31497959.3713561
432896 730.512 42625213.5082301 42620497.0624451 inf
433152 730.944 53343648.8548414 53008080.3412122 inf
433408 731.376 31704978.511789 31696273.6081009 31431063.7642242
433664 731.808 42368654.4786307 42363248.4773648 inf
433920 732.24 53081868.780322 52740882.0539539 inf
434176 732.672 31664930.1679015 31639026.4996651 31395297.6094252
434432 733.104 42340255.1318632 42334696.3839514 inf
434688 733.536 53070333.5858402 52729028.1175064 46630888.4299117
434944 733.968 31635632.2432209 31611748.0082438 31366461.6432971
435200 734.4 42100018.9795802 42094050.5039769 35942668.1779608
435456 734.832 52836093.5672081 52490780.688182 46443332.3759456
435712 735.264 31630626.4626513 31604745.1102515 31349223.593182
435968 735.696 42093154.9313882 42087225.42974 35930290.2307743
436224 736.128 52524018.0935896 52176850.5050431 46176129.0009354
436480 736.56 31294763.9491805 31266482.1918068 31003039.4050911
436736 736.992 41846720.1189011 41840632.0818548 35722970.2471372
436992 737.424 52458146.318052 52110779.2095668 46086438.863663
437248 737.856 31260961.1826517 31231319.9833991 30959646.6940191
437504 738.288 41616026.0255208 41609762.3350788 35513740.5249414
437760 738.72 52259396.9753068 51911225.9843201 45934827.9801942
438016 739.152 31190379.7048361 31160891.6363379 30872115.0464635
438272 739.584 41604941.6745198 41598609.0156875 35490364.4666202
438528 740.016 52252704.0426967 51904683.5241835 45916606.9263348
438784 740.448 31195980.2608163 31166420.2788562 30879027.5786308
439040 740.88 41345935.3058238 41339793.9517187 35289884.4443062
439296 741.312 52011042.604105 51661956.0178562 45734359.9513688
439552 741.744 31147400.3258403 31118717.6389243 30816059.2910769
439808 742.176 41301994.4784798 41295585.9203708 inf
440064 742.608 51772299.4489972 51421592.110121 45544144.61256
440320 743.04 31044711.258462 31013700.2401149 30710276.3280085
440576 743.472 41020955.6939171 41014861.4506276 inf
440832 743.904 51734329.2439902 51383642.0913444 45494409.4735319
441088 744.336 30986798.896786 30955786.6936481 30635976.7384131
441344 744.768 40714588.0264452 40708416.1517137 inf
441600 745.2 49143192.5762958 48764361.0330488 42622923.2169783
441856 745.632 30199419.501674 30180246.8091103 29832530.1748271
442112 746.064 40129928.1504965 40123663.2937665 inf
442368 746.496 49065638.4501672 48686263.9009205 42530436.0211305
442624 746.928 30110175.0371239 30104010.2640062 29747561.2959461
442880 747.36 39792215.3070394 39799264.0853483 inf
443136 747.792 48782974.4907764 48400944.8430291 inf
443392 748.224 30044628.975962 30032890.524055 inf
443648 748.656 39777864.2015949 39768773.7369295 inf
443904 749.088 48498052.0399792 48114168.9837131 inf
444160 749.52 29925746.2714622 29910408.3716339 inf
444416 749.952 39506810.2552053 39497720.3883138 inf
444672 750.384 48470146.6469758 48086271.5606821 inf
444928 750.816 29688171.6211958 29676109.9451273 inf
445184 751.248 39221073.3675286 39212140.3401634 inf
445440 751.68 48265267.125563 inf 4.60512653436618e+125
445696 752.112 30102512.7867231 30081807.2886084 8.18843368194134e+125
445952 752.544 39374971.8708878 39361578.6838668 inf
446208 752.976 48183618.7103211 inf 4.60512653437016e+125
446464 753.408 29788493.973337 29742058.954376 8.18843368189621e+125
446720 753.84 39656006.7699698 39614988.9225007 inf
446976 754.272 48393008.7537577 inf inf
447232 754.704 29973701.2258154 29892105.3728317 inf
447488 755.136 39639219.9434028 39597940.4875543 inf
447744 755.568 48369155.7590765 inf inf
448000 756 29969549.9838008 29893182.9936638 inf
448256 756.432 39618878.4742582 39581499.6989009 inf
448512 756.864 48359354.3407897 inf inf
448768 757.296 29983653.4813733 29908918.4024197 inf
449024 757.728 39624682.9490233 inf inf
449280 758.16 48370338.4427589 inf 5.76191749815284e+125
449536 758.592 30005360.3271889 29933238.2262576 inf
449792 759.024 39559162.0036174 inf inf
450048 759.456 48270026.5988807 inf 41866972.8369853
450304 759.888 29631258.4968117 29552868.2154397 inf
450560 760.32 39640519.1577537 inf inf
450816 760.752 48309879.9295845 inf 41938585.0750891
451072 761.184 29716645.1888301 inf inf
451328 761.616 39682746.7603537 inf inf
451584 762.048 48307251.4236518 inf 41956890.5654992
451840 762.48 29715018.7832983 inf inf
452096 762.912 39750115.9627981 inf inf
452352 763.344 48342326.6682948 inf 41947252.5096317
452608 763.776 29720376.099138 inf 29316163.2800115
452864 764.208 39734857.2283812 inf 33679569.5997975
453120 764.64 48324468.567793 inf 42009193.6454322
453376 765.072 29672921.4664731 inf 29368162.2209488
453632 765.504 39713454.3968509 inf 33708489.0541903
453888 765.936 48315020.6522391 inf 42034023.7142056
454144 766.368 29608104.4372155 inf 29319264.0329058
454400 766.8 39683898.7467624 inf 33704311.6846232
454656 767.232 inf inf 42037799.1348998
454912 767.664 29586351.5044644 inf 29311513.315887
455168 768.096 39655622.465822 inf 33688910.9764548
455424 768.528 48291099.2305322 inf 42022985.4360469
455680 768.96 29569541.8345161 inf 29273615.4577
455936 769.392 39631706.0576499 inf 33655232.9127279
456192 769.824 48353625.0551874 inf 42093300.733132
456448 770.256 29783736.9692519 inf 29502177.1146646
456704 770.688 39953957.6233468 inf 34028522.3655067
456960 771.12 48453403.3245593 inf 42175776.8640065
457216 771.552 29945526.7179089 inf 29686543.7617632
457472 771.984 39848387.2792737 inf 33887028.4366888
457728 772.416 48453273.5769501 inf 42149436.6476261
457984 772.848 29945474.1722204 inf 29625663.5717083
458240 773.28 39899801.3693585 inf 33951059.2003513
458496 773.712 48397200.8638582 inf 42100482.7715522
458752 774.144 29866218.1936023 inf 29542580.7275506
459008 774.576 39969490.7921143 inf 34031967.5661644
459264 775.008 inf inf 38907895.4271622
459520 775.44 28230702.2502115 inf 27934399.4664142
459776 775.872 37081749.7835748 inf 31778687.7348949
460032 776.304 inf inf 39036271.0008937
460288 776.736 28266466.2858934 inf 27912720.5274873
460544 777.168 36660970.2168484 inf 31444112.4297414
460800 777.6 inf inf 38571035.5525021
461056 778.032 27989804.3309265 inf 27632534.2525132
461312 778.464 36646452.7849854 inf 31427840.8939835
461568 778.896 44095883.2005893 inf 38575445.7181886
461824 779.328 27808742.355451 inf 27465319.2384433
462080 779.76 36347980.0615701 inf 31184042.702769
462336 780.192 43714158.8391905 inf 38281531.5041805
462592 780.624 27773239.9936715 inf 27455076.3075304
462848 781.056 36322197.3341088 inf 31159687.6615101
463104 781.488 43690845.2829136 inf 38270516.2534164
463360 781.92 27566339.7334773 inf 27270242.9400597
463616 782.352 35995674.4256222 inf 30931032.0979919
463872 782.784 43273623.7801007 inf 37953954.7655655
464128 783.216 27522319.7313491 inf 27238444.9359615
464384 783.648 35955297.1860674 inf 30905354.6082046
464640 784.08 43245909.6797445 inf 37924904.5720123
464896 784.512 27306839.1787912 inf 27038227.3590242
465152 784.944 35644642.0940191 inf 30670786.5333311
465408 785.376 42841512.1018941 inf 37597307.3491139
465664 785.808 27228838.8467557 inf 26981043.8958615
465920 786.24 35607639.5928031 inf 30653017.880678
466176 786.672 inf inf 37577292.0202205
466432 787.104 27030049.1971766 inf 26793778.527713
466688 787.536 35296222.5933848 inf 30426125.9010657
466944 787.968 inf inf inf
467200 788.4 26973206.8895831 inf inf
467456 788.832 35269125.0408885 inf 30421307.0086407
467712 789.264 inf inf inf
467968 789.696 26946561.9353833 inf inf
468224 790.128 34963327.4565302 inf 30182851.4781827
468480 790.56 41967749.210015 inf inf
468736 790.992 26750915.4709414 inf inf
468992 791.424 34933114.7348792 inf 30153853.8514032
469248 791.856 41955391.2209891 inf inf
469504 792.288 26714261.3489966 inf inf
469760 792.72 34612195.8459374 inf 29898338.1446539
