# Scalar ASCII output created by CarpetIOScalar
# created on nid04318 by elihu on Apr 27 2017 at 17:25:41-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0006/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid04318-elihu-2017.04.27-22.22.10-22783
# Run ID: run-J0040_N40-nid04318-elihu-2017.04.27-22.22.10-22783
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
403456 680.832 2956 0 1046 0 0 2045 1032 42 31 0
403712 681.264 3262 0 1228 0 0 2045 1036 202 59 0
403968 681.696 3311 0 1284 0 0 2045 1092 203 59 0
404224 682.128 3311 0 1286 0 0 2045 1092 204 60 0
404480 682.56 3321 0 1286 0 0 2045 1092 203 58 0
404736 682.992 3320 0 1220 0 0 2045 1092 204 60 0
404992 683.424 3325 0 1285 0 0 2045 1092 205 60 0
405248 683.856 3321 0 1306 0 0 2045 1111 214 62 0
405504 684.288 3326 0 1307 0 0 2045 1111 214 63 0
405760 684.72 3322 0 1312 0 0 2045 1115 220 59 0
406016 685.152 3323 0 1260 0 0 2045 1118 220 59 0
406272 685.584 3347 0 1269 0 0 2045 1126 219 60 0
406528 686.016 3347 0 1314 0 0 2045 1126 219 62 0
406784 686.448 3348 0 1302 0 0 2045 1147 216 62 0
407040 686.88 3321 0 1290 0 0 2045 1147 225 62 0
407296 687.312 3321 0 1289 0 0 2045 1144 225 62 0
407552 687.744 3321 0 1304 0 0 2045 1145 220 62 0
407808 688.176 3321 0 1346 0 0 2045 1145 228 62 0
408064 688.608 3321 0 1329 0 0 2045 1125 221 63 0
408320 689.04 3322 0 1332 0 0 2045 1125 217 62 0
408576 689.472 3322 0 1356 0 0 2045 1153 219 62 0
408832 689.904 3321 0 1356 0 0 2045 1153 221 62 0
409088 690.336 3321 0 1360 0 0 2045 1153 213 62 0
409344 690.768 3350 0 1368 0 0 2045 1145 230 62 0
409600 691.2 3347 0 1341 0 0 2045 1145 229 62 0
409856 691.632 3327 0 1361 0 0 2045 1151 218 62 0
410112 692.064 3327 0 1361 0 0 2045 1154 218 62 0
410368 692.496 3357 0 1361 0 0 2045 1151 237 62 0
410624 692.928 3376 0 1353 0 0 2045 1167 223 62 0
410880 693.36 3375 0 1357 0 0 2045 1167 222 62 0
411136 693.792 3378 0 1350 0 0 2045 1172 229 62 0
411392 694.224 3378 0 1352 0 0 2045 1172 229 62 0
411648 694.656 3376 0 1354 0 0 2045 1173 233 63 0
411904 695.088 3376 0 1371 0 0 2045 1157 236 63 0
412160 695.52 3374 0 1371 0 0 2045 1153 236 62 0
412416 695.952 3378 0 1348 0 0 2045 1163 247 62 0
412672 696.384 3379 0 1348 0 0 2045 1163 237 63 0
412928 696.816 3383 0 1361 0 0 2045 1147 247 62 0
413184 697.248 3383 0 1364 0 0 2045 1163 247 62 0
413440 697.68 3383 0 1363 0 0 2045 1166 242 62 0
413696 698.112 3383 0 1348 0 0 2045 1166 235 62 0
413952 698.544 3383 0 1348 0 0 2045 1166 242 62 0
414208 698.976 3383 0 1364 0 0 2045 1166 256 63 0
414464 699.408 3383 0 1364 0 0 2045 1159 269 63 0
414720 699.84 3383 0 1374 0 0 2045 1159 269 63 0
414976 700.272 3383 0 1348 0 0 2045 1162 268 63 0
415232 700.704 3383 0 1364 0 0 2045 1165 268 63 0
415488 701.136 3383 0 1365 0 0 2045 1166 263 62 0
415744 701.568 3383 0 1364 0 0 2045 1166 263 62 0
416000 702 3384 0 1362 0 0 2045 1173 266 63 0
416256 702.432 3383 0 1372 0 0 2045 1174 262 63 0
416512 702.864 3383 0 1371 0 0 2045 1174 262 63 0
416768 703.296 3383 0 1364 0 0 2045 1174 262 63 0
