# Scalar ASCII output created by CarpetIOScalar
# created on nid04318 by elihu on Apr 27 2017 at 17:25:41-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0006/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid04318-elihu-2017.04.27-22.22.10-22783
# Run ID: run-J0040_N40-nid04318-elihu-2017.04.27-22.22.10-22783
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
403456 680.832 0
403712 681.264 0
403968 681.696 9.80345912115959e-16
404224 682.128 1.96051755172086e-11
404480 682.56 5.88585175770043e-11
404736 682.992 6.62028395274569e-11
404992 683.424 8.80258942345329e-11
405248 683.856 1.09497715359302e-10
405504 684.288 1.06617300795114e-10
405760 684.72 1.47581985404533e-10
406016 685.152 1.23915045899675e-10
406272 685.584 1.36533671255892e-10
406528 686.016 2.13620303206969e-10
406784 686.448 43.7309265673809
407040 686.88 1.90316100027825e-10
407296 687.312 1.69294780556748
407552 687.744 91.270985698723
407808 688.176 58.6666550175347
408064 688.608 175.880105963985
408320 689.04 3194.35091510026
408576 689.472 3948.55605053858
408832 689.904 677.234682680381
409088 690.336 3257.41987751681
409344 690.768 4370.42492671272
409600 691.2 1129.95198267293
409856 691.632 6430.7556984462
410112 692.064 7837.2892266741
410368 692.496 1290.58888125922
410624 692.928 10647.5772995756
410880 693.36 12606.76347476
411136 693.792 1468.21213737491
411392 694.224 10761.2247369444
411648 694.656 12714.0832881104
411904 695.088 1632.56530469901
412160 695.52 16252.4031015594
412416 695.952 19022.4562855711
412672 696.384 1833.24122746882
412928 696.816 17259.3265236867
413184 697.248 25580.3727040273
413440 697.68 8566.55766524038
413696 698.112 18299.6783649538
413952 698.544 25996.4709610028
414208 698.976 9104.70974103009
414464 699.408 25065.2966430819
414720 699.84 37785.7498975427
414976 700.272 15394.8256591597
415232 700.704 25186.0459808638
