# 0D ASCII output created by CarpetIOASCII
# created on nid19314 by elihu on May 02 2017 at 06:26:25-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0015/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid19314-elihu-2017.05.02-11.21.04-27063
# Run ID: run-J0040_N40-nid19314-elihu-2017.05.02-11.21.04-27063
#
# QUASILOCALMEASURES::QLM_SCALARS (quasilocalmeasures-qlm_scalars)
#
# column format: 1:it	2:time	3:data
# data columns: 3:qlm_time[0] 4:qlm_time[1] 5:qlm_time[2] 6:qlm_equatorial_circumference[0] 7:qlm_equatorial_circumference[1] 8:qlm_equatorial_circumference[2] 9:qlm_polar_circumference_0[0] 10:qlm_polar_circumference_0[1] 11:qlm_polar_circumference_0[2] 12:qlm_polar_circumference_pi_2[0] 13:qlm_polar_circumference_pi_2[1] 14:qlm_polar_circumference_pi_2[2] 15:qlm_area[0] 16:qlm_area[1] 17:qlm_area[2] 18:qlm_irreducible_mass[0] 19:qlm_irreducible_mass[1] 20:qlm_irreducible_mass[2] 21:qlm_radius[0] 22:qlm_radius[1] 23:qlm_radius[2] 24:qlm_spin_guess[0] 25:qlm_spin_guess[1] 26:qlm_spin_guess[2] 27:qlm_mass_guess[0] 28:qlm_mass_guess[1] 29:qlm_mass_guess[2] 30:qlm_killing_eigenvalue_re[0] 31:qlm_killing_eigenvalue_re[1] 32:qlm_killing_eigenvalue_re[2] 33:qlm_killing_eigenvalue_im[0] 34:qlm_killing_eigenvalue_im[1] 35:qlm_killing_eigenvalue_im[2] 36:qlm_spin[0] 37:qlm_spin[1] 38:qlm_spin[2] 39:qlm_npspin[0] 40:qlm_npspin[1] 41:qlm_npspin[2] 42:qlm_wsspin[0] 43:qlm_wsspin[1] 44:qlm_wsspin[2] 45:qlm_cvspin[0] 46:qlm_cvspin[1] 47:qlm_cvspin[2] 48:qlm_coordspinx[0] 49:qlm_coordspinx[1] 50:qlm_coordspinx[2] 51:qlm_coordspiny[0] 52:qlm_coordspiny[1] 53:qlm_coordspiny[2] 54:qlm_coordspinz[0] 55:qlm_coordspinz[1] 56:qlm_coordspinz[2] 57:qlm_mass[0] 58:qlm_mass[1] 59:qlm_mass[2] 60:qlm_adm_energy[0] 61:qlm_adm_energy[1] 62:qlm_adm_energy[2] 63:qlm_adm_momentum_x[0] 64:qlm_adm_momentum_x[1] 65:qlm_adm_momentum_x[2] 66:qlm_adm_momentum_y[0] 67:qlm_adm_momentum_y[1] 68:qlm_adm_momentum_y[2] 69:qlm_adm_momentum_z[0] 70:qlm_adm_momentum_z[1] 71:qlm_adm_momentum_z[2] 72:qlm_adm_angular_momentum_x[0] 73:qlm_adm_angular_momentum_x[1] 74:qlm_adm_angular_momentum_x[2] 75:qlm_adm_angular_momentum_y[0] 76:qlm_adm_angular_momentum_y[1] 77:qlm_adm_angular_momentum_y[2] 78:qlm_adm_angular_momentum_z[0] 79:qlm_adm_angular_momentum_z[1] 80:qlm_adm_angular_momentum_z[2] 81:qlm_w_energy[0] 82:qlm_w_energy[1] 83:qlm_w_energy[2] 84:qlm_w_momentum_x[0] 85:qlm_w_momentum_x[1] 86:qlm_w_momentum_x[2] 87:qlm_w_momentum_y[0] 88:qlm_w_momentum_y[1] 89:qlm_w_momentum_y[2] 90:qlm_w_momentum_z[0] 91:qlm_w_momentum_z[1] 92:qlm_w_momentum_z[2] 93:qlm_w_angular_momentum_x[0] 94:qlm_w_angular_momentum_x[1] 95:qlm_w_angular_momentum_x[2] 96:qlm_w_angular_momentum_y[0] 97:qlm_w_angular_momentum_y[1] 98:qlm_w_angular_momentum_y[2] 99:qlm_w_angular_momentum_z[0] 100:qlm_w_angular_momentum_z[1] 101:qlm_w_angular_momentum_z[2]
1005568	1696.896	1696.896 1634.688 1696.896 11.9678495418503 10.6425394400672 11.9678495418503 10.731525259882 6.33724085786338 10.7315252349112 10.7285942023721 7.85878125421261 10.7285941935014 39.36263181436 27.4588868584624 39.36263181436 0.884926368855179 0.739105673713626 0.884926368855179 1.76985273771036 1.47821134742725 1.76985273771036 0.623018925297631 0.611224249002249 0.623018925297628 0.952371206382776 0.84690637946857 0.952371206382776 0.999999629784659 0.994422323212141 0.999999629784649 0 0 0 0.623584198453022 0.306871188478399 0.62358419845638 1.86386291747788 -0.682433960093898 1.86386291748791 0.640246576197008 4.67559251263047 0.640246576200457 0 0 0 -2.70925534397215e-18 6.13038742997145e-16 -2.81657622025692e-17 -6.7126875462926e-18 1.36054538956028e-15 6.92467448274883e-18 0.622983157983499 0.107899638927823 0.6229831579835 0.952489306173841 0.767706594781748 0.952489306174543 -2.99399280746609 -535.666007697842 -2.99399280746609 -4.07591314185613e-11 0.0108504780357105 -4.09313575435356e-11 -1.48990081106231e-10 0.0231481169378234 -1.48853302409701e-10 7.75628747889749e-17 5.07049468384646e-17 5.8193414955737e-18 3.14812628287009e-18 -9.24363141437917e-19 -7.02726894316495e-18 1.18438278122089e-18 -3.07822886417079e-19 -8.44454988579284e-18 0.100862140809978 0.00129631084397518 0.100862140809978 7.30067167575237 1479.06505811297 7.30067167575237 -1.26573605914792e-10 0.786848823915491 -1.26761111246375e-10 -7.6560359441513e-10 16.3727695700982 -7.65500062816778e-10 -4.44908602225488e-17 3.61637679701313e-14 -6.13902604195284e-17 -6.83857399936764e-18 1.19515565718645e-16 -2.88788126015171e-17 -7.713239109419e-18 8.18457216334438e-16 3.86468250438396e-18 0.622983157983501 0.313991244818339 0.6229831579835
1006080	1697.76	1697.76 1634.688 1697.76 11.9678472228741 10.6425394400672 11.9678472228741 10.7318940935281 6.33724085786338 10.731894070363 10.7284219981486 7.85878125421261 10.7284219886606 39.3626354747621 27.4588868584624 39.3626354747619 0.884926410000626 0.739105673713626 0.884926410000625 1.76985282000125 1.47821134742725 1.76985282000125 0.623017887580647 0.611224249002249 0.623017887580654 0.952371021844514 0.84690637946857 0.952371021844514 0.999999632226318 0.994422323212141 0.999999632226322 0 0 0 0.623583967633747 0.306871188478399 0.62358396763873 1.86382626964587 -0.682433960093898 1.86382626966077 0.640237537878479 4.67559251263047 0.640237537883596 0 0 0 6.76645439240552e-19 6.13038742997145e-16 7.24653095968946e-18 -2.84899922428506e-18 1.36054538956028e-15 -9.46442526419171e-19 0.622983244096017 0.107899638927823 0.622983244096017 0.95248929009793 0.767706594781748 0.952489290098971 -2.99336895701485 -535.666007697842 -2.99336895701485 3.73799529437812e-11 0.0108504780357105 3.72117764256628e-11 -2.29358957170754e-10 0.0231481169378234 -2.29238654772394e-10 -1.35117152593956e-16 5.07049468384646e-17 -8.98537136053914e-17 3.74465958151006e-19 -9.24363141437917e-19 -1.41633144188469e-18 -8.41858529144262e-19 -3.07822886417079e-19 3.67983973751083e-18 0.100875882760332 0.00129631084397518 0.100875882760332 7.29952850788441 1479.06505811297 7.29952850788443 3.89154779392464e-10 0.786848823915491 3.8897300832057e-10 -9.89628658922971e-10 16.3727695700982 -9.89538422197509e-10 -8.17111868779283e-17 3.61637679701313e-14 -4.61571513137671e-17 4.26918799409472e-18 1.19515565718645e-16 3.55392440889462e-18 1.37011478190004e-18 8.18457216334438e-16 3.88145072059294e-18 0.622983244096016 0.313991244818339 0.622983244096017
1006592	1698.624	1698.624 1634.688 1698.624 11.9678270097926 10.6425394400672 11.9678270097926 10.7318705583599 6.33724085786338 10.7318705368358 10.7286621569558 7.85878125421261 10.7286621470005 39.3626370096374 27.4588868584624 39.3626370096372 0.884926427253685 0.739105673713626 0.884926427253683 1.76985285450737 1.47821134742725 1.76985285450737 0.623010120938812 0.611224249002249 0.623010120938817 0.952369413338593 0.84690637946857 0.952369413338593 0.999999632946334 0.994422323212141 0.999999632946318 0 0 0 0.623583893695409 0.306871188478399 0.623583893700827 1.86379116209582 -0.682433960093898 1.86379116211202 0.640228535900903 4.67559251263047 0.640228535906463 0 0 0 1.80545318483469e-17 6.13038742997145e-16 2.87806719240653e-17 -2.03042533531116e-17 1.36054538956028e-15 9.2520414221589e-19 0.622983366250764 0.107899638927823 0.622983366250765 0.952489288132503 0.767706594781748 0.952489288133634 -2.99275658944974 -535.666007697842 -2.99275658944976 7.03757991249009e-11 0.0108504780357105 7.02111500793919e-11 -1.99625507963421e-10 0.0231481169378234 -1.99519682124392e-10 -4.77358241427212e-17 5.07049468384646e-17 1.17728262471064e-17 7.6680233477737e-18 -9.24363141437917e-19 5.22672936629974e-18 6.22980057794578e-18 -3.07822886417079e-19 9.47403407584872e-18 0.10088926157142 0.00129631084397518 0.10088926157142 7.29840426960418 1479.06505811297 7.29840426960421 6.89786440616183e-10 0.786848823915491 6.89610605521582e-10 -9.18088480489413e-10 16.3727695700982 -9.18013195447381e-10 -4.17877757162973e-17 3.61637679701313e-14 -2.2439596312714e-17 1.70060150636874e-17 1.19515565718645e-16 3.08542210256833e-17 -2.00098374405372e-17 8.18457216334438e-16 -2.52222184573003e-19 0.622983366250762 0.313991244818339 0.622983366250763
1007104	1699.488	1699.488 1634.688 1699.488 11.9678029207532 10.6425394400672 11.9678029207532 10.731486186022 6.33724085786338 10.7314861655599 10.7291846457503 7.85878125421261 10.7291846356772 39.3626362763727 27.4588868584624 39.3626362763727 0.884926419011284 0.739105673713626 0.884926419011284 1.76985283802257 1.47821134742725 1.76985283802257 0.623000972773807 0.611224249002249 0.623000972773806 0.952367496393751 0.84690637946857 0.952367496393751 0.999999627018808 0.994422323212141 0.999999627018792 0 0 0 0.623583907256357 0.306871188478399 0.623583907261184 1.8637568589715 -0.682433960093898 1.86375685898592 0.640219740771525 4.67559251263047 0.640219740776483 0 0 0 -2.35096206566234e-17 6.13038742997145e-16 -2.72104204322974e-17 -1.2554905131815e-17 1.36054538956028e-15 -1.85638519422831e-17 0.622983402380869 0.107899638927823 0.622983402380868 0.952489284523043 0.767706594781748 0.952489284524052 -2.99215456084894 -535.666007697842 -2.99215456084895 6.34578492091424e-11 0.0108504780357105 6.32971951147461e-11 -9.04084167322323e-11 0.0231481169378234 -9.03103378128959e-11 -6.3808142578701e-17 5.07049468384646e-17 -3.04451264277524e-17 5.95850146903833e-18 -9.24363141437917e-19 6.40519243591429e-18 -9.0710267514767e-18 -3.07822886417079e-19 -1.18881950388823e-17 0.100902370831215 0.00129631084397518 0.100902370831216 7.29729856015316 1479.06505811297 7.29729856015317 6.12924689927406e-10 0.786848823915491 6.12752973971053e-10 -6.60777019550462e-10 16.3727695700982 -6.60709858396303e-10 -2.61646906282663e-17 3.61637679701313e-14 -3.57917562526007e-17 -1.86950366347396e-17 1.19515565718645e-16 -2.8195665528012e-17 -1.74458183990589e-17 8.18457216334438e-16 -1.67062665512756e-17 0.62298340238087 0.313991244818339 0.62298340238087
1007616	1700.352	1700.352 1634.688 1700.352 11.9677890834816 10.6425394400672 11.9677890834816 10.7308685623692 6.33724085786338 10.7308685424125 10.7298305563466 7.85878125421261 10.7298305462269 39.3626316754465 27.4588868584624 39.3626316754466 0.884926367293695 0.739105673713626 0.884926367293696 1.76985273458739 1.47821134742725 1.76985273458739 0.622995893782433 0.611224249002249 0.622995893782428 0.952366395258661 0.84690637946857 0.95236639525866 0.999999630913141 0.994422323212141 0.999999630913138 0 0 0 0.623584358077518 0.306871188478399 0.623584358080914 1.86372997915469 -0.682433960093898 1.86372997916483 0.640212858646721 4.67559251263047 0.640212858650204 0 0 0 1.19464004221219e-17 6.13038742997145e-16 -4.34618229137628e-17 2.1729605534668e-17 1.36054538956028e-15 -2.84236717494274e-17 0.622983575307118 0.107899638927823 0.62298357530712 0.952489338315729 0.767706594781748 0.95248933831644 -2.99156378004169 -535.666007697842 -2.99156378004169 4.9551544987128e-11 0.0108504780357105 4.93930066751139e-11 -1.08103184966769e-11 0.0231481169378234 -1.07161057933654e-11 7.20398471833107e-17 5.07049468384646e-17 1.559389725553e-17 -7.36859979175805e-18 -9.24363141437917e-19 6.63838150997547e-18 4.61859643476878e-18 -3.07822886417079e-19 -2.04413320514619e-17 0.100915149460204 0.00129631084397518 0.100915149460204 7.29621222749306 1479.06505811297 7.29621222749305 2.79191766401454e-10 0.786848823915491 2.79023288858596e-10 -4.90564004402434e-10 16.3727695700982 -4.90500507558996e-10 -4.2971166877843e-17 3.61637679701313e-14 -7.9063320427457e-17 1.13976921863879e-17 1.19515565718645e-16 -4.19469725376514e-17 1.91187550876794e-17 8.18457216334438e-16 -2.52229127123867e-17 0.622983575307119 0.313991244818339 0.622983575307117
1008128	1701.216	1701.216 1634.688 1701.216 11.9677784482751 10.6425394400672 11.9677784482751 10.730181455418 6.33724085786338 10.7301814355256 10.7304664039694 7.85878125421261 10.7304663933251 39.3626278786097 27.4588868584624 39.3626278786095 0.884926324614624 0.739105673713626 0.884926324614623 1.76985264922925 1.47821134742725 1.76985264922925 0.622992001062307 0.611224249002249 0.622992001062316 0.952365548935819 0.84690637946857 0.95236554893582 0.999999628429079 0.994422323212141 0.999999628429074 0 0 0 0.623584439587553 0.306871188478399 0.623584439588946 1.86369805069056 -0.682433960093898 1.86369805069471 0.640204357122036 4.67559251263047 0.640204357123465 0 0 0 -2.7207192221979e-17 6.13038742997145e-16 -1.35462427187548e-17 -2.53503741385041e-17 1.36054538956028e-15 1.78402842897565e-17 0.622983469073543 0.107899638927823 0.622983469073543 0.952489321986034 0.767706594781748 0.952489321986324 -2.99098231259441 -535.666007697842 -2.9909823125944 3.99763026651167e-11 0.0108504780357105 3.98140997160983e-11 -4.48909277285913e-11 0.0231481169378234 -4.47999186372604e-11 -1.15065327060465e-16 5.07049468384646e-17 1.21631691614273e-16 7.89217123265037e-18 -9.24363141437917e-19 -6.47220826032616e-18 -6.06901922167544e-18 -3.07822886417079e-19 -4.68457832834153e-18 0.100927595323598 0.00129631084397518 0.100927595323599 7.29514353556657 1479.06505811297 7.29514353556653 -5.13556677197244e-12 0.786848823915491 -5.30692513796112e-12 -5.84174486091834e-10 16.3727695700982 -5.84114187233758e-10 -7.19089198122782e-17 3.61637679701313e-14 -3.33070751405848e-17 -2.24211600135902e-17 1.19515565718645e-16 -9.72438649802334e-18 -2.40608673295009e-17 8.18457216334438e-16 1.66442126711404e-17 0.622983469073542 0.313991244818339 0.622983469073543
1008640	1702.08	1702.08 1634.688 1702.08 11.967773220266 10.6425394400672 11.967773220266 10.7296035139984 6.33724085786338 10.7296034936273 10.7309757318926 7.85878125421261 10.7309757198831 39.3626291001161 27.4588868584624 39.362629100116 0.884926338345202 0.739105673713626 0.8849263383452 1.7698526766904 1.47821134742725 1.7698526766904 0.622989957483863 0.611224249002249 0.622989957483869 0.95236513290407 0.84690637946857 0.95236513290407 0.999999629272054 0.994422323212141 0.999999629272066 0 0 0 0.623584182733579 0.306871188478399 0.62358418273343 1.86366232802762 -0.682433960093898 1.86366232802717 0.640195241789502 4.67559251263047 0.640195241789356 0 0 0 1.48704012596861e-17 6.13038742997145e-16 5.01193793927839e-18 1.00796541849883e-17 1.36054538956028e-15 9.30345377267425e-18 0.622983149449251 0.107899638927823 0.622983149449249 0.952489279036116 0.767706594781748 0.952489279036084 -2.99040764758913 -535.666007697842 -2.99040764758914 4.55660299104992e-12 0.0108504780357105 4.38296092366207e-12 -1.51482566007716e-10 0.0231481169378234 -1.51395380354748e-10 -6.97153369153702e-18 5.07049468384646e-17 -1.5246359288919e-16 -2.70468252620266e-18 -9.24363141437917e-19 -2.5561889824012e-18 3.31702179826084e-18 -3.07822886417079e-19 1.86194044409541e-18 0.100940011586558 0.00129631084397518 0.100940011586558 7.29409020612189 1479.06505811297 7.29409020612191 -9.99144593886437e-11 0.786848823915491 -1.00096026029392e-10 -8.07736952166693e-10 16.3727695700982 -8.07681272615347e-10 -3.93367641565724e-17 3.61637679701313e-14 -8.64187396964874e-17 1.02238356362871e-17 1.19515565718645e-16 7.49369169715238e-18 1.2452842048533e-17 8.18457216334438e-16 8.83761365028146e-18 0.622983149449247 0.313991244818339 0.622983149449249
1009152	1702.944	1702.944 1634.688 1702.944 11.9677754478396 10.6425394400672 11.9677754478396 10.7292573205536 6.33724085786338 10.7292572989179 10.7312736800785 7.85878125421261 10.731273666061 39.3626293956247 27.4588868584624 39.3626293956247 0.884926341666922 0.739105673713626 0.884926341666922 1.76985268333384 1.47821134742725 1.76985268333384 0.622990793868669 0.611224249002249 0.622990793868663 0.952365310168749 0.84690637946857 0.952365310168748 0.999999630155608 0.994422323212141 0.999999630155611 0 0 0 0.623584187369814 0.306871188478399 0.623584187368245 1.86363638755288 -0.682433960093898 1.8636363875482 0.640189151404918 4.67559251263047 0.640189151403308 0 0 0 -1.06522293784201e-17 6.13038742997145e-16 1.82426130482679e-18 -4.43701109353008e-17 1.36054538956028e-15 1.907276799383e-18 0.62298312142056 0.107899638927823 0.62298312142056 0.952489282601994 0.767706594781748 0.952489282601666 -2.98984354212665 -535.666007697842 -2.98984354212666 -6.37913943892906e-11 0.0108504780357105 -6.39844410840539e-11 -2.26450184772151e-10 0.0231481169378234 -2.26363748140964e-10 -1.09483881576348e-17 5.07049468384646e-17 -5.70144092502276e-17 2.16706488937925e-17 -9.24363141437917e-19 3.96646644269903e-19 -8.36543638673713e-18 -3.07822886417079e-19 3.56692745189941e-18 0.100952336919188 0.00129631084397518 0.100952336919188 7.29305554361123 1479.06505811297 7.29305554361125 -8.030974907422e-11 0.786848823915491 -8.05083471267865e-11 -1.11569821765245e-09 16.3727695700982 -1.11564675302119e-09 -8.69554549837161e-17 3.61637679701313e-14 -4.34937421707628e-17 -6.86958835668811e-18 1.19515565718645e-16 2.13509460615159e-19 -4.37008668936448e-17 8.18457216334438e-16 2.76330792249043e-18 0.622983121420562 0.313991244818339 0.622983121420561
1009664	1703.808	1703.808 1634.688 1703.808 11.9677731076129 10.6425394400672 11.9677731076129 10.7291776867222 6.33724085786338 10.7291776630176 10.7313167057576 7.85878125421261 10.7313166897937 39.3626284626564 27.4588868584624 39.3626284626565 0.884926331179713 0.739105673713626 0.884926331179714 1.76985266235943 1.47821134742725 1.76985266235943 0.622989941394459 0.611224249002249 0.622989941394455 0.952365123939425 0.84690637946857 0.952365123939425 0.999999629292959 0.994422323212141 0.999999629292946 0 0 0 0.623584237474744 0.306871188478399 0.62358423747213 1.86361369937972 -0.682433960093898 1.8636136993719 0.640183563079718 4.67559251263047 0.640183563077037 0 0 0 1.47902162503639e-17 6.13038742997145e-16 -2.83518635730928e-17 -6.46266689407222e-18 1.36054538956028e-15 -1.82407223729173e-17 0.622983238448952 0.107899638927823 0.622983238448949 0.952489284875528 0.767706594781748 0.952489284874982 -2.98929144586576 -535.666007697842 -2.98929144586575 -1.43760661843462e-10 0.0108504780357105 -1.43975950606942e-10 -1.68768501148598e-10 0.0231481169378234 -1.68676854782891e-10 1.43552743043886e-17 5.07049468384646e-17 -9.93862054081736e-18 2.3609778961547e-18 -9.24363141437917e-19 5.11951869595113e-18 8.69558038515179e-18 -3.07822886417079e-19 -1.38467853395417e-17 0.100964334109851 0.00129631084397518 0.100964334109852 7.29204087292667 1479.06505811297 7.29204087292665 -3.39240568709256e-10 0.786848823915491 -3.39462968796675e-10 -1.21654468394157e-09 16.3727695700982 -1.21649285840219e-09 -3.46825225289858e-18 3.61637679701313e-14 -3.72952927935905e-17 2.0823264892977e-17 1.19515565718645e-16 -2.60384531864875e-17 -8.61634130990042e-18 8.18457216334438e-16 -1.75127905586472e-17 0.622983238448949 0.313991244818339 0.62298323844895
1010176	1704.672	1704.672 1634.688 1704.672 11.9677683164182 10.6425394400672 11.9677683164182 10.7293343369765 6.33724085786338 10.7293343108659 10.7311091252671 7.85878125421261 10.7311091081141 39.362626925668 27.4588868584624 39.362626925668 0.884926313902901 0.739105673713626 0.8849263139029 1.7698526278058 1.47821134742725 1.7698526278058 0.622988180395637 0.611224249002249 0.622988180395641 0.952364742668266 0.84690637946857 0.952364742668267 0.999999627111384 0.994422323212141 0.999999627111376 0 0 0 0.623584265054253 0.306871188478399 0.623584265052037 1.86358917548596 -0.682433960093898 1.86358917547933 0.640177261806883 4.67559251263047 0.640177261804608 0 0 0 8.97799700652135e-18 6.13038742997145e-16 5.54635491787115e-18 -1.49087810086858e-17 1.36054538956028e-15 -2.70778053626365e-17 0.622983261548583 0.107899638927823 0.622983261548582 0.952489277133082 0.767706594781748 0.952489277132618 -2.98874982952651 -535.666007697842 -2.98874982952649 -1.56376220254447e-10 0.0108504780357105 -1.56610436669873e-10 -2.25988745435479e-11 0.0231481169378234 -2.24951971902894e-11 3.35732440302761e-17 5.07049468384646e-17 -4.09025927396879e-17 8.26475780109435e-18 -9.24363141437917e-19 1.21390499002221e-17 -1.31871230925606e-18 -3.07822886417079e-19 -1.49274517176321e-19 0.100976085164571 0.00129631084397518 0.100976085164571 7.29104505427144 1479.06505811297 7.29104505427143 -8.35036362562386e-10 0.786848823915491 -8.3527931201647e-10 -1.14955869507413e-09 16.3727695700982 -1.14949764142387e-09 -3.33909369613839e-17 3.61637679701313e-14 -2.90794736032537e-17 7.67521020827995e-18 1.19515565718645e-16 7.64380058500293e-18 -1.6332690601507e-17 8.18457216334438e-16 -2.82623944487959e-17 0.622983261548583 0.313991244818339 0.622983261548585
