# 0D ASCII output created by CarpetIOASCII
# created on nid03168 by elihu on Jul 11 2017 at 15:59:33-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0018/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03168-elihu-2017.07.11-20.56.15-14487
# Run ID: run-J0040_N40-nid03168-elihu-2017.07.11-20.56.15-14487
#
# PUNCTURETRACKER::PT_LOC (puncturetracker-pt_loc)
#
# column format: 1:it	2:time	3:data
# data columns: 3:pt_loc_t[0] 4:pt_loc_t[1] 5:pt_loc_t[2] 6:pt_loc_t[3] 7:pt_loc_t[4] 8:pt_loc_t[5] 9:pt_loc_t[6] 10:pt_loc_t[7] 11:pt_loc_t[8] 12:pt_loc_t[9] 13:pt_loc_x[0] 14:pt_loc_x[1] 15:pt_loc_x[2] 16:pt_loc_x[3] 17:pt_loc_x[4] 18:pt_loc_x[5] 19:pt_loc_x[6] 20:pt_loc_x[7] 21:pt_loc_x[8] 22:pt_loc_x[9] 23:pt_loc_y[0] 24:pt_loc_y[1] 25:pt_loc_y[2] 26:pt_loc_y[3] 27:pt_loc_y[4] 28:pt_loc_y[5] 29:pt_loc_y[6] 30:pt_loc_y[7] 31:pt_loc_y[8] 32:pt_loc_y[9] 33:pt_loc_z[0] 34:pt_loc_z[1] 35:pt_loc_z[2] 36:pt_loc_z[3] 37:pt_loc_z[4] 38:pt_loc_z[5] 39:pt_loc_z[6] 40:pt_loc_z[7] 41:pt_loc_z[8] 42:pt_loc_z[9]
1235968	2085.696	2085.6909375 2085.6909375 0 0 0 0 0 0 0 0 -2.61857229975553e-07 -2.61857229981087e-07 0 0 0 0 0 0 0 0 -7.50138691626051e-07 -7.50138691624697e-07 0 0 0 0 0 0 0 0 -7.3524019993749e-19 3.01202354253259e-19 0 0 0 0 0 0 0 0
1236224	2086.128	2086.1229375 2086.1229375 0 0 0 0 0 0 0 0 -2.6172022008439e-07 -2.61720220089923e-07 0 0 0 0 0 0 0 0 -7.5031787559905e-07 -7.50317875597695e-07 0 0 0 0 0 0 0 0 -7.36974833192943e-19 2.99467720997807e-19 0 0 0 0 0 0 0 0
1236480	2086.56	2086.5549375 2086.5549375 0 0 0 0 0 0 0 0 -2.61561027763159e-07 -2.61561027740055e-07 0 0 0 0 0 0 0 0 -7.50504476173241e-07 -7.50504476213295e-07 0 0 0 0 0 0 0 0 -7.37579811333835e-19 2.98862742856915e-19 0 0 0 0 0 0 0 0
1236736	2086.992	2086.9869375 2086.9869375 0 0 0 0 0 0 0 0 -2.61380329533891e-07 -2.61380329510787e-07 0 0 0 0 0 0 0 0 -7.50702508181121e-07 -7.50702508221176e-07 0 0 0 0 0 0 0 0 -7.3735294938426e-19 2.99089604806489e-19 0 0 0 0 0 0 0 0
1236992	2087.424	2087.4189375 2087.4189375 0 0 0 0 0 0 0 0 -2.61180194276897e-07 -2.61180194253793e-07 0 0 0 0 0 0 0 0 -7.5091207001556e-07 -7.50912070055614e-07 0 0 0 0 0 0 0 0 -7.38257468127679e-19 2.98185086063071e-19 0 0 0 0 0 0 0 0
1237248	2087.856	2087.8509375 2087.8509375 0 0 0 0 0 0 0 0 -2.60964234788952e-07 -2.60964234765847e-07 0 0 0 0 0 0 0 0 -7.51129346021277e-07 -7.51129346061332e-07 0 0 0 0 0 0 0 0 -7.38374957443425e-19 2.98067596747324e-19 0 0 0 0 0 0 0 0
1237504	2088.288	2088.2829375 2088.2829375 0 0 0 0 0 0 0 0 -2.60737645480876e-07 -2.60737645403565e-07 0 0 0 0 0 0 0 0 -7.51347842692104e-07 -7.51347842633472e-07 0 0 0 0 0 0 0 0 -7.35771875072961e-19 3.00670679117788e-19 0 0 0 0 0 0 0 0
1237760	2088.72	2088.7149375 2088.7149375 0 0 0 0 0 0 0 0 -2.60507079435587e-07 -2.60507079358277e-07 0 0 0 0 0 0 0 0 -7.51560481779755e-07 -7.51560481721122e-07 0 0 0 0 0 0 0 0 -7.35866413246866e-19 3.00576140943884e-19 0 0 0 0 0 0 0 0
1238016	2089.152	2089.1469375 2089.1469375 0 0 0 0 0 0 0 0 -2.602802842041e-07 -2.60280284155429e-07 0 0 0 0 0 0 0 0 -7.51761890802222e-07 -7.51761890702181e-07 0 0 0 0 0 0 0 0 -7.37408221075278e-19 2.99034333115472e-19 0 0 0 0 0 0 0 0
1238272	2089.584	2089.5789375 2089.5789375 0 0 0 0 0 0 0 0 -2.60065471273358e-07 -2.60065471266108e-07 0 0 0 0 0 0 0 0 -7.5195020128655e-07 -7.51950201215148e-07 0 0 0 0 0 0 0 0 -7.35419494221126e-19 3.01023059969622e-19 0 0 0 0 0 0 0 0
