# Scalar ASCII output created by CarpetIOScalar
# created on nid27054 by elihu on Apr 25 2017 at 18:46:25-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0002/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid27054-elihu-2017.04.25-23.44.34-571
# Run ID: run-J0040_N40-nid27054-elihu-2017.04.25-23.44.34-571
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
134144 226.368 0 0 0
134400 226.8 0 0 0
134656 227.232 3.1390855985544e-13 0 5.90416153584317e-14
134912 227.664 1.17447791909638e-12 5.28332775966624e-12 1.08864975396516e-11
135168 228.096 2.33790462993631e-11 2.9193809069743e-11 3.80581436206019e-11
135424 228.528 6.57452499886892e-11 6.12341326362574e-11 6.08951473433374e-11
135680 228.96 6.13747687540397e-11 6.48481936411755e-11 6.64079236886882e-11
135936 229.392 203.587009644946 8.17114085181407e-11 8.17955758512573e-11
136192 229.824 576.829860666838 9.01457332289892e-11 9.61960768146716e-11
136448 230.256 482.839231980798 482.839231980805 482.83923198078
136704 230.688 890.013251279458 482.8412184375 482.839231983241
136960 231.12 620.331290819699 2.15054320160205e-10 1.86016996752316e-10
137216 231.552 501.97975574053 487.624362927586 482.839231989866
137472 231.984 1372.85248328159 965.680450434007 965.678463979736
137728 232.416 944.380146903484 315.829193445146 315.829193445124
137984 232.848 1212.85922991191 1199.51678653662 1195.06930541143
138240 233.28 1296.68870954619 879.24209841627 879.240111961859
138496 233.712 8821.82941109216 8182.29956295019 8174.07990032501
138752 234.144 10552.7067632126 10572.454001471 10505.6204416908
139008 234.576 1813.94448148305 1440.1918838202 1383.37766108667
139264 235.008 8925.76488237588 8288.59859689375 8271.48395801283
139520 235.44 22819.1551506024 24726.7024914266 25445.0735705157
139776 235.872 5585.44547040719 7337.68900936367 7632.1994347512
140032 236.304 16617.9903901665 15982.4522529339 15965.3506733741
140288 236.736 33323.4061119634 37141.8750692886 38595.9120469557
140544 237.168 15694.3079405479 19621.7479441338 20152.3600002897
140800 237.6 16551.4364471708 15920.625407008 15903.5578158983
141056 238.032 32780.6946373811 36591.942610567 37934.044264645
141312 238.464 22744.6300183912 26661.2743551397 27191.886411305
141568 238.896 16893.1389644626 16263.959200515 16246.8837624947
141824 239.328 39940.9893855832 43817.3759504296 45158.4397421718
142080 239.76 23150.3655813328 27073.9513127809 27604.5083731715
142336 240.192 17111.9727886721 16493.5238067321 16476.3273429641
142592 240.624 42613.316323682 46556.5579762443 45887.3497245011
142848 241.056 27219.8468341261 31146.3723807731 29365.6153879974
143104 241.488 17657.0299442235 17066.1921123382 16947.2852574961
143360 241.92 43072.8993248723 47011.7274236707 46305.0021257438
143616 242.352 39238.5259054283 43167.2354709505 39145.0514882742
143872 242.784 26099.5998117143 25460.3243848955 25194.1700471467
144128 243.216 47043.845124848 51188.0230483094 48486.385735423
144384 243.648 38737.570806196 42663.7768669718 38569.6819783307
144640 244.08 34427.5021936946 35233.2445349896 35252.3132664262
144896 244.512 47356.5921938277 53714.8632095399 51151.0222836385
145152 244.944 45983.5713767502 50238.130585527 46084.5609534604
145408 245.376 34840.8508325588 35345.8843844015 35680.68730554
145664 245.808 47800.5369446274 54088.8266655638 51815.4501923091
145920 246.24 45340.070523954 49729.8654372005 45513.4784929859
146176 246.672 35284.1854791985 37486.797132746 37827.4141643514
146432 247.104 47928.6207342441 56095.611858986 53739.6862020373
146688 247.536 45395.5460562425 49754.5449951117 45593.0289575628
146944 247.968 35459.1816781286 37658.860817493 38023.2662949196
147200 248.4 49836.7417829725 57923.2868555006 55482.5154877806
147456 248.832 47996.7499046491 52104.4922916059 47913.3573433642
147712 249.264 35386.8941437874 37305.9041355185 37701.8239849412
147968 249.696 49827.2399572942 57901.1542269603 55464.8650062168
148224 250.128 48257.6987508234 52184.5853512804 48017.7099559189
148480 250.56 35905.2349345012 37560.363390526 37976.5288980823
148736 250.992 51659.5716579187 59731.4549545277 57211.0627013106
148992 251.424 50935.2095243333 54868.0693131951 50652.6515667832
149248 251.856 35506.4845202022 37167.3047175628 37602.7758106519
149504 252.288 51752.0896883414 59868.3525645418 57390.066271836
149760 252.72 51450.9526330787 55423.0912481096 51235.4544371276
150016 253.152 35339.6225430424 37119.5944987263 37554.1600453065
150272 253.584 50903.0346734261 59321.9909990742 57299.243624214
150528 254.016 50389.2321342641 54548.4286542111 50661.193462153
150784 254.448 35705.6083402418 37476.4804567287 37969.8039489718
151040 254.88 49746.9395472835 58257.7185355561 56194.1181981822
151296 255.312 49352.2133424783 53713.2221329781 50243.3967369232
151552 255.744 35091.8874394093 36904.9072985765 37554.235964074
151808 256.176 49785.1803665117 58502.1777501539 56860.2095521651
