# Scalar ASCII output created by CarpetIOScalar
# created on nid27054 by elihu on Apr 25 2017 at 18:46:25-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0002/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid27054-elihu-2017.04.25-23.44.34-571
# Run ID: run-J0040_N40-nid27054-elihu-2017.04.25-23.44.34-571
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
134144 226.368 2435 0 868 0 0 1637 853 13 2 0
134400 226.8 2803 0 1008 0 0 1637 859 148 14 0
134656 227.232 2851 0 1011 0 0 1637 860 150 14 0
134912 227.664 2854 0 1013 0 0 1637 862 150 14 0
135168 228.096 2856 0 1014 0 0 1637 862 151 15 0
135424 228.528 2874 0 1032 0 0 1636 879 151 16 0
135680 228.96 2876 0 1035 0 0 1636 880 153 16 0
135936 229.392 2878 0 1036 0 0 1636 881 154 16 0
136192 229.824 2879 0 1037 0 0 1636 883 153 16 0
136448 230.256 2881 0 1039 0 0 1636 884 154 17 0
136704 230.688 2882 0 1040 0 0 1636 884 154 16 0
136960 231.12 2887 0 1046 0 0 1636 890 154 16 0
137216 231.552 2895 0 1053 0 0 1635 894 159 19 0
137472 231.984 2894 0 1053 0 0 1635 895 156 18 0
137728 232.416 2896 0 1054 0 0 1635 896 158 18 0
137984 232.848 2897 0 1056 0 0 1635 896 159 19 0
138240 233.28 2900 0 1060 0 0 1634 900 158 16 0
138496 233.712 2903 0 1062 0 0 1634 902 160 18 0
138752 234.144 2909 0 1069 0 0 1634 902 166 24 0
139008 234.576 2906 0 1066 0 0 1634 902 163 22 0
139264 235.008 2911 0 1071 0 0 1634 904 166 21 0
139520 235.44 2913 0 1074 0 0 1634 905 167 23 0
139776 235.872 2923 0 1083 0 0 1634 906 176 30 0
140032 236.304 2919 0 1080 0 0 1633 911 168 24 0
140288 236.736 2920 0 1081 0 0 1633 912 168 23 0
140544 237.168 2927 0 1089 0 0 1633 912 176 29 0
140800 237.6 2926 0 1087 0 0 1633 912 175 29 0
141056 238.032 2933 0 1094 0 0 1633 916 177 30 0
141312 238.464 2940 0 1102 0 0 1633 917 183 37 0
141568 238.896 2939 0 1101 0 0 1633 917 182 37 0
141824 239.328 2943 0 1104 0 0 1633 918 185 38 0
142080 239.76 2942 0 1103 0 0 1633 920 182 35 0
142336 240.192 2948 0 1110 0 0 1633 921 188 40 0
142592 240.624 2943 0 1105 0 0 1633 921 183 35 0
142848 241.056 2952 0 1114 0 0 1633 921 191 42 0
143104 241.488 2959 0 1121 0 0 1632 928 191 42 0
143360 241.92 2958 0 1119 0 0 1632 928 190 38 0
143616 242.352 2961 0 1123 0 0 1632 929 192 41 0
143872 242.784 2970 0 1131 0 0 1633 933 197 42 0
144128 243.216 2971 0 1132 0 0 1633 934 198 44 0
144384 243.648 2978 0 1139 0 0 1633 938 200 46 0
144640 244.08 2981 0 1144 0 0 1631 944 199 43 0
144896 244.512 2986 0 1148 0 0 1631 945 202 46 0
145152 244.944 2985 0 1147 0 0 1631 945 201 46 0
145408 245.376 2989 0 1154 0 0 1630 950 203 47 0
145664 245.808 2994 0 1158 0 0 1630 951 207 50 0
145920 246.24 3013 0 1177 0 0 1630 975 200 49 0
146176 246.672 3019 0 1184 0 0 1629 980 202 47 0
146432 247.104 3027 0 1192 0 0 1629 990 201 47 0
146688 247.536 3025 0 1190 0 0 1629 990 200 45 0
146944 247.968 3034 0 1199 0 0 1629 991 207 49 0
147200 248.4 3032 0 1197 0 0 1629 991 205 47 0
147456 248.832 3034 0 1199 0 0 1629 992 206 48 0
147712 249.264 3040 0 1206 0 0 1628 996 210 50 0
147968 249.696 3038 0 1204 0 0 1628 996 208 50 0
148224 250.128 3044 0 1212 0 0 1626 1002 209 50 0
148480 250.56 3042 0 1211 0 0 1626 1004 206 49 0
148736 250.992 3045 0 1213 0 0 1626 1003 209 51 0
148992 251.424 3047 0 1216 0 0 1625 1006 209 50 0
149248 251.856 3047 0 1215 0 0 1625 1006 208 50 0
149504 252.288 3049 0 1218 0 0 1625 1007 210 49 0
149760 252.72 3049 0 1218 0 0 1625 1007 210 51 0
150016 253.152 3050 0 1219 0 0 1625 1007 211 50 0
150272 253.584 3054 0 1224 0 0 1624 1012 211 50 0
150528 254.016 3054 0 1224 0 0 1624 1012 211 50 0
150784 254.448 3058 0 1231 0 0 1621 1018 212 50 0
151040 254.88 3058 0 1231 0 0 1621 1017 213 51 0
151296 255.312 3059 0 1232 0 0 1621 1017 214 51 0
151552 255.744 3064 0 1241 0 0 1617 1024 216 51 0
151808 256.176 3061 0 1238 0 0 1617 1023 213 50 0
152064 256.608 3066 0 1247 0 0 1613 1032 214 49 0
152320 257.04 3065 0 1246 0 0 1613 1031 214 49 0
