# Scalar ASCII output created by CarpetIOScalar
# created on nid27054 by elihu on Apr 25 2017 at 18:46:25-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0002/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid27054-elihu-2017.04.25-23.44.34-571
# Run ID: run-J0040_N40-nid27054-elihu-2017.04.25-23.44.34-571
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
148224 250.128 151825609151.258
148480 250.56 143245190382.004
148736 250.992 137073051184.416
148992 251.424 151825609151.258
149248 251.856 157607409283.628
149504 252.288 149504575791.145
149760 252.72 151825609151.258
150016 253.152 157607409283.628
150272 253.584 137073051184.416
150528 254.016 151825609151.258
150784 254.448 157607409283.628
151040 254.88 137073051184.416
151296 255.312 151825609151.258
151552 255.744 157607409283.628
151808 256.176 137723445892.329
152064 256.608 151825609151.258
152320 257.04 157607409283.628
152576 257.472 137723445892.329
152832 257.904 151825609151.258
153088 258.336 157607409283.628
153344 258.768 142001500236.803
153600 259.2 138226797277.639
153856 259.632 157607409283.628
154112 260.064 142001500236.803
154368 260.496 140469670295.715
154624 260.928 157607409283.628
154880 261.36 142001500236.803
155136 261.792 140469670295.715
155392 262.224 157607409283.628
155648 262.656 142001500236.803
155904 263.088 140469670295.715
156160 263.52 136154174804.688
156416 263.952 139936083258.363
156672 264.384 140469670295.715
156928 264.816 136154174804.688
157184 265.248 139936083258.363
157440 265.68 140469670295.715
157696 266.112 136154174804.688
157952 266.544 139936083258.363
158208 266.976 140469670295.715
158464 267.408 136154174804.688
158720 267.84 139936083258.363
158976 268.272 140469670295.715
159232 268.704 136154174804.688
159488 269.136 139936083258.363
159744 269.568 146111726760.844
160000 270 136154174804.688
160256 270.432 139936083258.363
160512 270.864 146111726760.844
160768 271.296 136154174804.688
161024 271.728 139936083258.363
161280 272.16 146111726760.844
161536 272.592 136154174804.688
161792 273.024 139936083258.363
162048 273.456 146111726760.844
162304 273.888 136154174804.688
162560 274.32 139936083258.363
162816 274.752 146111726760.844
163072 275.184 141181988874.45
163328 275.616 133286300377.222
163584 276.048 146111726760.844
163840 276.48 141181988874.45
164096 276.912 128862004727.125
164352 277.344 146111726760.844
164608 277.776 141181988874.45
164864 278.208 128862004727.125
165120 278.64 146111726760.844
165376 279.072 136154174804.688
165632 279.504 128862004727.125
165888 279.936 146111726760.844
166144 280.368 136154174804.688
166400 280.8 128862004727.125
166656 281.232 146111726760.844
166912 281.664 136154174804.688
167168 282.096 128862004727.125
167424 282.528 146111726760.844
167680 282.96 136154174804.688
167936 283.392 128862004727.125
168192 283.824 146111726760.844
168448 284.256 136154174804.688
168704 284.688 117322921752.928
168960 285.12 146111726760.844
169216 285.552 136154174804.688
169472 285.984 117322921752.928
169728 286.416 146111726760.844
169984 286.848 136154174804.688
170240 287.28 117322921752.928
170496 287.712 146111726760.844
170752 288.144 136154174804.688
171008 288.576 117322921752.928
171264 289.008 146111726760.844
171520 289.44 136154174804.688
171776 289.872 117322921752.928
172032 290.304 9.16897590643811e+276
172288 290.736 136154174804.688
172544 291.168 117322921752.928
172800 291.6 9.16897590643811e+276
173056 292.032 136154174804.688
173312 292.464 117322921752.928
173568 292.896 9.16897590643811e+276
173824 293.328 131901487708.127
174080 293.76 104988098144.534
174336 294.192 9.16897590643811e+276
174592 294.624 131901487708.127
174848 295.056 104988098144.534
175104 295.488 9.16897590643811e+276
175360 295.92 131901487708.127
175616 296.352 104988098144.534
175872 296.784 8.95407803362406e+275
176128 297.216 131901487708.127
176384 297.648 104988098144.534
176640 298.08 1.07448936399429e+275
176896 298.512 104988098144.531
177152 298.944 104988098144.534
177408 299.376 7.07154708483991e+264
177664 299.808 104988098144.531
177920 300.24 104988098144.534
178176 300.672 6.90591773805184e+263
178432 301.104 104988098144.531
178688 301.536 104988098144.534
178944 301.968 8.28696924004677e+262
179200 302.4 104988098144.531
179456 302.832 104988098144.534
179712 303.264 1.64044976171457e+146
179968 303.696 104988098144.531
180224 304.128 104988098144.534
180480 304.56 104988098144.55
180736 304.992 97656249999.9852
180992 305.424 104988098144.534
181248 305.856 104988098144.55
181504 306.288 97656249999.9852
181760 306.72 104988098144.534
182016 307.152 104988098144.55
182272 307.584 97656249999.9852
182528 308.016 104988098144.534
182784 308.448 104988098144.55
183040 308.88 97015380859.3974
183296 309.312 104988098144.534
183552 309.744 104988098144.55
183808 310.176 97015380859.3974
184064 310.608 104988098144.534
184320 311.04 104988098144.55
184576 311.472 97015380859.3974
184832 311.904 104988098144.534
185088 312.336 104988098144.55
185344 312.768 97015380859.3974
185600 313.2 104988098144.534
185856 313.632 104988098144.55
186112 314.064 97015380859.3974
186368 314.496 104988098144.534
186624 314.928 104988098144.55
186880 315.36 97015380859.3974
187136 315.792 104988098144.534
187392 316.224 104988098144.55
187648 316.656 97656249999.9963
187904 317.088 104988098144.534
188160 317.52 104988098144.55
188416 317.952 97656249999.9963
188672 318.384 104988098144.534
188928 318.816 104988098144.55
189184 319.248 97656250000
189440 319.68 104988098144.534
189696 320.112 104988098144.55
189952 320.544 97656250000
190208 320.976 104988098144.534
190464 321.408 104988098144.55
190720 321.84 97656250000
190976 322.272 104988098144.534
191232 322.704 104988098144.55
191488 323.136 97656249999.9963
191744 323.568 104988098144.534
192000 324 104988098144.55
192256 324.432 97656249999.9963
192512 324.864 104988098144.534
192768 325.296 104988098144.55
193024 325.728 97656249999.9963
193280 326.16 104988098144.534
193536 326.592 104988098144.55
193792 327.024 97656249999.9963
194048 327.456 104988098144.534
194304 327.888 104988098144.55
194560 328.32 97656249999.9963
194816 328.752 104988098144.534
195072 329.184 104988098144.55
195328 329.616 97656249999.9963
195584 330.048 104988098144.534
195840 330.48 96679687500.017
196096 330.912 97656249999.9963
196352 331.344 104988098144.534
196608 331.776 96679687499.983
196864 332.208 97656249999.9963
197120 332.64 104988098144.534
197376 333.072 96679687499.983
197632 333.504 97656249999.9963
197888 333.936 104988098144.534
198144 334.368 96679687499.983
198400 334.8 97656249999.9963
198656 335.232 104988098144.534
198912 335.664 96679687499.983
199168 336.096 97656249999.9963
199424 336.528 104988098144.534
199680 336.96 96679687499.983
199936 337.392 97656249999.9963
200192 337.824 93322753906.25
200448 338.256 96679687499.983
200704 338.688 93322753906.25
200960 339.12 93322753906.25
201216 339.552 93324074552.2399
201472 339.984 58326721191.3817
