# Scalar ASCII output created by CarpetIOScalar
# created on nid27054 by elihu on Apr 25 2017 at 18:46:25-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0002/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid27054-elihu-2017.04.25-23.44.34-571
# Run ID: run-J0040_N40-nid27054-elihu-2017.04.25-23.44.34-571
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
134144 226.368 0
134400 226.8 0
134656 227.232 9.6354953632125e-09
134912 227.664 4.11748040169414e-07
135168 228.096 1.19049249108878e-06
135424 228.528 1.41476455875338e-06
135680 228.96 1.44023019315739e-06
135936 229.392 4727671.90638891
136192 229.824 6968420.82750025
136448 230.256 6027724.51380665
136704 230.688 9003293.81393759
136960 231.12 7148560.25454675
137216 231.552 6146787.2097918
137472 231.984 10845961.1403974
137728 232.416 8703386.28359785
137984 232.848 9594425.53709435
138240 233.28 10622410.6184732
138496 233.712 26718202.1883407
138752 234.144 30123527.0396115
139008 234.576 12343854.8594366
139264 235.008 26770238.8593259
139520 235.44 44123322.2700493
139776 235.872 20975512.1903955
140032 236.304 36484446.7163422
140288 236.736 52362533.2319163
140544 237.168 34796305.578414
140800 237.6 36204958.3219858
141056 238.032 51821653.59129
141312 238.464 41799656.2999764
141568 238.896 36559301.123209
141824 239.328 56746584.6526107
142080 239.76 42023843.2066162
142336 240.192 36797815.9500545
142592 240.624 59624492.6663111
142848 241.056 46809495.2800244
143104 241.488 37272767.194048
143360 241.92 59842252.9016992
143616 242.352 54055236.2945531
143872 242.784 41405001.4748431
144128 243.216 63396909.8753995
144384 243.648 53663431.2338664
144640 244.08 45018982.7318512
144896 244.512 63592988.9069689
145152 244.944 55999849.2278747
145408 245.376 45371047.7277291
145664 245.808 63860924.0709225
145920 246.24 55446077.5778157
146176 246.672 45526447.2925479
146432 247.104 63794164.6086358
146688 247.536 55328624.2628267
146944 247.968 45467930.1167878
