# Scalar ASCII output created by CarpetIOScalar
# created on nid27054 by elihu on Apr 25 2017 at 18:46:25-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0002/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid27054-elihu-2017.04.25-23.44.34-571
# Run ID: run-J0040_N40-nid27054-elihu-2017.04.25-23.44.34-571
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
134144 226.368 2240 0 745 0 0 -2030 721 11 0 0
134400 226.8 2571 0 850 0 0 -2030 726 105 0 0
134656 227.232 2622 0 855 0 0 -2030 726 127 0 0
134912 227.664 2622 0 855 0 0 -2030 726 126 0 0
135168 228.096 2627 0 855 0 0 -2030 726 128 0 0
135424 228.528 2651 0 857 0 0 -2030 729 126 0 0
135680 228.96 2651 0 860 0 0 -2030 731 129 0 0
135936 229.392 2651 0 860 0 0 -2030 731 129 0 0
136192 229.824 2656 0 863 0 0 -2030 733 129 0 0
136448 230.256 2661 0 866 0 0 -2030 735 130 0 0
136704 230.688 2661 0 865 0 0 -2030 735 130 0 0
136960 231.12 2656 0 863 0 0 -2030 732 130 0 0
137216 231.552 2656 0 864 0 0 -2030 732 131 0 0
137472 231.984 2656 0 864 0 0 -2030 733 131 0 0
137728 232.416 2683 0 864 0 0 -2030 733 130 0 0
137984 232.848 2666 0 864 0 0 -2030 733 131 0 0
138240 233.28 2667 0 868 0 0 -2030 736 131 0 0
138496 233.712 2671 0 871 0 0 -2030 739 132 0 0
138752 234.144 2689 0 867 0 0 -2030 736 130 0 0
139008 234.576 2690 0 864 0 0 -2030 736 128 0 0
139264 235.008 2690 0 869 0 0 -2030 736 132 0 0
139520 235.44 2676 0 868 0 0 -2030 736 131 0 0
139776 235.872 2690 0 869 0 0 -2030 736 132 0 0
140032 236.304 2676 0 871 0 0 -2030 738 133 0 0
140288 236.736 2690 0 875 0 0 -2030 740 134 0 0
140544 237.168 2724 0 875 0 0 -2030 740 135 0 0
140800 237.6 2693 0 874 0 0 -2030 741 133 0 0
141056 238.032 2702 0 878 0 0 -2030 744 133 0 0
141312 238.464 2730 0 879 0 0 -2030 745 133 0 0
141568 238.896 2718 0 879 0 0 -2030 745 133 0 0
141824 239.328 2703 0 881 0 0 -2030 745 135 0 0
142080 239.76 2699 0 878 0 0 -2030 744 134 0 0
142336 240.192 2729 0 882 0 0 -2030 744 135 0 0
142592 240.624 2698 0 880 0 0 -2030 743 136 0 0
142848 241.056 2729 0 878 0 0 -2030 743 134 0 0
143104 241.488 2740 0 883 0 0 -2030 747 136 0 0
143360 241.92 2753 0 882 0 0 -2030 744 138 0 0
143616 242.352 2740 0 880 0 0 -2030 745 135 0 0
143872 242.784 2767 0 882 0 0 -2030 745 136 0 0
144128 243.216 2750 0 904 0 0 -2030 745 153 0 0
144384 243.648 2770 0 903 0 0 -2030 746 152 0 0
144640 244.08 2764 0 895 0 0 -2030 754 140 0 0
144896 244.512 2767 0 892 0 0 -2030 754 137 0 0
145152 244.944 2736 0 891 0 0 -2030 754 136 0 0
145408 245.376 2763 0 898 0 0 -2030 758 140 0 0
145664 245.808 2766 0 918 0 0 -2030 758 156 0 0
145920 246.24 2781 0 895 0 0 -2030 758 137 0 0
146176 246.672 2795 0 900 0 0 -2030 758 142 0 0
146432 247.104 2796 0 928 0 0 -2030 770 140 0 0
146688 247.536 2795 0 932 0 0 -2030 768 143 0 0
146944 247.968 2803 0 926 0 0 -2030 768 156 0 0
147200 248.4 2804 0 911 0 0 -2030 769 140 0 0
147456 248.832 2795 0 930 0 0 -2030 769 154 0 0
147712 249.264 2804 0 934 0 0 -2030 766 160 0 0
147968 249.696 2804 0 931 0 0 -2030 766 157 0 0
