# Scalar ASCII output created by CarpetIOScalar
# created on nid03194 by elihu on Apr 26 2017 at 06:26:01-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0003/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
# Run ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
201728 340.416 0 0 0
201984 340.848 0 0 0
202240 341.28 0 0 0
202496 341.712 1.30583551632921e-08 9.56610085464176e-09 1.35589915606849e-08
202752 342.144 3.57913865834201e-07 3.32425982182494e-07 3.61775219966108e-07
203008 342.576 6.58021707718746e-07 6.4882665534645e-07 6.32270786328416e-07
203264 343.008 8.43890366762268e-07 1.02369488966404e-06 8.42271738612349e-07
203520 343.44 1.84479601504986e-06 1.98463628334327e-06 1.60479718945464e-06
203776 343.872 1.95873934473148e-06 2.326212729148e-06 1.84968790763013e-06
204032 344.304 1.88117646082548e-06 1.90619705427404e-06 1.6473684934471e-06
204288 344.736 2.13068406627419e-06 2.38829659171926e-06 1.9409151013834e-06
204544 345.168 2.70216460349014e-06 2.72297249926805e-06 2.16037116401448e-06
204800 345.6 2.65612359102946e-06 2.18492850225341e-06 1.91815484203691e-06
205056 346.032 2.81627569260325e-06 2.99604983149935e-06 2.67347215042857e-06
205312 346.464 2.83634056960621e-06 2.95744607340177e-06 2.44871358982694e-06
205568 346.896 2.84150993776212e-06 2.52465142732238e-06 2.20024240936389e-06
205824 347.328 3.1503127096952e-06 3.49935543454359e-06 3.09839480921495e-06
206080 347.76 3.37684013995906e-06 3.35349707567004e-06 3.01506973273692e-06
206336 348.192 3.30745525963749e-06 2.94812910664417e-06 2.72244495076858e-06
206592 348.624 3.3259619658922e-06 3.7240697764089e-06 3.34099164315748e-06
206848 349.056 3.67462700061292e-06 3.60534490276748e-06 3.16023694703838e-06
207104 349.488 3.99637597910731e-06 3.01901950710429e-06 2.89214519265548e-06
207360 349.92 3.9655647571655e-06 3.895493689588e-06 3.9336579524077e-06
207616 350.352 509444.110509756 318402.569068023 4.15623114501636e-06
207872 350.784 711380.214712047 711380.214712047 2.9721837056905e-06
208128 351.216 4.25798457990995e-06 3.96614530275397e-06 4.31326465557174e-06
208384 351.648 1928648.51456773 1846971.48796225 1792658.16118417
208640 352.08 711458.54461018 711380.214712277 3.35109453384834e-06
208896 352.512 4.33074466996194e-06 4.04487845777165e-06 4.45962198407541e-06
209152 352.944 1894633.77909932 1813609.80852954 1759888.36334449
209408 353.376 2226615.44527022 2226590.41817329 2112971.3377128
209664 353.808 4550764.12727724 4550764.12727724 4315574.88726807
209920 354.24 4930205.4414148 4737161.66088323 4593676.78843501
210176 354.672 3622246.97148654 3312633.75982795 3212207.5114875
210432 355.104 8265983.48948489 7453928.83504213 7304849.03026462
210688 355.536 8606793.72329029 7228104.82804122 7139320.85095677
210944 355.968 3856236.91477689 3295736.67144165 3212207.51151492
211200 356.4 10561132.848567 9264891.05161847 9149421.68987992
211456 356.832 11141538.6097757 9111810.06560212 9046383.63193331
211712 357.264 12396384.8184945 12582702.7599457 13013012.5026659
211968 357.696 13725999.7375211 12761842.8877053 12687221.378873
212224 358.128 11164559.4002028 9147538.51316961 9088242.37858661
212480 358.56 12593734.3319856 12775906.1396601 13204052.6170027
212736 358.992 11219944.5999315 10909195.2395174 10835868.9924639
212992 359.424 9848621.9210206 8764089.26009001 8467204.68288348
213248 359.856 16775974.3678917 16802732.5065983 17463720.5090534
213504 360.288 11523259.1087899 11214332.5144763 11150655.4249788
213760 360.72 12140954.6533416 10717370.6601763 10266150.7166873
214016 361.152 18054711.8926412 17731598.6994762 18359176.0274816
214272 361.584 13417619.276582 12272650.3071172 12617314.6276043
214528 362.016 12343135.885997 11039487.9187823 11087632.6668325
214784 362.448 18075087.6161107 17920397.7665845 18540900.9304049
215040 362.88 13506267.5607358 12532260.2183107 13253901.3201262
215296 363.312 12385243.4165507 11191995.7546951 11675436.0819636
215552 363.744 18665285.8909279 18555632.8131731 19140008.6814164
215808 364.176 15651959.2897891 14042300.1758484 14617194.9212543
216064 364.608 12676129.2923836 11526117.3350412 11730867.9561977
216320 365.04 19400782.2853561 19295497.8174873 19797379.4085695
216576 365.472 22114510.5427106 20952118.9552472 21297464.6175856
216832 365.904 21110623.8311336 20295913.2114392 20317663.1835503
217088 366.336 19714757.3026866 -nan 19947819.5048362
217344 366.768 22241183.4625047 21092905.2709141 21529649.1565799
217600 367.2 21064465.3419261 20272375.3689461 20315210.9553374
217856 367.632 19853968.2537296 -nan 20132343.660098
218112 368.064 26836265.4894801 25893691.1785837 26290668.2993274
218368 368.496 26963803.9138188 26383757.7970361 26435447.2044028
218624 368.928 19826631.8524435 -nan 20126419.9389936
218880 369.36 26874827.95568 25929586.5033443 26312379.1788348
