# Scalar ASCII output created by CarpetIOScalar
# created on nid03194 by elihu on Apr 26 2017 at 06:26:01-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0003/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
# Run ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
201728 340.416 0
201984 340.848 0
202240 341.28 0
202496 341.712 1.84695933267545e-08
202752 342.144 3.7610198968996e-07
203008 342.576 6.38498237771109e-07
203264 343.008 9.62533185828789e-07
203520 343.44 1.82336454432138e-06
203776 343.872 1.92912627611779e-06
204032 344.304 1.58324143272513e-06
204288 344.736 2.11289753532292e-06
204544 345.168 2.29267663635131e-06
204800 345.6 1.84411383455101e-06
205056 346.032 2.78521311607879e-06
205312 346.464 2.82410991192008e-06
205568 346.896 2.34097170770853e-06
205824 347.328 3.14463018024588e-06
206080 347.76 3.4994032010854e-06
206336 348.192 2.76788388587796e-06
206592 348.624 3.29037589418458e-06
206848 349.056 3.54437434511689e-06
207104 349.488 2.85562162379483e-06
207360 349.92 4.04506955126799e-06
207616 350.352 631035.329885785
207872 350.784 1002806.67278057
208128 351.216 4.72875300066803e-06
208384 351.648 2000171.80827211
208640 352.08 1002806.67278089
208896 352.512 4.83127911917748e-06
209152 352.944 1967394.04461078
209408 353.376 2336078.83073343
209664 353.808 4550764.12727724
209920 354.24 4969485.29394566
210176 354.672 3690544.82220843
210432 355.104 8776912.92074349
210688 355.536 8635801.7777396
210944 355.968 3950652.12615614
211200 356.4 11410513.2702329
211456 356.832 11160778.7205266
211712 357.264 12428446.0588682
211968 357.696 14384791.2593264
212224 358.128 11288514.3647405
212480 358.56 12721116.733695
212736 358.992 11408475.4203677
212992 359.424 10099285.1231352
213248 359.856 16931442.2211726
213504 360.288 11809154.0304535
213760 360.72 12367676.6300228
214016 361.152 18268239.1445561
214272 361.584 13658904.4290687
214528 362.016 12615350.222666
214784 362.448 18365962.9050098
215040 362.88 13842177.1174237
215296 363.312 12688794.321833
215552 363.744 19048004.0744272
215808 364.176 16045459.6908995
216064 364.608 12985010.0752582
216320 365.04 19818337.4993056
216576 365.472 22469530.5283273
216832 365.904 21298789.6458295
217088 366.336 20124470.4287947
217344 366.768 22599750.1895483
217600 367.2 21233659.7072213
217856 367.632 20237878.2130309
218112 368.064 27129797.2774771
218368 368.496 27108455.5630009
218624 368.928 20214115.0135026
218880 369.36 27212012.7664732
219136 369.792 27231446.0398307
219392 370.224 -nan
219648 370.656 27904978.5834898
219904 371.088 27515029.9973003
220160 371.52 -nan
220416 371.952 28280582.8520998
220672 372.384 37282809.8444938
220928 372.816 -nan
221184 373.248 29374840.4831235
221440 373.68 37382042.4274702
221696 374.112 -nan
221952 374.544 24001827.9935667
