# Scalar ASCII output created by CarpetIOScalar
# created on nid03194 by elihu on Apr 26 2017 at 06:26:01-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0003/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
# Run ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
201728 340.416 0 0 0
201984 340.848 0 0 0
202240 341.28 0 0 0
202496 341.712 2.02501312848493e-13 1.08480727250364e-13 1.15195970126417e-13
202752 342.144 4.05454743513893e-12 3.36878018803708e-12 4.14701696174945e-12
203008 342.576 8.67149162780142e-12 8.59913208934031e-12 8.86382550056622e-12
203264 343.008 1.82080963117579e-11 2.69889180130439e-11 1.80171686740687e-11
203520 343.44 7.79277524681037e-11 8.82199864538713e-11 6.48006218566349e-11
203776 343.872 7.72659773468096e-11 1.01170474641313e-10 7.48787918152972e-11
204032 344.304 8.24023218383808e-11 9.82522836192488e-11 7.68985523946889e-11
204288 344.736 1.00834895531061e-10 1.22893356646799e-10 9.01276285965623e-11
204544 345.168 1.39252191966043e-10 1.44653006405407e-10 1.06906652049783e-10
204800 345.6 1.32830153996307e-10 1.17970238134527e-10 9.37344865682194e-11
205056 346.032 1.67847675917049e-10 1.90476176146888e-10 1.55237985814156e-10
205312 346.464 1.66802212514778e-10 1.81158873414938e-10 1.43536645867163e-10
205568 346.896 1.53930278794409e-10 1.4768329503738e-10 1.14138475482105e-10
205824 347.328 2.12571582211784e-10 2.53589965284128e-10 2.09834112234907e-10
206080 347.76 2.36307508178933e-10 2.4030770747915e-10 2.19594235130155e-10
206336 348.192 2.03348567588578e-10 1.93952071313262e-10 1.66903082869194e-10
206592 348.624 2.43874676961401e-10 2.95104264516109e-10 2.53333189994607e-10
206848 349.056 2.65952484632257e-10 2.68091152190613e-10 2.34241743278494e-10
207104 349.488 2.72759431457945e-10 2.06451976390237e-10 1.91003112656914e-10
207360 349.92 3.28403625292908e-10 3.23530232800841e-10 3.28375669948191e-10
207616 350.352 3.39100652326897 2.11937907711723 3.39531807088385e-10
207872 350.784 6.61318813954142 6.61318813947513 2.073767006462e-10
208128 351.216 3.61240148196507e-10 3.33653779062976e-10 3.74082489462842e-10
208384 351.648 118.385827883162 115.905882330871 111.772639743885
208640 352.08 6.64143993255398 6.61318813950722 2.63296645161482e-10
208896 352.512 3.7497026615836e-10 3.49222674921255e-10 3.98754936128845e-10
209152 352.944 114.165205218969 111.748569006659 107.752625253323
209408 353.376 64.7805171533443 64.7522653603187 58.3079021275809
209664 353.808 270.131721109417 270.131721109397 243.235803171985
209920 354.24 357.361769790829 342.652240328357 319.002574745875
210176 354.672 199.378811853561 171.274021853112 162.710279543475
210432 355.104 943.557127391893 726.811852995924 699.334877319384
210688 355.536 1011.42345534159 733.570368588583 710.929595498202
210944 355.968 223.851033537307 171.351934550888 162.710279546289
211200 356.4 1561.78700013961 1125.9078696219 1097.35492908848
211456 356.832 1669.93020164529 1137.90618932882 1115.91416763187
211712 357.264 3463.53851092572 3707.58542853743 4093.8298852058
211968 357.696 2563.3779528245 2128.89573948139 2103.64011125771
212224 358.128 1676.41600412704 1145.56084946408 1125.83394985437
212480 358.56 3699.20980096847 3942.843978461 4331.29662482409
212736 358.992 1669.58815091458 1559.73849920705 1538.69502796373
212992 359.424 1309.79368634119 1052.12862762845 1004.26585961378
213248 359.856 6890.82383512905 7270.06105650531 8053.20578693996
213504 360.288 1761.8561260739 1649.09659052856 1630.39702055235
213760 360.72 1959.15634466502 1540.87898474847 1460.96138713159
214016 361.152 7476.78331921944 7696.15113745964 8479.33224702489
214272 361.584 3313.34606276904 2424.44336864356 2536.99571440054
214528 362.016 2014.88840647141 1625.86906305007 1697.08691121594
214784 362.448 7496.39894947072 7793.20513260538 8575.50179572654
215040 362.88 3324.72501657995 2482.89833979399 2727.12984575912
215296 363.312 2029.88267042558 1676.95204906156 1879.42787223647
215552 363.744 7765.58282844995 8070.81315725073 8834.94587621329
215808 364.176 5075.92703457982 3456.32208374514 3672.99083866945
216064 364.608 2135.78074787831 1791.88708077557 1911.76061522984
216320 365.04 8168.675371667 8473.73749986621 9209.5160569531
216576 365.472 8317.7289849054 6667.44550159453 6858.41879940702
216832 365.904 5508.24961673726 5089.1614965779 5151.15758576092
217088 366.336 8333.4939653998 nan 9290.50201233341
217344 366.768 8401.90528629984 6754.96213328548 6988.17972360618
217600 367.2 5495.09611613837 5084.02182131922 5148.85862132165
217856 367.632 8408.12607812209 nan 9389.29911477072
218112 368.064 11373.170803811 9724.81666581594 9986.22983857484
218368 368.496 8818.5275775856 8458.59830702534 8517.20376745383
218624 368.928 8415.54199882368 nan 9406.96733131391
218880 369.36 11406.2994296803 9753.94874838564 10006.1822591907
