# 0D ASCII output created by CarpetIOASCII
# created on nid03194 by elihu on Apr 26 2017 at 06:26:01-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0003/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
# Run ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
#
# CARPET::TIMING (carpet-timing)
#
# column format: 1:it	2:time	3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels
201728	340.416	8.94384677307353 12.8533394117698 75.1825759410858 51.6220829486847 64.2831298546143 0 10.8994460864716 35 52672.3575478949 3258118.21038714 3385944 209442036 44176.8160079119 2991059.34068328 2839824 192274656 0.183495563364675 2721331040.92467 20140.8400260335 2721310900.08465 2 29661000964 219524 29660781440 0 0 0 0 112.351781845093
201984	340.848	9.96840841325247 9.30651454146129 225.889683008194 202.329190015793 214.939957964539 0 10.9497250436554 162 83153.8638476367 5184484.66517263 17873088 1114352916 69086.6795575065 4546355.29500392 14849488 977193416 1.18724442377963 2708835982.06756 20799.791692666 2708815182.27587 13 29661009192 227752 29660781440 0 0 0 0 264.489086151123
202240	341.28	9.73836411556806 9.28512515857689 390.367480039597 366.806987047195 379.353188954163 0 11.014291085434 289 85269.7089200127 5322053.09138432 32347336 2018937812 70773.982615035 4644254.91415305 26848336 1761812912 2.36056953628038 2692976267.46273 40225.5575563939 2692936041.90518 26 29661224496 443056 29660781440 0 0 0 0 404.389916181564
202496	341.712	9.91706202329002 9.30751626167248 540.57853603363 517.018043041229 529.523903780823 0 11.0546322528076 416 88422.0403756883 5521040.10248815 46821584 2923522708 73362.4747110177 4808909.26701961 38847184 2546432408 3.34701319355086 2683148985.75362 40153.0317652372 2683108832.72185 37 29661225317 443877 29660781440 0 0 0 0 555.085508584976
202752	342.144	9.86433314340676 9.38159444060585 701.001116991043 677.440623998642 689.88894727417 0 11.1121697168732 543 88848.8389938509 5548875.10392113 61295832 3828107604 73701.7634517823 4828388.56479926 50846032 3331051904 4.49957130551003 2669275403.16099 59381.8324245031 2669216021.32857 50 29661441301 659861 29660781440 0 0 0 0 694.734593391418
203008	342.576	9.90134653382272 9.43016237838474 855.538241863251 831.97774887085 844.380865380051 0 11.1573764832001 670 89729.9348036482 5604765.6099714 75766240 4732556836 74423.7613339511 4874040.87981982 62842000 4115546856 5.46723507016628 2658460292.67381 59235.3409419454 2658401057.33287 61 29661442351 660911 29660781440 0 0 0 0 845.535225868225
203264	343.008	9.85904177845834 9.49652348395084 1016.851749897 993.291256904602 1005.62496945493 0 11.2267804420776 797 89731.9087541259 5605475.43987039 90236648 5637006068 74419.3613654642 4872633.39399374 74837968 4900041808 6.59138213148359 2642044919.02496 78097.5458212258 2641966821.47914 74 29661658224 876784 29660781440 0 0 0 0 985.899408340454
203520	343.44	9.91234148534565 9.54106038568693 1168.40603899956 1144.84554600716 1157.13424762634 0 11.2717913732147 924 90488.2525210779 5652869.86312779 104707056 6541129316 75042.2314248537 4912340.5582889 86833936 5684237496 7.54094865541837 2631494700.96522 77878.3931439677 2631416822.57207 85 29661659269 877829 29660781440 0 0 0 0 1134.20695996284
203776	343.872	9.88893805983183 9.59734098105971 1328.38209486008 1304.82160186768 1317.0233014994 0 11.358793360672 1051 90490.0193218441 5653090.99354865 119177464 7445252564 75040.3610076482 4911403.75165407 98829904 6468433184 8.62767698013675 2611357924.75101 96279.4167720734 2611261645.33424 98 29661875058 1093618 29660781440 0 0 0 0 1273.08755278587
204032	344.304	9.91983496576686 9.63297026304363 1481.09482192993 1457.53432893753 1469.51947273247 0 11.575349197464 1178 90946.6492141756 5681862.85036053 133647872 8349608100 75416.4024746995 4935519.57260822 110825872 7252842120 9.41656257107824 2562503783.08229 94568.9828726573 2562409214.09941 109 29661876109 1094669 29660781440 0 0 0 0 1422.55696749687
204288	344.736	9.90643116381212 9.67658030720928 1640.05585193634 1616.49535894394 1628.41381192963 0 11.6420400067139 1305 90958.6242237063 5682808.36738562 148118280 9253963636 75424.2190162091 4935631.83824637 122821840 8037251056 10.4792630784333 2547843157.71927 112569.017048921 2547730588.70223 122 29662091973 1310533 29660781440 0 0 0 0 1561.09240269661
204544	345.168	9.93408675351455 9.7050040410332 1792.10756087303 1768.54706788063 1780.42027937901 0 11.6872814940186 1432 91320.3977078428 5705573.7286609 162588688 10158319172 75722.4625901378 4954818.86730524 134817808 8821659992 11.379891899418 2537980542.7961 112223.702378629 2537868319.09372 133 29662093030 1311590 29660781440 0 0 0 0 1709.43735671043
204800	345.6	9.91512340042736 9.73829068784128 1952.34132885933 1928.78083586693 1940.58577180325 0 11.7555570560761 1559 91240.0258585175 5700688.35335231 177059096 11062674708 75654.3607261307 4950087.27136742 146813776 9606068928 12.4196581500608 2523258445.30426 129911.410638822 2523128533.89362 146 29662308621 1527181 29660781440 0 0 0 0 1848.60895490646
