# Scalar ASCII output created by CarpetIOScalar
# created on nid03194 by elihu on Apr 26 2017 at 06:26:01-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0003/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
# Run ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
201728 340.416 0
201984 340.848 0
202240 341.28 0
202496 341.712 2.22457259759177e-13
202752 342.144 3.87180924207939e-12
203008 342.576 8.29280576806953e-12
203264 343.008 2.1079696333574e-11
203520 343.44 7.08757850498599e-11
203776 343.872 7.73834910514605e-11
204032 344.304 6.64482658162861e-11
204288 344.736 9.33473605157298e-11
204544 345.168 1.15146331627723e-10
204800 345.6 8.39542905391402e-11
205056 346.032 1.59331782725693e-10
205312 346.464 1.70786355956047e-10
205568 346.896 1.22312947538717e-10
205824 347.328 2.06364735536426e-10
206080 347.76 2.54887341546316e-10
206336 348.192 1.6860984861608e-10
206592 348.624 2.33004075680604e-10
206848 349.056 2.60290703908872e-10
207104 349.488 1.82281268382532e-10
207360 349.92 3.15724957527023e-10
207616 350.352 5.80764273549156
207872 350.784 13.1419638254069
208128 351.216 3.9556037078042e-10
208384 351.648 123.282409647615
208640 352.08 13.141963825446
208896 352.512 4.14124564439793e-10
209152 352.944 119.061786983524
209408 353.376 71.2810410465605
209664 353.808 270.131721109456
209920 354.24 363.063896959549
210176 354.672 205.879335746808
210432 355.104 1008.85016003217
210688 355.536 1018.10423328676
210944 355.968 237.82225287673
211200 356.4 1709.89742373182
211456 356.832 1676.57838757416
211712 357.264 3478.83603391146
211968 357.696 2707.814410455
212224 358.128 1721.05157840464
212480 358.56 3756.21894848372
212736 358.992 1715.79064477942
212992 359.424 1383.03773401293
213248 359.856 6974.21745968785
213504 360.288 1856.44400801726
213760 360.72 2053.60463050149
214016 361.152 7593.06100796457
214272 361.584 3411.55410711108
214528 362.016 2128.66271997269
214784 362.448 7658.11549155025
215040 362.88 3470.95164873893
215296 363.312 2161.95043888732
215552 363.744 7984.64512510141
215808 364.176 5266.1039972042
216064 364.608 2278.55311374689
216320 365.04 8422.02959477091
216576 365.472 8553.72280372682
216832 365.904 5652.43242883574
217088 366.336 8587.90631727959
217344 366.768 8641.50735939129
217600 367.2 5628.5393562777
217856 367.632 8647.6284746963
218112 368.064 11608.5750598085
218368 368.496 8968.69328160487
218624 368.928 8660.69985584211
218880 369.36 11675.1842591825
219136 369.792 9140.83472348044
219392 370.224 nan
219648 370.656 12683.2414434697
219904 371.088 9368.68970848252
220160 371.52 nan
220416 371.952 12983.4395122933
220672 372.384 17617.3668567801
220928 372.816 nan
221184 373.248 14303.7171233137
221440 373.68 17729.3598619814
221696 374.112 nan
221952 374.544 9271.11161266489
