# Scalar ASCII output created by CarpetIOScalar
# created on nid03194 by elihu on Apr 26 2017 at 06:26:01-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0003/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
# Run ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
224000 378 150911997029.779
224256 378.432 133391066628.157
224512 378.864 154643867017.737
224768 379.296 155210139142.721
225024 379.728 149823316484.81
225280 380.16 154643867017.737
225536 380.592 155210139142.721
225792 381.024 149823316484.81
226048 381.456 154643867017.737
226304 381.888 155210139142.721
226560 382.32 149823316484.81
226816 382.752 154643867017.737
227072 383.184 155210139142.721
227328 383.616 149823316484.81
227584 384.048 149808754824.335
227840 384.48 155210139142.721
228096 384.912 149823316484.81
228352 385.344 153943539293.115
228608 385.776 151028163682.351
228864 386.208 149943370927.407
229120 386.64 158278094330.538
229376 387.072 154232122514.726
229632 387.504 149943370927.407
229888 387.936 158452292439.372
230144 388.368 158336133007.641
230400 388.8 157234763157.142
230656 389.232 158452292439.372
230912 389.664 162748922934.808
231168 390.096 157234763157.142
231424 390.528 156431451076.982
231680 390.96 162748922934.808
231936 391.392 174385683471.364
232192 391.824 158649620708.259
232448 392.256 158240411350.768
232704 392.688 174385683471.364
232960 393.12 158649620708.259
233216 393.552 158240411350.768
233472 393.984 174385683471.364
233728 394.416 5.66032926730994e+291
233984 394.848 158176974432.55
234240 395.28 174385683471.364
234496 395.712 5.66032926730994e+291
234752 396.144 158176974432.55
235008 396.576 174385683471.364
235264 397.008 3.31659918006442e+291
235520 397.44 162748922934.808
235776 397.872 159397989555.236
236032 398.304 158452292439.372
236288 398.736 162748922934.808
236544 399.168 159397989555.236
236800 399.6 155875084397.933
237056 400.032 161439332942.705
237312 400.464 159397989555.236
237568 400.896 155875084397.933
237824 401.328 152584969997.498
238080 401.76 159397989555.236
238336 402.192 5.96976081059808e+239
238592 402.624 152584969997.498
238848 403.056 159397989555.236
239104 403.488 5.91747399129559e+276
239360 403.92 152584969997.498
239616 404.352 142437389120.471
239872 404.784 3.31659918006442e+291
240128 405.216 152584969997.498
240384 405.648 142437389120.471
240640 406.08 5.66032926730994e+291
240896 406.512 152584969997.498
241152 406.944 143141582900.152
241408 407.376 3.31659918006442e+291
241664 407.808 152584969997.498
241920 408.24 145008815647.997
242176 408.672 2.77117169886192e+291
242432 409.104 150299310684.171
242688 409.536 145008815647.997
242944 409.968 142431259155.264
243200 410.4 150299310684.171
243456 410.832 145008815647.997
243712 411.264 142431259155.264
243968 411.696 150299310684.171
244224 412.128 145008815647.997
244480 412.56 142431259155.264
244736 412.992 150299310684.171
244992 413.424 145008815647.997
245248 413.856 149222772597.555
245504 414.288 145012305165.431
245760 414.72 145008815647.997
246016 415.152 149222772597.555
246272 415.584 145012305165.431
246528 416.016 145008815647.997
246784 416.448 149222772597.555
247040 416.88 143269002790.191
247296 417.312 145008815647.997
247552 417.744 142431259155.264
247808 418.176 139093846082.684
248064 418.608 145008815647.997
248320 419.04 142431259155.264
248576 419.472 139093846082.684
248832 419.904 136154174804.688
249088 420.336 142431259155.264
249344 420.768 139093846082.684
249600 421.2 136154174804.688
249856 421.632 142431259155.264
250112 422.064 139093846082.684
250368 422.496 136154174804.688
250624 422.928 142431259155.264
250880 423.36 139093846082.684
251136 423.792 136154174804.688
251392 424.224 142431259155.264
251648 424.656 139093846082.684
251904 425.088 136154174804.688
252160 425.52 142431259155.264
252416 425.952 139093846082.684
252672 426.384 136154174804.688
252928 426.816 142431259155.264
253184 427.248 139093846082.684
253440 427.68 136154174804.688
253696 428.112 142431259155.264
253952 428.544 139093846082.684
254208 428.976 136154174804.688
254464 429.408 142431259155.264
254720 429.84 139093846082.684
254976 430.272 136154174804.688
255232 430.704 142431259155.264
255488 431.136 139093846082.684
255744 431.568 136154174804.688
256000 432 142431259155.264
256256 432.432 139093846082.684
256512 432.864 136154174804.688
256768 433.296 142431259155.264
257024 433.728 139093846082.684
257280 434.16 136154174804.688
257536 434.592 142431259155.264
257792 435.024 139093846082.684
258048 435.456 136154174804.688
258304 435.888 142431259155.264
258560 436.32 139093846082.684
258816 436.752 136154174804.688
259072 437.184 142431259155.264
259328 437.616 139093846082.684
259584 438.048 136154174804.688
259840 438.48 142431259155.264
260096 438.912 139093846082.684
260352 439.344 136154174804.688
260608 439.776 142431259155.264
260864 440.208 139093846082.684
261120 440.64 136154174804.688
261376 441.072 142431259155.264
261632 441.504 139093846082.684
261888 441.936 136154174804.688
262144 442.368 142431259155.264
262400 442.8 139093846082.684
262656 443.232 136154174804.688
262912 443.664 105122342705.726
263168 444.096 111722946167.063
263424 444.528 103986263275.15
263680 444.96 125829756117.84
263936 445.392 130733683855.953
264192 445.824 108151696622.382
264448 446.256 105122342705.726
264704 446.688 111722946167.063
264960 447.12 108151696622.382
265216 447.552 105122342705.726
265472 447.984 111722946167.063
265728 448.416 108151696622.382
265984 448.848 2.4323204448259e+279
266240 449.28 3.24309392644136e+279
266496 449.712 109500725151.645
266752 450.144 2.4323204448259e+279
267008 450.576 3.24309392644136e+279
267264 451.008 104990969994.089
267520 451.44 2.4323204448259e+279
267776 451.872 3.24309392644136e+279
268032 452.304 103986263275.15
268288 452.736 2.4323204448259e+279
268544 453.168 3.24309392644136e+279
