# Scalar ASCII output created by CarpetIOScalar
# created on nid03194 by elihu on Apr 26 2017 at 06:26:01-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0003/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
# Run ID: run-J0040_N40-nid03194-elihu-2017.04.26-11.23.42-32683
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
201728 340.416 2292 0 782 0 0 -2030 768 11 0 0
201984 340.848 2577 0 897 0 0 -2030 772 102 0 0
202240 341.28 2621 0 899 0 0 -2030 771 126 0 0
202496 341.712 2620 0 899 0 0 -2030 771 126 0 0
202752 342.144 2621 0 899 0 0 -2030 771 126 0 0
203008 342.576 2627 0 897 0 0 -2030 769 115 0 0
203264 343.008 2622 0 897 0 0 -2030 769 126 0 0
203520 343.44 2627 0 897 0 0 -2030 769 127 0 0
203776 343.872 2541 0 818 0 0 -2030 769 21 0 0
204032 344.304 2625 0 898 0 0 -2030 770 127 0 0
204288 344.736 2629 0 898 0 0 -2030 770 127 0 0
204544 345.168 2626 0 898 0 0 -2030 770 127 0 0
204800 345.6 2624 0 898 0 0 -2030 770 127 0 0
205056 346.032 2625 0 897 0 0 -2030 767 129 0 0
205312 346.464 2624 0 897 0 0 -2030 767 127 0 0
205568 346.896 2626 0 896 0 0 -2030 767 129 0 0
205824 347.328 2630 0 896 0 0 -2030 767 127 0 0
206080 347.76 2622 0 896 0 0 -2030 767 129 0 0
206336 348.192 2621 0 896 0 0 -2030 764 129 0 0
206592 348.624 2630 0 904 0 0 -2030 774 130 0 0
206848 349.056 2639 0 904 0 0 -2030 774 130 0 0
207104 349.488 2632 0 908 0 0 -2030 770 137 0 0
207360 349.92 2632 0 908 0 0 -2030 770 137 0 0
207616 350.352 2632 0 908 0 0 -2030 770 137 0 0
207872 350.784 2619 0 904 0 0 -2030 771 129 0 0
208128 351.216 2632 0 904 0 0 -2030 769 132 0 0
208384 351.648 2644 0 906 0 0 -2030 772 134 0 0
208640 352.08 2630 0 904 0 0 -2030 769 135 0 0
208896 352.512 2662 0 903 0 0 -2030 766 137 0 0
209152 352.944 2630 0 903 0 0 -2030 766 137 0 0
209408 353.376 2657 0 903 0 0 -2030 766 132 0 0
209664 353.808 2626 0 903 0 0 -2030 766 132 0 0
209920 354.24 2658 0 903 0 0 -2030 766 135 0 0
210176 354.672 2635 0 899 0 0 -2030 769 126 0 0
210432 355.104 2662 0 908 0 0 -2030 772 135 0 0
210688 355.536 2662 0 908 0 0 -2030 773 133 0 0
210944 355.968 2662 0 908 0 0 -2030 773 133 0 0
211200 356.4 2696 0 914 0 0 -2030 774 140 0 0
211456 356.832 2666 0 914 0 0 -2030 774 134 0 0
211712 357.264 2704 0 921 0 0 -2030 779 140 0 0
211968 357.696 2704 0 921 0 0 -2030 779 140 0 0
212224 358.128 2673 0 921 0 0 -2030 779 140 0 0
212480 358.56 2693 0 907 0 0 -2030 770 136 0 0
212736 358.992 2693 0 907 0 0 -2030 770 136 0 0
212992 359.424 2688 0 903 0 0 -2030 770 133 0 0
213248 359.856 2691 0 896 0 0 -2030 770 125 0 0
213504 360.288 2690 0 902 0 0 -2030 770 131 0 0
213760 360.72 2690 0 902 0 0 -2030 770 131 0 0
214016 361.152 2693 0 908 0 0 -2030 773 134 0 0
214272 361.584 2691 0 906 0 0 -2030 773 133 0 0
214528 362.016 2689 0 902 0 0 -2030 773 128 0 0
214784 362.448 2691 0 926 0 0 -2030 773 135 0 0
215040 362.88 2689 0 903 0 0 -2030 771 132 0 0
215296 363.312 2693 0 905 0 0 -2030 771 134 0 0
215552 363.744 2691 0 904 0 0 -2030 771 133 0 0
215808 364.176 2689 0 923 0 0 -2030 771 133 0 0
216064 364.608 2691 0 907 0 0 -2030 773 134 0 0
216320 365.04 2691 0 927 0 0 -2030 773 133 0 0
216576 365.472 2692 0 913 0 0 -2030 776 136 0 0
216832 365.904 2690 0 910 0 0 -2030 776 134 0 0
217088 366.336 2689 0 908 0 0 -2030 776 132 0 0
217344 366.768 2689 0 907 0 0 -2030 776 131 0 0
217600 367.2 2690 0 928 0 0 -2030 776 134 0 0
217856 367.632 2693 0 913 0 0 -2030 776 136 0 0
218112 368.064 2693 0 912 0 0 -2030 776 136 0 0
218368 368.496 2692 0 911 0 0 -2030 776 134 0 0
218624 368.928 2695 0 928 0 0 -2030 776 138 0 0
218880 369.36 2695 0 911 0 0 -2030 776 134 0 0
219136 369.792 2692 0 911 0 0 -2030 776 134 0 0
219392 370.224 2700 0 912 0 0 -2030 776 135 0 0
219648 370.656 2700 0 911 0 0 -2030 776 135 0 0
219904 371.088 2700 0 911 0 0 -2030 776 135 0 0
220160 371.52 2701 0 934 0 0 -2030 776 137 0 0
220416 371.952 2701 0 914 0 0 -2030 776 136 0 0
220672 372.384 2702 0 938 0 0 -2030 779 141 0 0
220928 372.816 2700 0 916 0 0 -2030 779 137 0 0
221184 373.248 2702 0 940 0 0 -2030 781 153 0 0
221440 373.68 2702 0 938 0 0 -2030 781 152 0 0
221696 374.112 2699 0 917 0 0 -2030 781 135 0 0
221952 374.544 2742 0 916 0 0 -2030 773 143 0 0
222208 374.976 2745 0 933 0 0 -2030 773 154 0 0
222464 375.408 2744 0 933 0 0 -2030 773 129 0 0
222720 375.84 2744 0 933 0 0 -2030 773 153 0 0
222976 376.272 2775 0 944 0 0 -2030 784 155 0 0
223232 376.704 2786 0 944 0 0 -2030 784 158 0 0
