# Scalar ASCII output created by CarpetIOScalar
# created on nid03908 by elihu on Apr 26 2017 at 18:01:59-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0004/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03908-elihu-2017.04.26-22.59.04-29453
# Run ID: run-J0040_N40-nid03908-elihu-2017.04.26-22.59.04-29453
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
268800 453.6 2554 0 918 0 0 1645 892 25 13 0
269056 454.032 2844 0 1041 0 0 1645 891 148 14 0
269312 454.464 2894 0 1046 0 0 1645 890 155 15 0
269568 454.896 2902 0 1045 0 0 1645 881 163 14 0
269824 455.328 2905 0 1046 0 0 1645 882 163 15 0
270080 455.76 2900 0 1039 0 0 1645 878 160 15 0
270336 456.192 2903 0 1039 0 0 1645 876 162 17 0
270592 456.624 2899 0 1035 0 0 1645 874 160 16 0
270848 457.056 2946 0 1070 0 0 1529 907 162 15 0
271104 457.488 2945 0 1069 0 0 1529 907 161 13 0
271360 457.92 2947 0 1071 0 0 1529 908 162 14 0
271616 458.352 2951 0 1075 0 0 1529 910 165 17 0
271872 458.784 2959 0 1082 0 0 1529 911 170 21 0
272128 459.216 2954 0 1078 0 0 1529 912 164 16 0
272384 459.648 2958 0 1081 0 0 1529 914 166 15 0
272640 460.08 2958 0 1081 0 0 1529 914 166 15 0
272896 460.512 2957 0 1081 0 0 1529 915 164 15 0
273152 460.944 2968 0 1091 0 0 1529 917 173 20 0
273408 461.376 2963 0 1086 0 0 1529 917 168 15 0
273664 461.808 2971 0 1095 0 0 1529 919 175 20 0
273920 462.24 2969 0 1093 0 0 1529 919 173 18 0
274176 462.672 2980 0 1104 0 0 1529 919 184 29 0
274432 463.104 2975 0 1098 0 0 1529 924 173 17 0
274688 463.536 2976 0 1100 0 0 1529 925 173 19 0
