# Scalar ASCII output created by CarpetIOScalar
# created on nid03908 by elihu on Apr 26 2017 at 18:01:59-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0004/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03908-elihu-2017.04.26-22.59.04-29453
# Run ID: run-J0040_N40-nid03908-elihu-2017.04.26-22.59.04-29453
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
268800 453.6 2990 0 1014 0 0 1989 987 70 58 0
269056 454.032 3296 0 1175 0 0 1989 984 201 59 0
269312 454.464 3351 0 1175 0 0 1989 981 211 63 0
269568 454.896 3558 0 1175 0 0 1989 978 676 60 0
269824 455.328 3689 0 1175 0 0 1989 978 678 63 0
270080 455.76 3766 0 1134 0 0 1989 978 758 60 0
270336 456.192 3768 0 1121 0 0 1989 979 760 62 0
270592 456.624 3768 0 1169 0 0 1989 975 760 60 0
270848 457.056 3782 0 1202 0 0 2005 1015 763 59 0
271104 457.488 3784 0 1180 0 0 2005 1012 763 61 0
271360 457.92 3783 0 1187 0 0 2005 1016 763 60 0
271616 458.352 3787 0 1207 0 0 2005 1021 763 62 0
271872 458.784 3791 0 1208 0 0 2005 1021 763 59 0
272128 459.216 3795 0 1210 0 0 2005 1024 763 59 0
272384 459.648 3800 0 1215 0 0 2005 1028 763 59 0
272640 460.08 3800 0 1198 0 0 2005 1028 763 60 0
272896 460.512 3799 0 1209 0 0 2005 1028 763 59 0
273152 460.944 3804 0 1221 0 0 2005 1028 763 61 0
273408 461.376 3804 0 1221 0 0 2005 1028 763 58 0
273664 461.808 3808 0 1227 0 0 2005 1031 763 63 0
273920 462.24 3803 0 1241 0 0 2005 1027 763 59 0
274176 462.672 3803 0 1243 0 0 2005 1027 763 62 0
274432 463.104 3813 0 1229 0 0 2005 1029 763 63 0
274688 463.536 3822 0 1212 0 0 2005 1029 782 61 0
274944 463.968 3837 0 1244 0 0 2019 1034 782 63 0
275200 464.4 3837 0 1244 0 0 2019 1035 782 62 0
275456 464.832 3837 0 1251 0 0 2019 1035 782 62 0
275712 465.264 3837 0 1299 0 0 2026 1082 782 63 0
275968 465.696 3837 0 1291 0 0 2026 1078 782 63 0
276224 466.128 3837 0 1269 0 0 2026 1076 782 62 0
276480 466.56 3837 0 1299 0 0 2026 1076 782 62 0
276736 466.992 3837 0 1299 0 0 2026 1076 782 62 0
276992 467.424 3841 0 1299 0 0 2026 1070 782 63 0
277248 467.856 3842 0 1295 0 0 2026 1072 782 62 0
277504 468.288 3841 0 1312 0 0 2034 1098 783 62 0
277760 468.72 3845 0 1318 0 0 2034 1094 783 62 0
278016 469.152 3844 0 1318 0 0 2034 1094 783 62 0
278272 469.584 3854 0 1299 0 0 2034 1088 783 62 0
278528 470.016 3853 0 1303 0 0 2034 1088 783 62 0
278784 470.448 3851 0 1303 0 0 2034 1089 783 63 0
279040 470.88 3852 0 1305 0 0 2034 1092 783 63 0
279296 471.312 3851 0 1310 0 0 2034 1089 783 62 0
279552 471.744 3851 0 1300 0 0 2034 1103 783 62 0
279808 472.176 3851 0 1301 0 0 2034 1106 783 62 0
280064 472.608 3863 0 1312 0 0 2034 1102 783 62 0
280320 473.04 3862 0 1312 0 0 2034 1102 783 62 0
280576 473.472 3868 0 1299 0 0 2034 1102 783 62 0
280832 473.904 3861 0 1308 0 0 2034 1099 786 62 0
281088 474.336 3861 0 1308 0 0 2034 1099 786 62 0
281344 474.768 3882 0 1332 0 0 2034 1116 786 62 0
281600 475.2 3881 0 1329 0 0 2034 1116 786 62 0
281856 475.632 3883 0 1335 0 0 2034 1119 786 62 0
282112 476.064 3875 0 1344 0 0 2034 1129 789 62 0
282368 476.496 3879 0 1340 0 0 2034 1129 789 62 0
282624 476.928 3878 0 1340 0 0 2034 1129 789 62 0
282880 477.36 3881 0 1344 0 0 2034 1133 789 62 0
283136 477.792 3892 0 1344 0 0 2034 1133 789 62 0
283392 478.224 3902 0 1346 0 0 2034 1128 789 62 0
283648 478.656 3898 0 1348 0 0 2034 1128 789 62 0
283904 479.088 3898 0 1346 0 0 2034 1128 789 62 0
284160 479.52 3891 0 1364 0 0 2034 1145 789 62 0
284416 479.952 3880 0 1361 0 0 2034 1145 789 62 0
284672 480.384 3879 0 1352 0 0 2034 1145 789 62 0
284928 480.816 3894 0 1387 0 0 2034 1165 789 62 0
285184 481.248 3901 0 1387 0 0 2034 1162 789 62 0
285440 481.68 3896 0 1390 0 0 2034 1167 789 62 0
285696 482.112 3893 0 1387 0 0 2034 1167 789 62 0
285952 482.544 3890 0 1387 0 0 2034 1163 790 62 0
286208 482.976 3877 0 1390 0 0 2034 1163 791 63 0
286464 483.408 3878 0 1390 0 0 2034 1163 791 62 0
286720 483.84 3876 0 1390 0 0 2034 1163 791 62 0
286976 484.272 3882 0 1390 0 0 2034 1160 791 62 0
287232 484.704 3876 0 1390 0 0 2034 1159 791 62 0
287488 485.136 3876 0 1390 0 0 2034 1159 791 62 0
287744 485.568 3882 0 1390 0 0 2034 1157 791 62 0
288000 486 3877 0 1390 0 0 2034 1160 791 62 0
288256 486.432 3876 0 1390 0 0 2034 1160 791 62 0
288512 486.864 3875 0 1429 0 0 2034 1186 791 62 0
288768 487.296 3881 0 1429 0 0 2034 1195 791 62 0
289024 487.728 3880 0 1429 0 0 2034 1192 791 62 0
289280 488.16 3879 0 1416 0 0 2034 1176 791 62 0
289536 488.592 3880 0 1433 0 0 2034 1188 791 62 0
289792 489.024 3885 0 1433 0 0 2034 1188 791 62 0
290048 489.456 3883 0 1441 0 0 2041 1188 791 62 0
290304 489.888 3882 0 1446 0 0 2041 1204 791 62 0
290560 490.32 3879 0 1433 0 0 2041 1204 791 62 0
290816 490.752 3881 0 1448 0 0 2041 1204 791 62 0
291072 491.184 3884 0 1448 0 0 2041 1201 791 62 0
291328 491.616 3885 0 1448 0 0 2041 1201 791 62 0
291584 492.048 3914 0 1448 0 0 2041 1200 791 62 0
291840 492.48 3911 0 1448 0 0 2041 1200 791 62 0
292096 492.912 3922 0 1448 0 0 2041 1195 791 62 0
292352 493.344 3924 0 1448 0 0 2041 1195 791 62 0
292608 493.776 3925 0 1448 0 0 2041 1199 791 62 0
292864 494.208 3922 0 1448 0 0 2041 1196 791 62 0
293120 494.64 3921 0 1448 0 0 2041 1196 791 62 0
293376 495.072 3922 0 1489 0 0 2041 1217 791 62 0
293632 495.504 3921 0 1489 0 0 2041 1217 791 62 0
293888 495.936 3922 0 1489 0 0 2041 1203 791 62 0
294144 496.368 3922 0 1489 0 0 2041 1203 791 62 0
294400 496.8 3922 0 1489 0 0 2041 1195 791 62 0
294656 497.232 3921 0 1489 0 0 2041 1195 791 62 0
294912 497.664 3930 0 1489 0 0 2041 1225 795 62 0
295168 498.096 3935 0 1489 0 0 2041 1225 795 62 0
295424 498.528 3923 0 1458 0 0 2041 1228 795 62 0
295680 498.96 3937 0 1477 0 0 2041 1230 795 62 0
295936 499.392 3926 0 1477 0 0 2041 1230 795 62 0
296192 499.824 3938 0 1458 0 0 2041 1225 795 62 0
296448 500.256 3930 0 1489 0 0 2041 1234 795 62 0
296704 500.688 3926 0 1489 0 0 2041 1234 795 62 0
296960 501.12 3937 0 1489 0 0 2041 1231 795 62 0
297216 501.552 3931 0 1489 0 0 2041 1228 795 62 0
297472 501.984 3938 0 1489 0 0 2041 1229 795 62 0
297728 502.416 3933 0 1489 0 0 2041 1229 795 62 0
297984 502.848 3934 0 1468 0 0 2041 1233 795 62 0
298240 503.28 3935 0 1468 0 0 2041 1233 795 62 0
298496 503.712 3938 0 1489 0 0 2041 1233 799 62 0
298752 504.144 3941 0 1489 0 0 2041 1225 799 62 0
299008 504.576 3935 0 1489 0 0 2041 1225 799 62 0
299264 505.008 3938 0 1489 0 0 2041 1227 799 62 0
299520 505.44 3957 0 1499 0 0 2041 1258 799 62 0
299776 505.872 3963 0 1509 0 0 2041 1252 799 62 0
300032 506.304 3955 0 1499 0 0 2041 1263 799 62 0
300288 506.736 3946 0 1509 0 0 2041 1263 799 62 0
300544 507.168 3945 0 1522 0 0 2041 1295 799 62 0
300800 507.6 3960 0 1552 0 0 2041 1302 799 62 0
301056 508.032 3959 0 1552 0 0 2041 1302 799 62 0
301312 508.464 3964 0 1552 0 0 2041 1302 799 62 0
301568 508.896 3969 0 1552 0 0 2041 1302 799 62 0
301824 509.328 3959 0 1552 0 0 2041 1302 799 62 0
302080 509.76 3962 0 1552 0 0 2041 1299 799 62 0
302336 510.192 3955 0 1552 0 0 2041 1297 799 62 0
302592 510.624 3956 0 1552 0 0 2041 1297 799 62 0
302848 511.056 3959 0 1552 0 0 2041 1291 799 62 0
303104 511.488 3958 0 1552 0 0 2041 1291 799 62 0
303360 511.92 3955 0 1552 0 0 2041 1291 799 62 0
303616 512.352 3953 0 1552 0 0 2041 1294 799 62 0
303872 512.784 3950 0 1552 0 0 2041 1294 799 62 0
304128 513.216 3951 0 1552 0 0 2041 1294 799 62 0
304384 513.648 3957 0 1552 0 0 2041 1290 799 62 0
304640 514.08 3949 0 1552 0 0 2041 1290 799 62 0
304896 514.512 3955 0 1552 0 0 2041 1290 799 62 0
305152 514.944 3963 0 1552 0 0 2041 1296 799 62 0
305408 515.376 3951 0 1552 0 0 2041 1292 799 62 0
