# Scalar ASCII output created by CarpetIOScalar
# created on nid03908 by elihu on Apr 26 2017 at 18:01:59-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0004/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03908-elihu-2017.04.26-22.59.04-29453
# Run ID: run-J0040_N40-nid03908-elihu-2017.04.26-22.59.04-29453
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
268800 453.6 0
269056 454.032 0
269312 454.464 0
269568 454.896 6.6550072276711e-07
269824 455.328 1.88515978456921e-06
270080 455.76 1.96233853133874e-06
270336 456.192 1.61637424329779e-06
270592 456.624 2.46560087384403e-06
270848 457.056 1476585.50817235
271104 457.488 2557521.12187441
271360 457.92 2349233.15810979
271616 458.352 2088207.25165278
271872 458.784 6830463.87561362
272128 459.216 6597675.14340009
272384 459.648 3101661.36164467
272640 460.08 9208546.63652217
272896 460.512 9050853.00992257
273152 460.944 8359196.87578241
273408 461.376 9826758.3003366
273664 461.808 9436972.51869946
273920 462.24 11431537.0118347
274176 462.672 10261306.2078042
274432 463.104 9903555.27355263
274688 463.536 11459194.8769378
274944 463.968 8451916.43668577
275200 464.4 12567766.5258127
275456 464.832 15589860.6266516
275712 465.264 8720889.24013704
275968 465.696 12796729.9830524
276224 466.128 15599238.5651019
276480 466.56 9283443.71795764
276736 466.992 16620362.5412498
276992 467.424 19299536.6997535
277248 467.856 9741151.7216024
277504 468.288 16951433.9579026
277760 468.72 28613490.990935
278016 469.152 25768524.6552343
278272 469.584 17204058.1665096
278528 470.016 28282252.0568361
278784 470.448 26373032.1487536
279040 470.88 18159627.6069253
279296 471.312 35505691.6897899
279552 471.744 36246366.2442674
279808 472.176 19772908.1181355
280064 472.608 35623132.3326664
280320 473.04 44803923.6764853
280576 473.472 35853597.6477069
280832 473.904 36172842.1620262
281088 474.336 44906528.7849145
281344 474.768 35550305.8156903
281600 475.2 35791619.5590526
281856 475.632 51525857.7708577
282112 476.064 46131349.0006392
282368 476.496 36107425.8761963
282624 476.928 51614420.717229
282880 477.36 46198770.8308687
283136 477.792 36132963.3908754
283392 478.224 51883809.520863
283648 478.656 46007525.6500562
283904 479.088 35707703.903225
284160 479.52 51664902.1239501
284416 479.952 46199717.4552351
284672 480.384 35814294.6417186
284928 480.816 51609267.6135843
285184 481.248 46016231.9156001
285440 481.68 35398551.5836019
285696 482.112 51182641.0540697
285952 482.544 35126712.0952129
286208 482.976 32323332.6869469
286464 483.408 42966462.5279056
286720 483.84 35070033.0941468
286976 484.272 32565775.714446
287232 484.704 43003247.3183199
287488 485.136 35162096.7259942
287744 485.568 32711351.8736284
288000 486 43010050.5399369
288256 486.432 35140092.5098485
288512 486.864 32739335.8653122
288768 487.296 42955486.1207193
289024 487.728 34855114.5929413
289280 488.16 32407453.2955082
289536 488.592 42693809.0162462
289792 489.024 34691677.0676815
290048 489.456 32415013.6327424
290304 489.888 42576661.5593236
290560 490.32 34352020.2411579
290816 490.752 32092752.2496514
291072 491.184 42330081.8064958
291328 491.616 34279786.1677028
291584 492.048 32041502.7580453
291840 492.48 42245827.2700373
292096 492.912 33929953.5345491
292352 493.344 31711030.0502173
292608 493.776 42019922.1417072
292864 494.208 33825683.5346116
293120 494.64 31644879.0207583
293376 495.072 41787931.2906061
293632 495.504 33441820.1882684
293888 495.936 32126500.3497977
294144 496.368 41399573.4675107
294400 496.8 33212791.6892887
