# 0D ASCII output created by CarpetIOASCII
# created on nid03908 by elihu on Apr 26 2017 at 18:01:53-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0004/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03908-elihu-2017.04.26-22.59.04-29453
# Run ID: run-J0040_N40-nid03908-elihu-2017.04.26-22.59.04-29453
#
# QUASILOCALMEASURES::QLM_SCALARS (quasilocalmeasures-qlm_scalars)
#
# column format: 1:it	2:time	3:data
# data columns: 3:qlm_time[0] 4:qlm_time[1] 5:qlm_time[2] 6:qlm_equatorial_circumference[0] 7:qlm_equatorial_circumference[1] 8:qlm_equatorial_circumference[2] 9:qlm_polar_circumference_0[0] 10:qlm_polar_circumference_0[1] 11:qlm_polar_circumference_0[2] 12:qlm_polar_circumference_pi_2[0] 13:qlm_polar_circumference_pi_2[1] 14:qlm_polar_circumference_pi_2[2] 15:qlm_area[0] 16:qlm_area[1] 17:qlm_area[2] 18:qlm_irreducible_mass[0] 19:qlm_irreducible_mass[1] 20:qlm_irreducible_mass[2] 21:qlm_radius[0] 22:qlm_radius[1] 23:qlm_radius[2] 24:qlm_spin_guess[0] 25:qlm_spin_guess[1] 26:qlm_spin_guess[2] 27:qlm_mass_guess[0] 28:qlm_mass_guess[1] 29:qlm_mass_guess[2] 30:qlm_killing_eigenvalue_re[0] 31:qlm_killing_eigenvalue_re[1] 32:qlm_killing_eigenvalue_re[2] 33:qlm_killing_eigenvalue_im[0] 34:qlm_killing_eigenvalue_im[1] 35:qlm_killing_eigenvalue_im[2] 36:qlm_spin[0] 37:qlm_spin[1] 38:qlm_spin[2] 39:qlm_npspin[0] 40:qlm_npspin[1] 41:qlm_npspin[2] 42:qlm_wsspin[0] 43:qlm_wsspin[1] 44:qlm_wsspin[2] 45:qlm_cvspin[0] 46:qlm_cvspin[1] 47:qlm_cvspin[2] 48:qlm_coordspinx[0] 49:qlm_coordspinx[1] 50:qlm_coordspinx[2] 51:qlm_coordspiny[0] 52:qlm_coordspiny[1] 53:qlm_coordspiny[2] 54:qlm_coordspinz[0] 55:qlm_coordspinz[1] 56:qlm_coordspinz[2] 57:qlm_mass[0] 58:qlm_mass[1] 59:qlm_mass[2] 60:qlm_adm_energy[0] 61:qlm_adm_energy[1] 62:qlm_adm_energy[2] 63:qlm_adm_momentum_x[0] 64:qlm_adm_momentum_x[1] 65:qlm_adm_momentum_x[2] 66:qlm_adm_momentum_y[0] 67:qlm_adm_momentum_y[1] 68:qlm_adm_momentum_y[2] 69:qlm_adm_momentum_z[0] 70:qlm_adm_momentum_z[1] 71:qlm_adm_momentum_z[2] 72:qlm_adm_angular_momentum_x[0] 73:qlm_adm_angular_momentum_x[1] 74:qlm_adm_angular_momentum_x[2] 75:qlm_adm_angular_momentum_y[0] 76:qlm_adm_angular_momentum_y[1] 77:qlm_adm_angular_momentum_y[2] 78:qlm_adm_angular_momentum_z[0] 79:qlm_adm_angular_momentum_z[1] 80:qlm_adm_angular_momentum_z[2] 81:qlm_w_energy[0] 82:qlm_w_energy[1] 83:qlm_w_energy[2] 84:qlm_w_momentum_x[0] 85:qlm_w_momentum_x[1] 86:qlm_w_momentum_x[2] 87:qlm_w_momentum_y[0] 88:qlm_w_momentum_y[1] 89:qlm_w_momentum_y[2] 90:qlm_w_momentum_z[0] 91:qlm_w_momentum_z[1] 92:qlm_w_momentum_z[2] 93:qlm_w_angular_momentum_x[0] 94:qlm_w_angular_momentum_x[1] 95:qlm_w_angular_momentum_x[2] 96:qlm_w_angular_momentum_y[0] 97:qlm_w_angular_momentum_y[1] 98:qlm_w_angular_momentum_y[2] 99:qlm_w_angular_momentum_z[0] 100:qlm_w_angular_momentum_z[1] 101:qlm_w_angular_momentum_z[2]
268800	453.6	453.6 453.6 0 6.28328934659972 6.2832893466173 0 6.27641543555502 6.28956659265315 0 6.32224415388612 6.24338559650438 0 12.5661363024826 12.5661362933043 0 0.499995338491597 0.499995338309 0 0.999990676983195 0.999990676618001 0 0.00359729174807851 0.0035973173201731 0 0.500008279193995 0.500008279195394 0 0.99999577450157 0.999995774503455 0 0 0 0 7.09040892493075e-07 7.13653873578099e-07 0 -0.000269135705094236 -0.000269142394280315 0 0.000405623066361986 0.000405648267089994 0 0 0 0 -7.59401267620249e-18 -4.36875966074798e-18 0 1.81860055644249e-17 1.48080594792142e-17 0 1.69386696740793e-05 1.69385735683958e-05 0 0.4999953384921 0.49999533830951 0 -1.2249152573671 -1.22491525716064 0 0.00193372645412675 -0.00193372648104664 0 -0.0109723656611596 0.0109723656526999 0 -8.46811079187126e-17 -6.09156796196078e-17 0 -1.9402591865778e-17 1.09260149264169e-17 0 -3.81057073790906e-16 2.43289768757272e-16 0 0.0598823064950628 0.0598823030261882 0 3.07840805028646 3.07840804780402 0 0.00880923560123183 -0.00880923561557465 0 -0.0503568457520615 0.0503568446011972 0 -7.72073265001017e-17 -1.94346469337056e-17 0 -6.59956162217887e-17 3.28228585111364e-17 0 -1.13115007865756e-15 7.6034825267388e-16 0 0.436726716202738 0.43672670120756 0
269312	454.464	454.464 454.464 0 6.28329001520786 6.28329001764204 0 6.2758164445835 6.29016450435783 0 6.32219523372376 6.24343000272143 0 12.56613666826 12.5661366662778 0 0.499995345768575 0.49999534572914 0 0.999990691537151 0.999990691458281 0 0.00360367001279464 0.00360370235992898 0 0.50000833240014 0.500008332593847 0 0.999995984715761 0.999995984732493 0 0 0 0 7.03105193617694e-07 7.07917334651638e-07 0 -0.000270253780858779 -0.000270258575709858 0 0.000407541026207717 0.000407562744763597 0 0 0 0 -3.99181101666613e-18 9.53869768850745e-18 0 2.19544639919173e-17 -5.10203823650188e-18 0 1.66785978503136e-05 1.66784362992475e-05 0 0.49999534576907 0.499995345729641 0 -1.22519907538571 -1.22519907147393 0 0.00211674027730079 -0.00211674015476693 0 -0.0109683468514047 0.0109683468330389 0 -8.6618005736512e-17 -2.9507467379066e-17 0 -8.89587169709957e-18 4.90229337241844e-18 0 -2.69083157013759e-16 1.1642446955092e-16 0 0.0598887832715729 0.0598887804771323 0 3.07889573283831 3.07889572640561 0 0.00964929915417954 -0.00964929938958682 0 -0.0503437000090479 0.050343699233657 0 3.12709048547345e-17 1.06369860442254e-17 0 -3.07638082327819e-17 1.75336267612238e-17 0 -7.28339938959214e-16 2.35440668347309e-16 0 0.436696867956561 0.436696854391966 0
269824	455.328	455.328 455.328 0 6.28329031723668 6.28329031903254 0 6.27519510973886 6.29078521788086 0 6.32212878221134 6.24349075625471 0 12.566133875318 12.5661338841698 0 0.499995290204239 0.499995290380343 0 0.999990580408478 0.999990580760686 0 0.00361469667918617 0.00361469208950091 0 0.500008356434831 0.50000835657774 0 0.99999529616684 0.999995296199688 0 0 0 0 6.91049311287595e-07 6.97421460297407e-07 0 -0.000271417801775059 -0.00027142699737827 0 0.000409555120882893 0.000409587742589693 0 0 0 0 3.91256060153518e-18 -3.23257754454453e-18 0 -2.07692089944603e-17 -1.23917830479171e-17 0 1.65671438475477e-05 1.65670702510989e-05 0 0.499995290204717 0.49999529038083 0 -1.22549028238587 -1.22549028018283 0 0.00230055098952367 -0.00230055085432694 0 -0.0109616489022739 0.0109616488156227 0 7.34173699199728e-17 -4.19997236646299e-17 0 4.80733020864816e-18 3.10180710676058e-18 0 2.56691715564345e-16 1.66976546934664e-16 0 0.0598949796420589 0.0598949785297915 0 3.07939550342711 3.07939550205182 0 0.0104932686954842 -0.0104932687355231 0 -0.0503181196959025 0.0503181197949659 0 -6.49539024636812e-17 -2.75849351331458e-18 0 1.19734959287689e-17 6.40798695801044e-18 0 3.64293462063149e-16 4.64267955001328e-16 0 0.436666386925183 0.436666374235765 0
270336	456.192	456.192 456.192 0 6.28329117971804 6.28329117657895 0 6.27454622010936 6.29143665620314 0 6.32205167421338 6.24356202581697 0 12.5661317172632 12.5661317268979 0 0.499995247270698 0.499995247462376 0 0.999990494541396 0.999990494924752 0 0.00363009587886403 0.00363003507242504 0 0.500008425068916 0.500008424819115 0 0.999995421503556 0.999995421519005 0 0 0 0 7.16637208956291e-07 7.23576944798657e-07 0 -0.00027256264410158 -0.000272562727118861 0 0.000411676715997997 0.000411697357904889 0 0 0 0 9.70611694008553e-18 -1.6049520948553e-17 0 9.80833967610693e-18 3.0639997743353e-18 0 1.66591383623084e-05 1.66592244887137e-05 0 0.499995247271211 0.499995247462899 0 -1.22578906265124 -1.22578906558149 0 0.0024850922586815 -0.00248509232007209 0 -0.0109522105678987 0.0109522104367641 0 6.62706391720033e-17 -6.26958237423282e-17 0 1.61500023264587e-18 -1.5659427932275e-18 0 2.48271849651738e-16 2.7264860436055e-16 0 0.0599010125599179 0.0599010116410063 0 3.07990883769915 3.07990884437996 0 0.0113414394322162 -0.0113414392892977 0 -0.0502799775228149 0.05027997773377 0 -4.79947641024618e-17 -2.33136348887026e-17 0 1.17311573357569e-17 -1.19035507921066e-17 0 3.87703300895197e-16 7.65987219352282e-16 0 0.436634760183167 0.436634746210112 0
270848	457.056	457.056 457.056 0 6.28329228312317 6.28329227663956 0 6.27389029180011 6.29209540056746 0 6.32196497009743 6.24364251044407 0 12.5661321808555 12.5661321793679 0 0.499995256493661 0.499995256464065 0 0.999990512987323 0.999990512928129 0 0.00364090371847102 0.00364083692747982 0 0.500008512875107 0.500008512359157 0 0.999995475556611 0.999995475565603 0 0 0 0 7.08708686721704e-07 7.16195659393926e-07 0 -0.000273786718289581 -0.000273781225389548 0 0.000413888739736217 0.000413902388144498 0 0 0 0 -2.48279007825988e-18 -4.1319577794636e-18 0 -1.74998203409824e-17 -2.10776825476596e-17 0 1.67643831200382e-05 1.67645242875331e-05 0 0.499995256494164 0.499995256464578 0 -1.22609526164455 -1.22609526603034 0 0.00267043589386899 -0.00267043612679731 0 -0.0109399514881047 0.0109399514179932 0 2.27605635254843e-17 1.20905756758643e-17 0 -1.87457084450472e-18 4.28850871786722e-19 0 8.08252886324927e-17 -8.1061935526734e-17 0 0.059907293924959 0.059907291830129 0 3.08043592140132 3.08043592779477 0 0.0121935913567352 -0.0121935915261181 0 -0.050229283291772 0.0502292828792869 0 -1.59072422393176e-17 2.56155232690867e-17 0 -2.60924324035256e-18 -2.58823672708492e-18 0 2.05411169725254e-17 -1.20215857009742e-16 0 0.43660145506009 0.436601439819267 0
271360	457.92	457.92 457.92 0 6.28329402424382 6.28329402105404 0 6.27321492106186 6.29277095668861 0 6.3218613474343 6.24374042819273 0 12.5661346493212 12.5661346372049 0 0.499995305602688 0.499995305361641 0 0.999990611205376 0.999990610723282 0 0.00365316692818199 0.00365316517536804 0 0.500008651429086 0.500008651175251 0 0.999995765414885 0.999995765429118 0 0 0 0 7.01977760623092e-07 7.09441428763364e-07 0 -0.000275114519443975 -0.000275116207819752 0 0.000415791612835918 0.000415815087217731 0 0 0 0 7.08581461632959e-18 5.06387255685253e-18 0 6.07656181322822e-18 7.45948408412692e-18 0 1.69564703507531e-05 1.69564972379078e-05 0 0.499995305603181 0.499995305362144 0 -1.22640868483335 -1.226408685713 0 0.00285665759497102 -0.00285665772274015 0 -0.0109248659782547 0.0109248659899561 0 -6.21684138275412e-17 4.0744112425803e-17 0 6.23250047361563e-18 4.68940608269598e-18 0 -2.2073369975098e-16 -1.34473191864381e-16 0 0.0599142272178854 0.0599142247869545 0 3.08097592986868 3.08097592842365 0 0.0130492892184099 -0.0130492897955893 0 -0.0501660548286302 0.0501660541846492 0 1.89998504453805e-17 -3.83512292401167e-17 0 1.95744464870387e-17 7.51754917056748e-18 0 -5.32325744706835e-16 -1.51552666887548e-16 0 0.436567302819737 0.43656728789361 0
271872	458.784	458.784 458.784 0 6.28329581091476 6.28329581502227 0 6.27253375056764 6.29345102913131 0 6.3217534234673 6.24384109264977 0 12.5661342830425 12.5661342743788 0 0.499995298315737 0.499995298143378 0 0.999990596631473 0.999990596286755 0 0.0036735668666755 0.00367363481232101 0 0.500008793607841 0.500008793934707 0 0.999995853032671 0.999995853020454 0 0 0 0 6.87572499344227e-07 6.95268121269358e-07 0 -0.00027654225595399 -0.000276538452047373 0 0.000417762819881202 0.000417777623342046 0 0 0 0 -2.18861049473008e-18 5.01202126041555e-18 0 6.59739577142385e-18 -1.14035424707824e-17 0 1.7157769280004e-05 1.71576543706265e-05 0 0.49999529831621 0.499995298143861 0 -1.22673019472137 -1.22673019221432 0 0.00304366038771593 -0.00304366026151088 0 -0.010906965803327 0.0109069657988729 0 2.96740188834398e-17 9.6004324955608e-17 0 -5.87171766806873e-18 1.61845311327781e-17 0 1.37126287002846e-16 -3.80168892704148e-16 0 0.0599213893411275 0.0599213877425509 0 3.08152975435701 3.08152974851243 0 0.0139084150943904 -0.0139084154396561 0 -0.0500899749366844 0.0500899747528601 0 -7.42806391510156e-17 -6.45475774473488e-17 0 1.60518534948665e-18 2.54453188608602e-17 0 -7.77581560880226e-17 -5.31528546627435e-16 0 0.436533446359228 0.436533432168188 0
272384	459.648	459.648 459.648 0 6.28329651341061 6.28329652151435 0 6.27187661625616 6.29410762331092 0 6.32162970900143 6.24395624516823 0 12.5661286352793 12.566128641564 0 0.499995185955988 0.499995186081021 0 0.999990371911977 0.999990372162042 0 0.00369639645164492 0.00369646676972063 0 0.500008849510685 0.50000885015556 0 0.999995054747318 0.999995054745016 0 0 0 0 7.16539889715341e-07 7.26384281048331e-07 0 -0.000277866346701397 -0.000277850561174042 0 0.000420197439791807 0.000420199428431354 0 0 0 0 -5.45658660885133e-19 -2.50103976312737e-18 0 7.08699105500715e-18 5.61596446768167e-18 0 1.72183159872708e-05 1.72182115361861e-05 0 0.499995185956502 0.499995186081549 0 -1.22706102889089 -1.22706102655879 0 0.00323130335083213 -0.00323130320307596 0 -0.0108862330914685 0.0108862330107394 0 2.6638349475035e-17 3.70254020977564e-17 0 -4.43170582149654e-18 9.0381731881648e-18 0 8.81812092714847e-17 -1.68254360630282e-16 0 0.0599280856785013 0.0599280842980271 0 3.08209852477156 3.08209852276853 0 0.0147710503143022 -0.0147710500661627 0 -0.0500004994851993 0.0500004995719344 0 -7.93100741677144e-17 7.50418369315342e-18 0 5.31808093842677e-18 1.30737207276262e-17 0 -1.27767401402822e-16 -3.04831896361906e-16 0 0.43649981603049 0.436499801607364 0
272896	460.512	460.512 460.512 0 6.28329733428001 6.28329733878745 0 6.27118337405623 6.29480291604568 0 6.32149571116215 6.24408361319077 0 12.56612632417 12.5661263380749 0 0.499995139977485 0.499995140254119 0 0.99999027995497 0.999990280508237 0 0.00371142074975169 0.00371143180749554 0 0.500008914833396 0.500008915192087 0 0.999996061258828 0.999996061271153 0 0 0 0 7.44648437017752e-07 7.53065132848204e-07 0 -0.000279216610315468 -0.00027918829774584 0 0.000422494809860762 0.000422473894312689 0 0 0 0 1.28887079930201e-17 2.88733274903632e-18 0 -7.82242820786329e-18 2.29304645957532e-19 0 1.75223459622032e-05 1.752234528872e-05 0 0.49999513997804 0.499995140254686 0 -1.22739901581778 -1.22739901638997 0 0.00341956019838183 -0.00341956031638761 0 -0.010862561389845 0.0108625612884316 0 -3.27147347953619e-17 -4.5048136308869e-17 0 1.00696015954936e-17 -1.18521798087094e-17 0 -1.30591004344338e-16 1.85270213135309e-16 0 0.0599344250508155 0.0599344228912179 0 3.08268070719338 3.08268071169842 0 0.0156370739847022 -0.0156370737460731 0 -0.0498974364023173 0.0498974361991145 0 3.42280248736586e-18 2.10204941940276e-17 0 4.16214647700966e-17 -2.15654769010747e-17 0 -4.4075231393942e-16 3.4423236238959e-16 0 0.43646468380034 0.43646466907587 0
273408	461.376	461.376 461.376 0 6.28329837203875 6.28329836848738 0 6.27051339787635 6.29547322175603 0 6.32135419277853 6.2442202086514 0 12.5661274889563 12.5661274925706 0 0.499995163150397 0.499995163222303 0 0.999990326300795 0.999990326444607 0 0.00371941596451748 0.00371936830773595 0 0.500008997415613 0.500008997133004 0 0.999995155001261 0.999995155008426 0 0 0 0 7.18988474664865e-07 7.30047085422057e-07 0 -0.000280720783479596 -0.000280688145935234 0 0.000424743309431675 0.000424722113893623 0 0 0 0 3.03043477258482e-18 -1.14514954318249e-17 0 1.46463383673108e-17 1.50737289008689e-17 0 1.75786752121484e-05 1.75787153174216e-05 0 0.499995163150914 0.499995163222836 0 -1.22774340000423 -1.22774340397818 0 0.00360852515376083 -0.00360852545727002 0 -0.0108358232304636 0.0108358231887454 0 7.82936326316499e-17 -8.59843391308936e-17 0 -2.42792148936653e-17 -3.29414434730091e-17 0 2.91055654480563e-16 3.66796011512156e-16 0 0.0599412386021842 0.0599412362188589 0 3.08327525701561 3.08327526479308 0 0.016506297751554 -0.016506298269482 0 -0.0497809801766292 0.0497809798442522 0 -7.42073346701122e-17 -2.35381190089062e-17 0 -3.1762431915178e-17 -8.85710376005879e-17 0 3.96701036122466e-16 9.20547084107371e-16 0 0.436426777401509 0.436426764225161 0
