# 0D ASCII output created by CarpetIOASCII
# created on nid17926 by elihu on Apr 30 2017 at 19:17:31-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0012/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
# Run ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
#
# PUNCTURETRACKER::PT_LOC (puncturetracker-pt_loc)
#
# column format: 1:it	2:time	3:data
# data columns: 3:pt_loc_t[0] 4:pt_loc_t[1] 5:pt_loc_t[2] 6:pt_loc_t[3] 7:pt_loc_t[4] 8:pt_loc_t[5] 9:pt_loc_t[6] 10:pt_loc_t[7] 11:pt_loc_t[8] 12:pt_loc_t[9] 13:pt_loc_x[0] 14:pt_loc_x[1] 15:pt_loc_x[2] 16:pt_loc_x[3] 17:pt_loc_x[4] 18:pt_loc_x[5] 19:pt_loc_x[6] 20:pt_loc_x[7] 21:pt_loc_x[8] 22:pt_loc_x[9] 23:pt_loc_y[0] 24:pt_loc_y[1] 25:pt_loc_y[2] 26:pt_loc_y[3] 27:pt_loc_y[4] 28:pt_loc_y[5] 29:pt_loc_y[6] 30:pt_loc_y[7] 31:pt_loc_y[8] 32:pt_loc_y[9] 33:pt_loc_z[0] 34:pt_loc_z[1] 35:pt_loc_z[2] 36:pt_loc_z[3] 37:pt_loc_z[4] 38:pt_loc_z[5] 39:pt_loc_z[6] 40:pt_loc_z[7] 41:pt_loc_z[8] 42:pt_loc_z[9]
800768	1351.296	1351.2909375 1351.2909375 0 0 0 0 0 0 0 0 1.14945675013118 -1.14945725324164 0 0 0 0 0 0 0 0 -4.31183643385091 4.31183577855416 0 0 0 0 0 0 0 0 -2.49196084917996e-19 4.37312731383199e-19 0 0 0 0 0 0 0 0
801024	1351.728	1351.7229375 1351.7229375 0 0 0 0 0 0 0 0 1.20759202409081 -1.20759252723494 0 0 0 0 0 0 0 0 -4.29416382729868 4.29416317195353 0 0 0 0 0 0 0 0 -2.54915026814578e-19 4.47745355921787e-19 0 0 0 0 0 0 0 0
801280	1352.16	1352.1549375 1352.1549375 0 0 0 0 0 0 0 0 1.2654801607999 -1.26548066403355 0 0 0 0 0 0 0 0 -4.27563762729369 4.27563697217366 0 0 0 0 0 0 0 0 -2.6456988059887e-19 4.27889048078566e-19 0 0 0 0 0 0 0 0
801536	1352.592	1352.5869375 1352.5869375 0 0 0 0 0 0 0 0 1.32310890004185 -1.32310940339136 0 0 0 0 0 0 0 0 -4.25626172922894 4.25626107450508 0 0 0 0 0 0 0 0 -2.83337166147498e-19 4.2611164507882e-19 0 0 0 0 0 0 0 0
801792	1353.024	1353.0189375 1353.0189375 0 0 0 0 0 0 0 0 1.38046606679792 -1.38046657027855 0 0 0 0 0 0 0 0 -4.23603796900847 4.23603731445655 0 0 0 0 0 0 0 0 -2.67976225848284e-19 4.33359753205817e-19 0 0 0 0 0 0 0 0
802048	1353.456	1353.4509375 1353.4509375 0 0 0 0 0 0 0 0 1.43753969295715 -1.43754019651481 0 0 0 0 0 0 0 0 -4.21496773838659 4.21496708424628 0 0 0 0 0 0 0 0 -2.682563864788e-19 4.3146589413782e-19 0 0 0 0 0 0 0 0
802304	1353.888	1353.8829375 1353.8829375 0 0 0 0 0 0 0 0 1.49431756772715 -1.49431807124822 0 0 0 0 0 0 0 0 -4.19305784109405 4.19305718735039 0 0 0 0 0 0 0 0 -2.70826018753992e-19 4.34148801006248e-19 0 0 0 0 0 0 0 0
802560	1354.32	1354.3149375 1354.3149375 0 0 0 0 0 0 0 0 1.55078831974293 -1.55078882312912 0 0 0 0 0 0 0 0 -4.17030751022619 4.17030685670488 0 0 0 0 0 0 0 0 -2.71045965352711e-19 4.20850649292e-19 0 0 0 0 0 0 0 0
802816	1354.752	1354.7469375 1354.7469375 0 0 0 0 0 0 0 0 1.60693953346028 -1.606940036679 0 0 0 0 0 0 0 0 -4.14672417553859 4.14672352218486 0 0 0 0 0 0 0 0 -2.70249237361064e-19 4.25513085820443e-19 0 0 0 0 0 0 0 0
803072	1355.184	1355.1789375 1355.1789375 0 0 0 0 0 0 0 0 1.66275915557772 -1.66275965861861 0 0 0 0 0 0 0 0 -4.12230796218322 4.12230730897243 0 0 0 0 0 0 0 0 -2.64833177204906e-19 4.21970156964025e-19 0 0 0 0 0 0 0 0
803328	1355.616	1355.6109375 1355.6109375 0 0 0 0 0 0 0 0 1.71823493190233 -1.71823543473124 0 0 0 0 0 0 0 0 -4.09706508224982 4.0970644288695 0 0 0 0 0 0 0 0 -2.72277029681464e-19 4.39913315515631e-19 0 0 0 0 0 0 0 0
803584	1356.048	1356.0429375 1356.0429375 0 0 0 0 0 0 0 0 1.77335591746001 -1.77335642010973 0 0 0 0 0 0 0 0 -4.07099943029146 4.07099877683065 0 0 0 0 0 0 0 0 -2.75626566546679e-19 4.54036131040318e-19 0 0 0 0 0 0 0 0
803840	1356.48	1356.4749375 1356.4749375 0 0 0 0 0 0 0 0 1.82810935034557 -1.8281098529462 0 0 0 0 0 0 0 0 -4.04411386040538 4.04411320692052 0 0 0 0 0 0 0 0 -2.854504945604e-19 4.45365068310297e-19 0 0 0 0 0 0 0 0
804096	1356.912	1356.9069375 1356.9069375 0 0 0 0 0 0 0 0 1.88248317358528 -1.88248367616216 0 0 0 0 0 0 0 0 -4.01641309154623 4.01641243797138 0 0 0 0 0 0 0 0 -2.88632888100614e-19 4.39728135814404e-19 0 0 0 0 0 0 0 0
804352	1357.344	1357.3389375 1357.3389375 0 0 0 0 0 0 0 0 1.93646656384691 -1.93646706649278 0 0 0 0 0 0 0 0 -3.98790205863808 3.98790140498187 0 0 0 0 0 0 0 0 -2.83836886538908e-19 4.34192600819022e-19 0 0 0 0 0 0 0 0
804608	1357.776	1357.7709375 1357.7709375 0 0 0 0 0 0 0 0 1.99004642729754 -1.99004693011045 0 0 0 0 0 0 0 0 -3.95858536953097 3.95858471583533 0 0 0 0 0 0 0 0 -2.96903515485923e-19 4.3757476307486e-19 0 0 0 0 0 0 0 0
804864	1358.208	1358.2029375 1358.2029375 0 0 0 0 0 0 0 0 2.04321206073278 -2.04321256367309 0 0 0 0 0 0 0 0 -3.92846786525459 3.92846721157355 0 0 0 0 0 0 0 0 -2.91774030655894e-19 4.45359162136205e-19 0 0 0 0 0 0 0 0
805120	1358.64	1358.6349375 1358.6349375 0 0 0 0 0 0 0 0 2.09595082331823 -2.09595132648373 0 0 0 0 0 0 0 0 -3.89755431285485 3.89755365919822 0 0 0 0 0 0 0 0 -2.81706774726757e-19 4.57105354933258e-19 0 0 0 0 0 0 0 0
805376	1359.072	1359.0669375 1359.0669375 0 0 0 0 0 0 0 0 2.14825167080187 -2.14825217409666 0 0 0 0 0 0 0 0 -3.86584999743102 3.8658493437781 0 0 0 0 0 0 0 0 -2.67025853608325e-19 4.50388914101271e-19 0 0 0 0 0 0 0 0
805632	1359.504	1359.4989375 1359.4989375 0 0 0 0 0 0 0 0 2.20010231283123 -2.20010281634261 0 0 0 0 0 0 0 0 -3.83336006312679 3.83335940938126 0 0 0 0 0 0 0 0 -2.72491097582061e-19 4.50046348763306e-19 0 0 0 0 0 0 0 0
805888	1359.936	1359.9309375 1359.9309375 0 0 0 0 0 0 0 0 2.25149183600216 -2.25149233964968 0 0 0 0 0 0 0 0 -3.80008935852005 3.80008870458156 0 0 0 0 0 0 0 0 -2.7330623624112e-19 4.53520637597511e-19 0 0 0 0 0 0 0 0
806144	1360.368	1360.3629375 1360.3629375 0 0 0 0 0 0 0 0 2.30240757000558 -2.3024080738153 0 0 0 0 0 0 0 0 -3.76604360702805 3.76604295293753 0 0 0 0 0 0 0 0 -2.76244569858122e-19 4.42648152819691e-19 0 0 0 0 0 0 0 0
806400	1360.8	1360.7949375 1360.7949375 0 0 0 0 0 0 0 0 2.35283918578744 -2.35283968978598 0 0 0 0 0 0 0 0 -3.73122952342322 3.73122886919373 0 0 0 0 0 0 0 0 -2.90627654455834e-19 4.42633192372553e-19 0 0 0 0 0 0 0 0
806656	1361.232	1361.2269375 1361.2269375 0 0 0 0 0 0 0 0 2.40277429418494 -2.40277479831494 0 0 0 0 0 0 0 0 -3.69565238584927 3.6956517312793 0 0 0 0 0 0 0 0 -3.03836333448204e-19 4.47397930332537e-19 0 0 0 0 0 0 0 0
806912	1361.664	1361.6589375 1361.6589375 0 0 0 0 0 0 0 0 2.45220122157146 -2.4522017258963 0 0 0 0 0 0 0 0 -3.65931746677706 3.65931681194737 0 0 0 0 0 0 0 0 -3.0043200523315e-19 4.45025254676884e-19 0 0 0 0 0 0 0 0
807168	1362.096	1362.0909375 1362.0909375 0 0 0 0 0 0 0 0 2.50110938036734 -2.50110988492289 0 0 0 0 0 0 0 0 -3.62223276319989 3.62223210802436 0 0 0 0 0 0 0 0 -2.83955477003373e-19 4.386259504732e-19 0 0 0 0 0 0 0 0
807424	1362.528	1362.5229375 1362.5229375 0 0 0 0 0 0 0 0 2.54948687232699 -2.54948737706556 0 0 0 0 0 0 0 0 -3.58440240888978 3.58440175332998 0 0 0 0 0 0 0 0 -3.01134246643312e-19 4.47597236116863e-19 0 0 0 0 0 0 0 0
807680	1362.96	1362.9549375 1362.9549375 0 0 0 0 0 0 0 0 2.59732198793931 -2.59732249284938 0 0 0 0 0 0 0 0 -3.54583502962982 3.54583437360809 0 0 0 0 0 0 0 0 -3.05481081692442e-19 4.44842217088682e-19 0 0 0 0 0 0 0 0
807936	1363.392	1363.3869375 1363.3869375 0 0 0 0 0 0 0 0 2.64460370275243 -2.64460420784877 0 0 0 0 0 0 0 0 -3.50653560960981 3.50653495318325 0 0 0 0 0 0 0 0 -3.18363885255445e-19 4.52015882887054e-19 0 0 0 0 0 0 0 0
808192	1363.824	1363.8189375 1363.8189375 0 0 0 0 0 0 0 0 2.69132069628496 -2.69132120156421 0 0 0 0 0 0 0 0 -3.466511776779 3.46651111978503 0 0 0 0 0 0 0 0 -3.07900369905962e-19 4.48134772825946e-19 0 0 0 0 0 0 0 0
808448	1364.256	1364.2509375 1364.2509375 0 0 0 0 0 0 0 0 2.73746198359825 -2.73746248905871 0 0 0 0 0 0 0 0 -3.42577112167538 3.42577046417519 0 0 0 0 0 0 0 0 -3.1194880070677e-19 4.49966637912463e-19 0 0 0 0 0 0 0 0
808704	1364.688	1364.6829375 1364.6829375 0 0 0 0 0 0 0 0 2.78301618127693 -2.78301668694156 0 0 0 0 0 0 0 0 -3.38431954227701 3.38431888432262 0 0 0 0 0 0 0 0 -3.07201014047635e-19 4.61326087509107e-19 0 0 0 0 0 0 0 0
808960	1365.12	1365.1149375 1365.1149375 0 0 0 0 0 0 0 0 2.82797234619963 -2.8279728520642 0 0 0 0 0 0 0 0 -3.34216475932614 3.34216410088478 0 0 0 0 0 0 0 0 -3.12235553139737e-19 4.38935177598437e-19 0 0 0 0 0 0 0 0
809216	1365.552	1365.5469375 1365.5469375 0 0 0 0 0 0 0 0 2.87231944733596 -2.87231995342671 0 0 0 0 0 0 0 0 -3.29931479042894 3.29931413150125 0 0 0 0 0 0 0 0 -3.16206097740934e-19 4.3102908032846e-19 0 0 0 0 0 0 0 0
809472	1365.984	1365.9789375 1365.9789375 0 0 0 0 0 0 0 0 2.91604642236883 -2.91604692873662 0 0 0 0 0 0 0 0 -3.25577726474483 3.25577660536291 0 0 0 0 0 0 0 0 -2.97826044131228e-19 4.241445285765e-19 0 0 0 0 0 0 0 0
