# Scalar ASCII output created by CarpetIOScalar
# created on nid17926 by elihu on Apr 30 2017 at 19:17:31-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0012/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
# Run ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
800768 1351.296 0 0 0
801024 1351.728 0 0 0
801280 1352.16 6.40054638141141e-15 1.79528489233557e-15 1.41518074476343e-13
801536 1352.592 2.30752182913928e-13 4.90288333815428e-12 1.05300846133358e-11
801792 1353.024 5.9760115478659e-12 4.2960030766154e-12 1.96603767581042e-11
802048 1353.456 2.03715572232161e-11 1.05363498597926e-11 3.28983946474958e-11
802304 1353.888 2.56099241579052e-11 2.00166623017894e-11 5.91406814508304e-11
802560 1354.32 2.72176565760358e-11 1.30987775631065e-11 3.64056600095036e-11
802816 1354.752 4.45190082054089e-11 3.78788463750307e-11 7.46519819266004e-11
803072 1355.184 4.44174754408453e-11 5.16516270223142e-11 6.94049800703121e-11
803328 1355.616 41.4465145061206 41.446514506103 41.4465145061469
803584 1356.048 41.446514506137 41.4465145061415 41.4615055558544
803840 1356.48 8.27509437967593e-11 6.43224355578378e-11 1.00644791789647e-10
804096 1356.912 2311.12855530192 2311.12855530191 1957.94685124475
804352 1357.344 2800.91071168295 2786.97738113196 2392.94479383666
804608 1357.776 471.190313584326 471.190313584308 393.530856669745
804864 1358.208 2463.79902839188 2463.79902839183 2126.98542658491
805120 1358.64 5333.94641688817 5320.01308633728 4649.27383966993
805376 1359.072 1049.42827212676 1048.21274032326 897.636266752578
805632 1359.504 4992.30020212901 4992.30020212898 4348.59094737865
805888 1359.936 5595.88881060401 5568.29057922285 4857.69116397302
806144 1360.368 1093.92469679286 1092.45541733745 927.81702627768
806400 1360.8 11219.8962006854 11214.0282162455 10558.0584744087
806656 1361.232 12837.2216570892 12707.9145857023 11830.9497730123
806912 1361.664 1635.84440062698 1634.98704909058 1187.38086932052
807168 1362.096 11378.8215837801 11293.1148152613 10711.9285157139
807424 1362.528 13566.0152838438 13295.171614966 12257.9306645501
807680 1362.96 2162.50265115938 2162.02832364738 1415.23721998428
807936 1363.392 17479.2673675999 17393.2509949776 16813.2355682269
808192 1363.824 20884.9211505181 20528.4667050827 19368.8875815521
808448 1364.256 2370.67372029111 2321.16748444051 1479.9054563389
808704 1364.688 18002.7011426592 17839.6178306219 17348.134359872
808960 1365.12 21232.6830643276 20832.2517905685 19713.6677040332
809216 1365.552 5484.54692345162 5419.06469295238 4557.09463478365
809472 1365.984 18860.2394917818 18698.0934135863 18207.3093770294
809728 1366.416 21832.0731764377 21431.4556735706 20313.5436336928
809984 1366.848 5811.38729034473 5745.84053787205 4885.02423720303
810240 1367.28 19435.5625510473 19273.8634209311 18808.458233044
810496 1367.712 22050.9947348034 21649.8417869504 20619.1556457547
810752 1368.144 8624.30962487156 8555.84435084675 7694.64066615648
811008 1368.576 19847.82209081 19588.2688989522 19021.6455896359
811264 1369.008 22050.244044032 21649.142011666 20699.0704433748
811520 1369.44 9227.78806321735 9102.12430476454 8145.47041064902
811776 1369.872 20434.3844386643 20077.4554972653 19398.0786141429
812032 1370.304 25522.3704609986 24039.1435644169 22617.2799641719
812288 1370.736 10046.4881726632 9803.86400675441 8749.50738619889
812544 1371.168 20969.2469333309 20545.4453282307 19810.6866346985
812800 1371.6 25739.0728684658 24193.169881884 22863.1989702212
813056 1372.032 10731.7125132275 10462.2765195385 9396.67280636879
813312 1372.464 21143.0969190735 20666.8774584876 19952.3566153954
813568 1372.896 33303.2260112287 30721.0128525333 28948.2085881265
813824 1373.328 15458.4238053818 15189.0108403312 14127.7064323188
814080 1373.76 21713.0482303644 21236.8007509301 20742.9848848861
814336 1374.192 33489.0365529523 30933.4678838909 29374.8794251829
814592 1374.624 15710.237783126 15434.8109464578 14297.620931952
814848 1375.056 21752.9527421855 21247.9110298897 20752.5521872435
815104 1375.488 33659.6572548448 31127.4228812493 29701.5485974949
815360 1375.92 15765.6587268319 15514.4564173602 14336.2533435971
815616 1376.352 23848.5226861188 23362.3649216759 22903.4728296193
815872 1376.784 38613.4996821503 36120.611161707 34764.1080846207
816128 1377.216 20183.7958657762 19958.0159270168 18822.5439932167
816384 1377.648 24039.969680629 23557.5713413696 23113.9493503894
816640 1378.08 38675.8239741487 36174.6732418989 34813.5834741713
816896 1378.512 20318.4226867034 20109.0071003193 19031.3290380703
817152 1378.944 24178.1666936537 23684.3080232232 23201.9351453395
817408 1379.376 38328.0041108655 35863.2718711532 34517.8604682347
817664 1379.808 20365.1434881643 20161.409512119 19067.9824565715
817920 1380.24 24136.4346737398 23640.6403385293 23106.3146498968
818176 1380.672 37805.0162556293 35396.0192530103 34109.9663384899
818432 1381.104 20208.6089564755 20016.6979666858 18949.8792499763
818688 1381.536 25543.3163726054 25061.7682380403 24508.915169822
818944 1381.968 38957.9470246353 36582.9023613261 35311.2013605767
819200 1382.4 20030.3556956638 19841.2323567545 18773.8422886046
