# Scalar ASCII output created by CarpetIOScalar
# created on nid17926 by elihu on Apr 30 2017 at 19:17:31-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0012/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
# Run ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
800768 1351.296 0
801024 1351.728 0
801280 1352.16 4.35936720878858e-13
801536 1352.592 7.0649745088364e-07
801792 1353.024 1.23545822026709e-06
802048 1353.456 1.2981722121718e-06
802304 1353.888 1.31170152302977e-06
802560 1354.32 1.70300770267652e-06
802816 1354.752 1.76809802145253e-06
803072 1355.184 1.49650995844823e-06
803328 1355.616 1756458.36094625
803584 1356.048 1756458.36094625
803840 1356.48 1.71441830778039e-06
804096 1356.912 13241633.2208504
804352 1357.344 14680075.1187282
804608 1357.776 6044317.78188858
804864 1358.208 13604736.9308313
805120 1358.64 20334182.5526118
805376 1359.072 9004749.93016758
805632 1359.504 19300533.2119556
805888 1359.936 20860294.9719351
806144 1360.368 9427772.96659005
806400 1360.8 29128109.4369123
806656 1361.232 32465119.3543776
806912 1361.664 11501492.3469122
807168 1362.096 29448382.7360854
807424 1362.528 33283347.1627335
807680 1362.96 13138886.080534
807936 1363.392 36541905.7294534
808192 1363.824 41666539.8188522
808448 1364.256 13738554.648527
808704 1364.688 37167937.1983514
808960 1365.12 41992977.234021
809216 1365.552 16576319.3308859
809472 1365.984 37995153.3620628
809728 1366.416 42549540.9840025
809984 1366.848 17366133.2756242
810240 1367.28 38519723.2137359
810496 1367.712 42728580.2643747
810752 1368.144 19022350.6492607
811008 1368.576 38824871.0347697
811264 1369.008 42707717.3570243
811520 1369.44 20205001.0016987
811776 1369.872 39329602.2379048
812032 1370.304 43722902.428322
812288 1370.736 21653064.8503655
812544 1371.168 39852770.3722432
812800 1371.6 43713769.6380514
813056 1372.032 22121317.9080192
813312 1372.464 39836651.6790828
813568 1372.896 46497778.8454923
813824 1373.328 26604288.6909327
814080 1373.76 40245542.9549143
814336 1374.192 46725884.6386325
814592 1374.624 26966952.6390437
814848 1375.056 40322549.6409319
815104 1375.488 47037017.5788295
815360 1375.92 27280294.3732313
815616 1376.352 42269610.2092819
815872 1376.784 49750052.206825
816128 1377.216 30858029.5349475
816384 1377.648 42255676.7766589
816640 1378.08 49766080.0379976
816896 1378.512 31091806.2769824
817152 1378.944 42188042.9803621
817408 1379.376 49481828.5317895
817664 1379.808 31044987.2348111
817920 1380.24 42067899.2295155
818176 1380.672 49167307.9257413
818432 1381.104 30968164.7708953
818688 1381.536 43287522.1628469
818944 1381.968 50159384.0317646
819200 1382.4 30874537.2371725
819456 1382.832 42975042.0440627
819712 1383.264 49885529.8770383
819968 1383.696 30849990.272901
820224 1384.128 42695908.0946853
820480 1384.56 49673712.0875057
820736 1384.992 30860582.79868
820992 1385.424 42479110.8147091
821248 1385.856 49361617.2405821
821504 1386.288 31174926.1251338
821760 1386.72 42247924.4211699
822016 1387.152 49117220.1993408
