# Scalar ASCII output created by CarpetIOScalar
# created on nid17926 by elihu on Apr 30 2017 at 19:17:31-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0012/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
# Run ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
821248 1385.856 147315135109.326 138808449730.346 136154174804.688
821504 1386.288 156400859355.927 144785165786.743 116170969333.339
821760 1386.72 158934479579.482 140539398649.707 109502440318.465
822016 1387.152 147315135109.326 138808449730.346 136154174804.688
822272 1387.584 156265258789.064 161599224581.443 118005765337.229
822528 1388.016 150276992018.911 177142978267.858 132769257726.204
822784 1388.448 136154174804.688 136154174804.688 136154174804.688
823040 1388.88 156265258789.064 129114151001.064 116170969333.339
823296 1389.312 150140047073.511 140539398649.707 113457960814.827
823552 1389.744 136154174804.688 136154174804.688 136154174804.688
823808 1390.176 156265258789.064 129114151001.064 109502440318.465
824064 1390.608 150140047073.511 140539398649.707 113420503944.923
824320 1391.04 136154174804.688 136154174804.688 136154174804.688
824576 1391.472 156265258789.064 129114151001.064 109502440318.449
824832 1391.904 150140047073.511 113645703322.821 113358506367.152
825088 1392.336 136154174804.688 136154174804.688 136154174804.688
825344 1392.768 166433504592.19 129114151001.064 109502440318.438
825600 1393.2 158934479579.482 114205869553.547 113457960814.827
825856 1393.632 136154174804.688 136154174804.688 136154174804.688
826112 1394.064 156400859355.927 129114151001.064 109502440318.438
826368 1394.496 158794641494.903 177142978267.858 132769257726.204
826624 1394.928 136154174804.688 151568239913.071 136154174804.688
826880 1395.36 156265258789.064 161599224581.443 118005765337.229
827136 1395.792 158794641494.903 157195823500.333 125701140459.74
827392 1396.224 115643626071.826 138808449730.346 114937391282.21
827648 1396.656 156265258789.064 144785165786.743 113496415457.1
827904 1397.088 158794641494.903 157195823500.333 125701140459.74
828160 1397.52 115643626071.826 138808449730.346 114937391282.21
828416 1397.952 156265258789.064 144785165786.743 113496415457.1
828672 1398.384 122346981496.333 157195823500.333 125701140459.74
828928 1398.816 115643626071.826 138808449730.346 114937391282.21
829184 1399.248 116247407788.372 144785165786.743 113496415457.1
829440 1399.68 122346981496.333 157195823500.333 125701140459.74
829696 1400.112 115643626071.826 108833318701.742 105170533061.024
829952 1400.544 4.5235710296715e+275 114165658747.385 109362602233.859
830208 1400.976 122346981496.333 114076983294.691 104988098144.605
830464 1401.408 115643626071.826 107834515041.96 105170533061.024
830720 1401.84 4.5235710296715e+275 109212631118.146 109362602233.859
830976 1402.272 122346981496.333 110221777677.297 104988098144.605
831232 1402.704 115643626071.826 107834515041.96 105779059231.277
831488 1403.136 4.5235710296715e+275 109212631118.146 109362602233.859
831744 1403.568 122346981496.333 110221777677.297 104988098144.605
832000 1404 115643626071.826 107834515041.96 105779059231.277
832256 1404.432 4.5235710296715e+275 109212631118.146 8.86061909605079e+301
832512 1404.864 122346981496.333 110221777677.297 104988098144.605
832768 1405.296 109810407047.917 105779059231.278 105779059231.277
833024 1405.728 4.5235710296715e+275 107798209683.14 8.86061909605079e+301
833280 1406.16 122346981496.333 104988098144.605 104988098144.605
833536 1406.592 109810407047.917 104988098144.513 104988098144.531
833792 1407.024 5.30105980039629e+273 107798209683.14 8.86061909605079e+301
834048 1407.456 108165910089.066 104988098144.605 104988098144.605
834304 1407.888 109810407047.917 104988098144.513 104988098144.531
834560 1408.32 2.51709174381697e+248 107798209683.14 8.86061909605079e+301
834816 1408.752 108165910089.066 102071762084.961 102071762084.96
835072 1409.184 109810407047.917 104988098144.513 104988098144.531
835328 1409.616 2.94971688728551e+246 107798209683.14 5.59360527959874e+290
835584 1410.048 108165910089.066 102071762084.961 102071762084.96
835840 1410.48 109810407047.917 104988098144.513 104988098144.531
836096 1410.912 109478883293.338 107798209683.14 104988098144.605
836352 1411.344 108165910089.066 102071762084.961 102071762084.96
836608 1411.776 109810407047.917 104988098144.513 104988098144.531
836864 1412.208 109478883293.338 107798209683.14 104988098144.605
837120 1412.64 108165910089.066 102071762084.961 102071762084.96
837376 1413.072 109810407047.917 104988098144.513 104988098144.531
837632 1413.504 109478883293.338 1.81762365904878e+299 104988098144.605
837888 1413.936 108165910089.066 1.59752079408584e+297 101342678070.068
838144 1414.368 114440917968.744 113770365715.027 104988098144.531
838400 1414.8 109478883293.338 1.53280644024688e+299 8.97082177649283e+301
838656 1415.232 108165910089.066 8.0456369142039e+277 1.19610957019904e+302
838912 1415.664 114440917968.744 102204318345.604 105157617421.355
839168 1416.096 109478883293.338 1.07275158856052e+278 8.97082177649283e+301
839424 1416.528 108165910089.066 8.0456369142039e+277 1.19610957019904e+302
839680 1416.96 109810407047.917 102204318345.604 105157617421.355
839936 1417.392 109478883293.338 1.07275158856052e+278 8.97082177649283e+301
840192 1417.824 108165910089.066 8.13272309951566e+242 1.19610957019904e+302
840448 1418.256 96679687499.9321 113770365715.027 105157617421.355
840704 1418.688 104988098144.605 104988098144.605 8.76056814110628e+300
840960 1419.12 101764224946.116 101764224946.116 1.1680757521475e+301
841216 1419.552 101621058303.915 114440917968.883 111968815543.713
841472 1419.984 104988098144.605 104988098144.605 1.05126817693275e+300
841728 1420.416 100708007812.525 100708007812.525 1.401690902577e+300
841984 1420.848 114440917968.744 114440917968.883 111968815543.713
842240 1421.28 104988098144.605 104988098144.605 2.74307633574303e+38
842496 1421.712 97697257995.5901 97697257995.5901 3.65743511432404e+38
842752 1422.144 101621058303.915 101621058303.915 113444030284.882
843008 1422.576 104988098144.605 104988098144.605 2.74307633574303e+38
843264 1423.008 97697257995.5901 97697257995.5901 3.65743511432404e+38
843520 1423.44 101621058303.915 101621058303.915 113444030284.882
843776 1423.872 104988098144.605 104988098144.605 118170864880.085
844032 1424.304 97697257995.5901 97697257995.5901 109505001455.542
844288 1424.736 101621058303.915 101621058303.915 113444030284.882
844544 1425.168 104988098144.605 104988098144.605 118170864880.085
844800 1425.6 97697257995.5901 97697257995.5901 109505001455.542
845056 1426.032 101621058303.915 101621058303.915 113444030284.882
845312 1426.464 104988098144.605 104988098144.605 118170864880.085
845568 1426.896 97697257995.5901 97697257995.5901 109505001455.542
845824 1427.328 100707159537.928 96679687499.9321 113444030284.882
846080 1427.76 113295764530.713 104988098144.605 118170864880.085
846336 1428.192 103953145337.378 97697257995.5901 109505001455.542
846592 1428.624 100707159537.928 96679687499.9321 113444030284.882
846848 1429.056 113295764530.713 104988098144.605 118170864880.085
847104 1429.488 103953145337.378 97697257995.5901 109505001455.542
847360 1429.92 100707159537.928 97391068935.4799 113444030284.882
847616 1430.352 113295764530.713 104988098144.605 118170864880.085
847872 1430.784 103953145337.378 97697257995.5901 101342678070.068
848128 1431.216 107221139478.495 104988098144.458 105157617421.355
848384 1431.648 113295764530.713 101342678070.068 109362602233.887
848640 1432.08 104484558105.466 97498014256.4166 101342678070.068
848896 1432.512 100707159537.928 3.85853442353545e+116 105157617421.355
849152 1432.944 100708007812.5 101342678070.068 109362602233.887
849408 1433.376 106923826038.834 98864373285.3234 3.42683682172251e+257
849664 1433.808 111450195312.5 3.85853442353545e+116 2.57012761629098e+257
849920 1434.24 109502440318.465 109502440318.465 109502440318.465
850176 1434.672 107221139478.502 98864373285.3234 3.42683682172251e+257
850432 1435.104 111450195312.5 3.85853442353545e+116 2.57012761629098e+257
850688 1435.536 109502440318.465 109502440318.465 109502440318.465
850944 1435.968 107221139478.502 101342678070.068 3.42683682172251e+257
851200 1436.4 111450195312.5 3.85853442353545e+116 1.27763996544426e+287
851456 1436.832 101472261361.778 106387585401.535 109362602233.887
851712 1437.264 107221139478.502 103394128382.206 3.42683682172251e+257
851968 1437.696 114504996687.174 3.85853442353545e+116 1.24769527875416e+286
852224 1438.128 108448296785.354 107162073254.585 109362602233.887
852480 1438.56 115755261853.334 106994959060.103 3.42683682172251e+257
852736 1438.992 114504996687.174 3.85853442353545e+116 2.57012761629098e+257
852992 1439.424 97015380859.305 3.39129002068546e+114 106086395680.903
853248 1439.856 97656250000 1.41303750861894e+115 3.42683682172251e+257
853504 1440.288 97267150878.9778 4.82316802941932e+115 2.57012761629098e+257
853760 1440.72 109502440318.465 3.53259377154735e+114 106086395680.903
854016 1441.152 112924391578.36 1.33896944524612e+115 3.42683682172251e+257
854272 1441.584 97267150878.9778 2.82607501723788e+115 2.57012761629098e+257
854528 1442.016 109570324749.326 3.47675015662848e+113 101342678070.067
854784 1442.448 112924391578.36 1.33896944524612e+115 3.42683682172251e+257
855040 1442.88 100708007812.579 4.7101250287298e+114 2.57012761629098e+257
855296 1443.312 109570324749.326 3.47675015662848e+113 101342678070.067
855552 1443.744 103973985824.216 1.41303750861894e+115 3.42683682172251e+257
855808 1444.176 97267150878.9778 4.82316802941932e+115 2.57012761629098e+257
856064 1444.608 3.33038910875339e+270 3.53259377154735e+114 101342678070.067
856320 1445.04 103855133056.589 1.41303750861894e+115 3.42683682172251e+257
856576 1445.472 97267150878.9778 4.82316802941932e+115 2.57012761629098e+257
856832 1445.904 3.33038910875339e+270 3.53259377154735e+114 101342678070.067
857088 1446.336 103855189011.828 1.37991944201068e+114 3.42683682172251e+257
857344 1446.768 97267150878.9778 4.82316802941932e+115 2.57012761629098e+257
857600 1447.2 3.33038910875339e+270 97015380859.305 101342678070.067
857856 1447.632 1.11847425609097e+262 109502440318.467 3.42683682172251e+257
858112 1448.064 8.38855692068225e+261 4.82316802941932e+115 2.57012761629098e+257
858368 1448.496 3.33038910875339e+270 99829715873.062 97015380859.305
858624 1448.928 1.11847425609097e+262 107327723868.608 3.42683682172251e+257
858880 1449.36 8.38855692068225e+261 4.82316802941932e+115 2.57012761629098e+257
859136 1449.792 3.33038910875339e+270 99829715873.062 97015380859.305
859392 1450.224 1.11847425609097e+262 107327723868.608 3.42683682172251e+257
859648 1450.656 8.38855692068225e+261 4.82316802941932e+115 2.57012761629098e+257
859904 1451.088 3.33038910875339e+270 100589389148.787 97015380859.305
860160 1451.52 1.11847425609097e+262 120269246508.539 3.42683682172251e+257
860416 1451.952 8.38855692068225e+261 4.82316802941932e+115 2.57012761629098e+257
860672 1452.384 3.33038910875339e+270 104235414692.713 97015380859.305
860928 1452.816 1.11847425609097e+262 114573491737.249 2.00791220022803e+257
861184 1453.248 8.38855692068225e+261 106892159302.649 1.5059341501705e+257
861440 1453.68 3.33038910875339e+270 100876803713.567 9.35768710808249e+286
861696 1454.112 1.11847425609097e+262 114573491737.249 1.2476916144075e+287
861952 1454.544 8.38855692068225e+261 106892159302.649 2.50989025028416e+256
862208 1454.976 3.33038910875339e+270 5.13404580218182e+112 9.35768710808249e+286
862464 1455.408 1.11847425609097e+262 114573491737.249 1.2476916144075e+287
862720 1455.84 8.38855692068225e+261 107250049955.509 2.50989025028416e+256
862976 1456.272 3.33038910875339e+270 3.5957748767112e+110 9.35768710808249e+286
863232 1456.704 1.11847425609097e+262 107698597035.288 1.2476916144075e+287
863488 1457.136 8.38855692068225e+261 107250049955.509 1.25652536851437e+286
863744 1457.568 3.33038910875339e+270 108473036821.543 3.5091326655178e+286
864000 1458 1.11847425609097e+262 107698597035.288 1.2476916144075e+287
864256 1458.432 8.38855692068225e+261 1.82807574078286e+232 1.25652536851437e+286
864512 1458.864 3.33038910875339e+270 108473036821.543 3.5091326655178e+286
864768 1459.296 1.11847425609097e+262 113296508788.744 1.08660836049148e+287
865024 1459.728 8.38855692068225e+261 1.82807574078286e+232 7.36245333113889e+285
865280 1460.16 3.33038910875339e+270 5.13404580218182e+112 3.5091326655178e+286
865536 1460.592 1.11847425609097e+262 113296508788.744 1.2476916144075e+287
865792 1461.024 8.38855692068225e+261 1.82807574078286e+232 1.25652536851437e+286
866048 1461.456 3.33038910875339e+270 108473036821.543 3.5091326655178e+286
866304 1461.888 1.11847425609097e+262 8.03353597023719e+229 1.2476916144075e+287
