# Scalar ASCII output created by CarpetIOScalar
# created on nid17926 by elihu on Apr 30 2017 at 19:17:31-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0012/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
# Run ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
800768 1351.296 0
801024 1351.728 0
801280 1352.16 1.88173708088486e-18
801536 1352.592 9.22972898591202e-12
801792 1353.024 2.29614457686649e-11
802048 1353.456 2.55340617188559e-11
802304 1353.888 3.09988040611269e-11
802560 1354.32 4.83524523524466e-11
802816 1354.752 5.17796377364824e-11
803072 1355.184 4.3283230775459e-11
803328 1355.616 41.4465145061348
803584 1356.048 41.4465145061197
803840 1356.48 6.99094034137711e-11
804096 1356.912 2311.12855530196
804352 1357.344 3040.86893714846
804608 1357.776 471.717891416598
804864 1358.208 2533.90620863686
805120 1358.64 5866.48875658964
805376 1359.072 1049.26789598776
805632 1359.504 5182.35484043581
805888 1359.936 6144.47479218367
806144 1360.368 1151.71295946099
806400 1360.8 11506.2997406145
806656 1361.232 13402.1308967987
806912 1361.664 1720.76284101868
807168 1362.096 11740.8417201183
807424 1362.528 14130.9126530442
807680 1362.96 2247.60997798999
807936 1363.392 17874.0692120129
808192 1363.824 21521.4051892113
808448 1364.256 2463.88952110336
808704 1364.688 18471.9705314148
808960 1365.12 21891.5386283182
809216 1365.552 4897.82604305123
809472 1365.984 19323.1376851233
809728 1366.416 22506.5805044275
809984 1366.848 5247.20553092294
810240 1367.28 19891.7099518491
810496 1367.712 22717.6017941928
810752 1368.144 7341.48240347492
811008 1368.576 20288.9216005436
811264 1369.008 22712.1647107493
811520 1369.44 7967.74036713665
811776 1369.872 20916.9050529048
812032 1370.304 25564.1818088473
812288 1370.736 8848.68628637208
812544 1371.168 21488.7335254639
812800 1371.6 25613.5968275963
813056 1372.032 9269.34314142176
813312 1372.464 21557.5346578807
813568 1372.896 30656.186647325
813824 1373.328 11879.9841174298
814080 1373.76 22035.5509891313
814336 1374.192 30945.4340406044
814592 1374.624 12239.62187592
814848 1375.056 22103.0488755833
815104 1375.488 31340.1838526353
815360 1375.92 12526.53510673
815616 1376.352 24221.1590764592
815872 1376.784 34745.5330817539
816128 1377.216 15030.9189218041
816384 1377.648 24216.4202345616
816640 1378.08 34861.4489176401
816896 1378.512 15280.0336672917
817152 1378.944 24145.5854219552
817408 1379.376 34530.4263536825
817664 1379.808 15287.5280053303
817920 1380.24 24100.6640962229
818176 1380.672 34137.0294015005
818432 1381.104 15265.1681679653
818688 1381.536 25493.8228924752
818944 1381.968 35402.6578766878
819200 1382.4 15201.7845666408
819456 1382.832 25217.5203847041
819712 1383.264 35207.7414368428
819968 1383.696 15264.4141918601
820224 1384.128 25046.1345972579
820480 1384.56 34933.3969461495
820736 1384.992 15284.3515356905
820992 1385.424 24787.0016132769
821248 1385.856 34594.5359684969
821504 1386.288 15595.6971465985
821760 1386.72 24703.6169416921
822016 1387.152 34434.7075319117
