# Scalar ASCII output created by CarpetIOScalar
# created on nid17926 by elihu on Apr 30 2017 at 19:17:31-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0012/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
# Run ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
800768 1351.296 2893 0 1020 0 0 2023 1007 73 59 0
801024 1351.728 3212 0 1199 0 0 2023 1009 200 59 0
801280 1352.16 3286 0 1203 0 0 2023 1011 201 59 0
801536 1352.592 3291 0 1204 0 0 2023 1011 202 59 0
801792 1353.024 3289 0 1265 0 0 2023 1071 204 60 0
802048 1353.456 3264 0 1269 0 0 2023 1071 204 60 0
802304 1353.888 3289 0 1269 0 0 2023 1071 201 58 0
802560 1354.32 3290 0 1269 0 0 2023 1071 201 57 0
802816 1354.752 3290 0 1270 0 0 2023 1073 202 59 0
803072 1355.184 3293 0 1273 0 0 2023 1073 204 60 0
803328 1355.616 3295 0 1269 0 0 2023 1071 216 62 0
803584 1356.048 3298 0 1271 0 0 2023 1072 217 63 0
803840 1356.48 3301 0 1271 0 0 2023 1069 204 59 0
804096 1356.912 3300 0 1274 0 0 2023 1072 217 63 0
804352 1357.344 3305 0 1304 0 0 2023 1102 213 60 0
804608 1357.776 3304 0 1309 0 0 2023 1103 206 57 0
804864 1358.208 3305 0 1309 0 0 2023 1103 214 62 0
805120 1358.64 3310 0 1309 0 0 2023 1103 211 62 0
805376 1359.072 3304 0 1331 0 0 2023 1125 208 60 0
805632 1359.504 3304 0 1273 0 0 2023 1125 209 62 0
805888 1359.936 3304 0 1273 0 0 2023 1126 214 62 0
806144 1360.368 3305 0 1300 0 0 2023 1126 212 62 0
806400 1360.8 3309 0 1326 0 0 2023 1122 212 62 0
806656 1361.232 3311 0 1329 0 0 2023 1122 207 60 0
806912 1361.664 3305 0 1270 0 0 2023 1122 219 62 0
807168 1362.096 3321 0 1280 0 0 2023 1133 240 62 0
807424 1362.528 3321 0 1307 0 0 2023 1133 214 62 0
807680 1362.96 3321 0 1313 0 0 2023 1136 214 62 0
807936 1363.392 3321 0 1286 0 0 2023 1136 214 62 0
808192 1363.824 3321 0 1290 0 0 2023 1140 223 62 0
808448 1364.256 3320 0 1290 0 0 2023 1137 225 62 0
808704 1364.688 3320 0 1290 0 0 2023 1137 226 62 0
808960 1365.12 3323 0 1317 0 0 2023 1135 229 62 0
809216 1365.552 3321 0 1317 0 0 2023 1136 227 63 0
809472 1365.984 3345 0 1428 0 0 2023 1228 241 62 0
809728 1366.416 3344 0 1480 0 0 2023 1173 384 62 0
809984 1366.848 3344 0 1480 0 0 2023 1174 384 62 0
810240 1367.28 3344 0 1420 0 0 2023 1152 278 62 0
810496 1367.712 3344 0 1334 0 0 2023 1148 268 62 0
810752 1368.144 3345 0 1338 0 0 2023 1149 240 62 0
811008 1368.576 3370 0 1383 0 0 2023 1180 265 62 0
811264 1369.008 3383 0 1377 0 0 2023 1195 262 62 0
811520 1369.44 3397 0 1391 0 0 2023 1206 262 62 0
811776 1369.872 3390 0 1416 0 0 2023 1190 258 62 0
812032 1370.304 3382 0 1409 0 0 2023 1186 257 62 0
812288 1370.736 3382 0 1412 0 0 2023 1189 255 63 0
812544 1371.168 3389 0 1464 0 0 2023 1236 253 62 0
812800 1371.6 3386 0 1469 0 0 2023 1242 268 63 0
