# Scalar ASCII output created by CarpetIOScalar
# created on nid17926 by elihu on Apr 30 2017 at 19:17:31-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0012/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
# Run ID: run-J0040_N40-nid17926-elihu-2017.05.01-00.15.12-29199
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
800768 1351.296 2290 0 784 0 0 -1838 743 11 0 0
801024 1351.728 2551 0 872 0 0 -1838 747 104 0 0
801280 1352.16 2597 0 877 0 0 -1838 749 126 0 0
801536 1352.592 2599 0 878 0 0 -1838 750 127 0 0
801792 1353.024 2607 0 878 0 0 -1838 749 118 0 0
802048 1353.456 2619 0 875 0 0 -1838 749 118 0 0
802304 1353.888 2614 0 878 0 0 -1838 749 128 0 0
802560 1354.32 2611 0 878 0 0 -1838 749 128 0 0
802816 1354.752 2611 0 877 0 0 -1838 749 127 0 0
803072 1355.184 2620 0 878 0 0 -1838 749 128 0 0
803328 1355.616 2625 0 879 0 0 -1838 750 129 0 0
803584 1356.048 2633 0 880 0 0 -1838 750 129 0 0
803840 1356.48 2635 0 879 0 0 -1838 750 128 0 0
804096 1356.912 2630 0 881 0 0 -1838 753 128 0 0
804352 1357.344 2639 0 883 0 0 -1838 753 128 0 0
804608 1357.776 2639 0 883 0 0 -1838 753 129 0 0
804864 1358.208 2631 0 884 0 0 -1838 753 131 0 0
805120 1358.64 2636 0 884 0 0 -1838 753 130 0 0
805376 1359.072 2639 0 884 0 0 -1838 753 131 0 0
805632 1359.504 2635 0 885 0 0 -1838 753 131 0 0
805888 1359.936 2639 0 886 0 0 -1838 755 130 0 0
806144 1360.368 2639 0 887 0 0 -1838 755 131 0 0
806400 1360.8 2645 0 890 0 0 -1838 757 133 0 0
806656 1361.232 2642 0 891 0 0 -1838 757 134 0 0
806912 1361.664 2642 0 887 0 0 -1838 754 131 0 0
807168 1362.096 2661 0 893 0 0 -1838 758 134 0 0
807424 1362.528 2670 0 894 0 0 -1838 758 135 0 0
807680 1362.96 2664 0 894 0 0 -1838 756 137 0 0
807936 1363.392 2665 0 893 0 0 -1838 756 136 0 0
808192 1363.824 2665 0 891 0 0 -1838 755 136 0 0
808448 1364.256 2670 0 891 0 0 -1838 755 132 0 0
808704 1364.688 2697 0 891 0 0 -1838 755 136 0 0
808960 1365.12 2694 0 895 0 0 -1838 757 137 0 0
809216 1365.552 2695 0 892 0 0 -1838 758 134 0 0
809472 1365.984 2725 0 918 0 0 -1838 761 151 0 0
809728 1366.416 2732 0 896 0 0 -1838 761 135 0 0
809984 1366.848 2735 0 898 0 0 -1838 761 137 0 0
810240 1367.28 2738 0 897 0 0 -1838 758 138 0 0
810496 1367.712 2763 0 896 0 0 -1838 758 137 0 0
810752 1368.144 2769 0 918 0 0 -1838 758 158 0 0
811008 1368.576 2773 0 907 0 0 -1838 769 137 0 0
811264 1369.008 2775 0 915 0 0 -1838 774 141 0 0
811520 1369.44 2805 0 939 0 0 -1838 778 150 0 0
811776 1369.872 2825 0 939 0 0 -1838 775 158 0 0
812032 1370.304 2802 0 918 0 0 -1838 778 140 0 0
812288 1370.736 2823 0 939 0 0 -1838 772 156 0 0
812544 1371.168 2808 0 939 0 0 -1845 773 165 0 0
812800 1371.6 2805 0 939 0 0 -1845 770 168 0 0
813056 1372.032 2805 0 939 0 0 -1845 769 160 0 0
813312 1372.464 2805 0 939 0 0 -1845 771 162 0 0
813568 1372.896 2805 0 939 0 0 -1845 771 155 0 0
813824 1373.328 2805 0 939 0 0 -1845 772 166 0 0
814080 1373.76 2805 0 939 0 0 -1845 768 161 0 0
814336 1374.192 2775 0 939 0 0 -1845 768 158 0 0
814592 1374.624 2805 0 939 0 0 -1845 774 162 0 0
814848 1375.056 2805 0 939 0 0 -1845 772 166 0 0
815104 1375.488 2774 0 939 0 0 -1845 768 170 0 0
815360 1375.92 2805 0 939 0 0 -1845 766 162 0 0
815616 1376.352 2805 0 939 0 0 -1845 772 166 13 0
815872 1376.784 2805 0 939 0 0 -1845 772 158 0 0
816128 1377.216 2807 0 941 0 0 -1845 775 157 0 0
816384 1377.648 2808 0 942 0 0 -1845 775 166 13 0
816640 1378.08 2806 0 940 0 0 -1845 772 168 13 0
816896 1378.512 2805 0 939 0 0 -1845 770 164 0 0
817152 1378.944 2805 0 946 0 0 -1845 780 166 0 0
817408 1379.376 2805 0 948 0 0 -1845 780 168 0 0
817664 1379.808 2806 0 950 0 0 -1845 784 165 0 0
817920 1380.24 2805 0 951 0 0 -1845 784 166 0 0
818176 1380.672 2805 0 949 0 0 -1845 780 169 0 0
818432 1381.104 2805 0 948 0 0 -1845 780 167 0 0
818688 1381.536 2815 0 952 0 0 -1845 785 166 0 0
818944 1381.968 2825 0 951 0 0 -1845 783 167 0 0
819200 1382.4 2822 0 955 0 0 -1845 787 167 13 0
819456 1382.832 2827 0 953 0 0 -1845 785 166 0 0
819712 1383.264 2806 0 950 0 0 -1845 779 171 0 0
819968 1383.696 2824 0 950 0 0 -1845 777 173 0 0
820224 1384.128 2844 0 968 0 0 -1845 797 170 13 0
820480 1384.56 2844 0 967 0 0 -1845 797 169 0 0
820736 1384.992 2835 0 970 0 0 -1845 797 168 13 0
820992 1385.424 2845 0 968 0 0 -1845 797 170 0 0
821248 1385.856 2844 0 972 0 0 -1845 798 174 0 0
821504 1386.288 2832 0 970 0 0 -1845 798 168 0 0
821760 1386.72 2844 0 968 0 0 -1845 795 170 13 0
822016 1387.152 2832 0 969 0 0 -1845 793 173 0 0
822272 1387.584 2832 0 969 0 0 -1845 793 172 0 0
822528 1388.016 2840 0 967 0 0 -1845 793 172 0 0
822784 1388.448 2840 0 965 0 0 -1845 790 175 0 0
823040 1388.88 2844 0 964 0 0 -1845 790 174 0 0
823296 1389.312 2844 0 966 0 0 -1845 788 177 0 0
823552 1389.744 2844 0 965 0 0 -1845 788 177 0 0
823808 1390.176 2844 0 964 0 0 -1845 786 177 0 0
824064 1390.608 2832 0 953 0 0 -1845 783 170 13 0
824320 1391.04 2841 0 978 0 0 -1845 803 171 0 0
824576 1391.472 2851 0 989 0 0 -1845 807 182 0 0
824832 1391.904 2842 0 985 0 0 -1845 809 176 0 0
825088 1392.336 2853 0 989 0 0 -1845 809 179 0 0
825344 1392.768 2841 0 990 0 0 -1845 810 177 0 0
825600 1393.2 2858 0 986 0 0 -1845 810 175 0 0
825856 1393.632 2859 0 991 0 0 -1845 810 180 0 0
826112 1394.064 2861 0 999 0 0 -1845 813 175 13 0
826368 1394.496 2866 0 999 0 0 -1845 813 179 0 0
826624 1394.928 2858 0 985 0 0 -1845 815 169 0 0
826880 1395.36 2869 0 1004 0 0 -1845 819 185 0 0
827136 1395.792 2863 0 998 0 0 -1845 819 179 0 0
827392 1396.224 2869 0 1003 0 0 -1845 819 179 0 0
827648 1396.656 2870 0 997 0 0 -1845 816 181 0 0
827904 1397.088 2871 0 1004 0 0 -1845 816 188 0 0
828160 1397.52 2869 0 997 0 0 -1845 816 181 0 0
828416 1397.952 2876 0 997 0 0 -1845 814 180 0 0
828672 1398.384 2872 0 999 0 0 -1845 816 183 13 0
828928 1398.816 2873 0 1008 0 0 -1845 823 185 0 0
829184 1399.248 2865 0 1005 0 0 -1845 824 180 0 0
829440 1399.68 2870 0 1001 0 0 -1845 819 181 13 0
829696 1400.112 2878 0 1002 0 0 -1845 822 180 13 0
829952 1400.544 2890 0 1004 0 0 -1845 823 180 13 0
830208 1400.976 2887 0 1002 0 0 -1845 823 178 13 0
