# Scalar ASCII output created by CarpetIOScalar
# created on nid03168 by elihu on Jul 11 2017 at 04:18:06-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0017/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid03168-elihu-2017.07.11-09.15.36-14306
# Run ID: run-J0040_N40-nid03168-elihu-2017.07.11-09.15.36-14306
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
1158912 1955.664 1956 0 515 0 0 -1946 495 19 4 0
1159168 1956.096 2116 0 521 0 0 -1946 509 11 0 0
1159424 1956.528 2164 0 529 0 0 -1946 509 19 8 0
1159680 1956.96 2164 0 529 0 0 -1946 509 19 8 0
1159936 1957.392 2164 0 529 0 0 -1946 509 19 8 0
1160192 1957.824 2164 0 529 0 0 -1946 509 19 8 0
1160448 1958.256 2164 0 529 0 0 -1946 509 19 8 0
1160704 1958.688 2164 0 529 0 0 -1946 509 19 8 0
1160960 1959.12 2164 0 529 0 0 -1946 509 19 8 0
1161216 1959.552 2164 0 529 0 0 -1946 509 19 8 0
1161472 1959.984 2164 0 529 0 0 -1946 509 19 8 0
1161728 1960.416 2164 0 529 0 0 -1946 509 19 8 0
1161984 1960.848 2164 0 529 0 0 -1946 509 19 8 0
1162240 1961.28 2164 0 529 0 0 -1946 509 19 8 0
1162496 1961.712 2164 0 529 0 0 -1946 509 19 8 0
1162752 1962.144 2164 0 529 0 0 -1946 509 19 8 0
1163008 1962.576 2164 0 529 0 0 -1946 509 19 8 0
1163264 1963.008 2164 0 529 0 0 -1946 509 19 8 0
1163520 1963.44 2165 0 529 0 0 -1946 509 19 8 0
1163776 1963.872 2164 0 529 0 0 -1946 509 19 8 0
1164032 1964.304 2164 0 529 0 0 -1946 509 19 8 0
