# Scalar ASCII output created by CarpetIOScalar
# created on nid06224 by elihu on Apr 28 2017 at 05:02:33-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0007/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid06224-elihu-2017.04.28-10.00.01-2659
# Run ID: run-J0040_N40-nid06224-elihu-2017.04.28-10.00.01-2659
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
470016 793.152 0
470272 793.584 0
470528 794.016 6.2828723627511e-09
470784 794.448 2.02743244758182e-07
471040 794.88 7.35786035796156e-07
471296 795.312 9.48690272521931e-07
471552 795.744 2.89580726936401e-07
471808 796.176 8.82771815027342e-07
472064 796.608 9.55082558306792e-07
472320 797.04 8.39360539704889e-07
472576 797.472 486595.224932235
472832 797.904 3087964.3128886
473088 798.336 3128090.05727376
473344 798.768 1479076.14279372
473600 799.2 4414430.94745212
473856 799.632 14732663.1986165
474112 800.064 16921832.7566095
474368 800.496 5589256.69219527
474624 800.928 14844952.6653147
474880 801.36 17098295.89641
475136 801.792 6045698.5698011
475392 802.224 17730479.9774562
475648 802.656 21324171.9095352
475904 803.088 9079849.42728439
476160 803.52 20389370.0439072
476416 803.952 25556118.6569712
476672 804.384 11324230.7402539
476928 804.816 20553488.6808507
477184 805.248 25781658.5281465
477440 805.68 12145419.49112
477696 806.112 21219544.4697858
477952 806.544 26059819.3591479
478208 806.976 13700215.1586981
478464 807.408 21718252.0908107
478720 807.84 27632769.7950459
478976 808.272 17021247.3913055
479232 808.704 22194808.5956952
479488 809.136 28592116.5550533
479744 809.568 18430027.5142859
480000 810 22244109.9410311
480256 810.432 28901361.7043535
480512 810.864 18724575.2563288
480768 811.296 22125220.4357322
481024 811.728 28940128.8919697
481280 812.16 19566574.1593083
481536 812.592 22071741.9107737
481792 813.024 29645558.4529747
482048 813.456 21577146.6067204
482304 813.888 22208509.5808905
482560 814.32 31103871.1179445
482816 814.752 22310991.4037595
483072 815.184 22649322.2515842
483328 815.616 31149726.2202986
483584 816.048 22425351.8082017
483840 816.48 22655317.4734156
484096 816.912 31155310.6896825
484352 817.344 22824571.1722053
484608 817.776 22986449.8556031
484864 818.208 31253411.8088958
485120 818.64 22749916.9394662
485376 819.072 22769422.6751533
485632 819.504 31188640.9644887
485888 819.936 22933350.6490293
486144 820.368 22748539.3956242
486400 820.8 31408435.4634857
486656 821.232 23356026.3004635
486912 821.664 23109659.9549867
487168 822.096 31768992.127272
487424 822.528 23800967.9651071
487680 822.96 23166649.7382667
487936 823.392 31155634.123833
488192 823.824 23312690.1835433
488448 824.256 22957942.9333801
488704 824.688 30749638.7712931
488960 825.12 23296516.2425052
489216 825.552 22823448.9866369
489472 825.984 30426317.9272212
489728 826.416 22937334.7666913
489984 826.848 22310082.5180874
490240 827.28 30422246.8784009
490496 827.712 22747356.3275214
490752 828.144 22308148.9018508
491008 828.576 30139338.7442039
491264 829.008 22418497.5265206
491520 829.44 22188581.649938
491776 829.872 29740046.0441728
492032 830.304 22209398.8624266
492288 830.736 22076365.5348802
492544 831.168 29624372.8278174
492800 831.6 21977342.4493081
493056 832.032 22044386.4286152
493312 832.464 28942884.440389
493568 832.896 21573144.8945112
493824 833.328 21965776.5856277
494080 833.76 29029146.4131432
494336 834.192 21512447.6659679
494592 834.624 22020975.5767751
494848 835.056 28998450.5140825
495104 835.488 21405464.577751
