# Scalar ASCII output created by CarpetIOScalar
# created on nid06224 by elihu on Apr 28 2017 at 05:02:33-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0007/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid06224-elihu-2017.04.28-10.00.01-2659
# Run ID: run-J0040_N40-nid06224-elihu-2017.04.28-10.00.01-2659
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
470016 793.152 0 0 0
470272 793.584 0 0 0
470528 794.016 1.56947624454651e-14 3.55603733313719e-15 3.6299034090924e-15
470784 794.448 1.43560040017003e-11 1.76022919223303e-11 1.49640722447333e-11
471040 794.88 2.77252633597539e-11 4.82343298831887e-11 3.14685635509228e-11
471296 795.312 1.91048838021521e-11 2.75542672447981e-11 2.3565113145725e-11
471552 795.744 2.6660177896375e-11 4.32194182358874e-11 3.59326121683381e-11
471808 796.176 4.40770239313037e-11 7.42627362378393e-11 5.08709945797798e-11
472064 796.608 2.83105056507211e-11 4.23458342517433e-11 3.20096512667298e-11
472320 797.04 3.0607316777111e-11 4.70919296873441e-11 4.06582317327801e-11
472576 797.472 4.64686105568026e-11 7.50901173003136e-11 5.65729438207269e-11
472832 797.904 125.183668246969 125.183668246969 125.18366824698
473088 798.336 125.183668246174 125.183668246557 125.183668246172
473344 798.768 64.8920240666956 63.1510666264874 63.1510666263504
473600 799.2 255.769733501279 255.76973350132 255.769733501279
473856 799.632 5392.89005869366 5392.8900586946 5392.89005869364
474112 800.064 5936.89847712003 5933.4357549441 5933.43575494376
474368 800.496 500.877118993605 500.877118993692 464.516454734397
474624 800.928 5445.17434088615 5480.52205570668 5480.52205570571
474880 801.36 6055.73714894617 6087.65335029161 6087.65335029131
475136 801.792 612.974219082811 612.974219082905 563.666794799016
475392 802.224 7113.78827883471 7155.20313873596 7155.20313873488
475648 802.656 8464.53211755183 8514.93812050646 8547.45274236139
475904 803.088 1228.02003517246 1228.02549081811 1179.34120339013
476160 803.52 10569.6539008309 10691.3159870362 10589.3602518433
