# Scalar ASCII output created by CarpetIOScalar
# created on nid06224 by elihu on Apr 28 2017 at 05:02:33-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0007/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid06224-elihu-2017.04.28-10.00.01-2659
# Run ID: run-J0040_N40-nid06224-elihu-2017.04.28-10.00.01-2659
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
470016 793.152 2539 0 932 0 0 1686 900 31 19 0
470272 793.584 2830 0 1051 0 0 1686 900 150 13 0
470528 794.016 2880 0 1055 0 0 1685 904 150 14 0
470784 794.448 2879 0 1055 0 0 1685 904 150 14 0
471040 794.88 2881 0 1056 0 0 1685 903 152 15 0
471296 795.312 2889 0 1065 0 0 1684 907 156 22 0
471552 795.744 2885 0 1061 0 0 1684 908 153 15 0
471808 796.176 2893 0 1070 0 0 1683 914 155 18 0
472064 796.608 2895 0 1072 0 0 1683 916 155 16 0
472320 797.04 2895 0 1072 0 0 1683 917 154 15 0
472576 797.472 2903 0 1079 0 0 1683 918 161 21 0
472832 797.904 2922 0 1097 0 0 1683 940 156 16 0
473088 798.336 2923 0 1098 0 0 1683 940 157 16 0
473344 798.768 2923 0 1098 0 0 1683 940 157 16 0
473600 799.2 2931 0 1108 0 0 1682 945 162 18 0
473856 799.632 2937 0 1115 0 0 1680 951 163 18 0
474112 800.064 2937 0 1116 0 0 1680 951 164 19 0
474368 800.496 2947 0 1125 0 0 1680 953 171 24 0
474624 800.928 2947 0 1125 0 0 1680 953 170 25 0
474880 801.36 2950 0 1127 0 0 1681 955 170 21 0
475136 801.792 2950 0 1127 0 0 1681 955 171 23 0
475392 802.224 2959 0 1137 0 0 1681 956 179 31 0
475648 802.656 2960 0 1137 0 0 1682 960 176 25 0
475904 803.088 2958 0 1134 0 0 1682 960 174 24 0
476160 803.52 2968 0 1145 0 0 1681 964 181 28 0
476416 803.952 2968 0 1145 0 0 1681 964 180 28 0
