# Scalar ASCII output created by CarpetIOScalar
# created on nid06224 by elihu on Apr 28 2017 at 05:02:33-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0007/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid06224-elihu-2017.04.28-10.00.01-2659
# Run ID: run-J0040_N40-nid06224-elihu-2017.04.28-10.00.01-2659
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
497152 838.944 129315216395.057
497408 839.376 109362602233.911
497664 839.808 112601190805.435
497920 840.24 129315216395.057
498176 840.672 109362602233.911
498432 841.104 108063768236.217
498688 841.536 129315216395.057
498944 841.968 109362602233.911
499200 842.4 108063768236.217
499456 842.832 129315216395.057
499712 843.264 66751865575750.9
499968 843.696 108063768236.217
500224 844.128 129315216395.057
500480 844.56 109362602233.911
500736 844.992 108063768236.217
500992 845.424 129315216395.057
501248 845.856 109362602233.911
501504 846.288 108063768236.217
501760 846.72 135539120696.976
502016 847.152 109362602233.911
502272 847.584 108811562081.976
502528 848.016 135539120696.976
502784 848.448 109362602233.911
503040 848.88 108811562081.976
503296 849.312 132632905210.75
503552 849.744 109362602233.911
503808 850.176 107467290763.451
504064 850.608 129315216395.057
504320 851.04 109362602233.911
504576 851.472 107467290763.451
504832 851.904 129315216395.057
505088 852.336 109362602233.911
505344 852.768 105779059231.277
505600 853.2 122756284815.781
505856 853.632 109362602233.911
506112 854.064 105779059231.277
506368 854.496 135539120696.976
506624 854.928 109362602233.911
506880 855.36 105779059231.277
507136 855.792 1.34040560292357e+209
507392 856.224 109362602233.911
507648 856.656 105779059231.277
507904 857.088 115442542301.025
508160 857.52 109362602233.911
508416 857.952 106926605916.371
508672 858.384 115442542301.025
508928 858.816 109362602233.911
509184 859.248 106658288754.248
509440 859.68 115442542301.025
509696 860.112 109362602233.911
509952 860.544 109098725136.848
510208 860.976 115442542301.025
510464 861.408 106678373413.211
510720 861.84 109098725136.848
510976 862.272 115442542301.025
511232 862.704 100708007812.552
511488 863.136 104988098144.531
511744 863.568 105122342705.727
512000 864 101000207051.108
512256 864.432 104988098144.531
512512 864.864 105122342705.727
512768 865.296 101354830170.497
513024 865.728 106926605916.371
513280 866.16 104988098144.531
513536 866.592 114440917968.741
513792 867.024 109098725136.848
514048 867.456 109980972399.944
514304 867.888 114440917968.741
514560 868.32 109098725136.848
514816 868.752 109980972399.944
515072 869.184 114440917968.741
515328 869.616 109098725136.848
515584 870.048 107572495937.346
515840 870.48 114440917968.741
516096 870.912 104988098144.531
516352 871.344 107572495937.346
516608 871.776 105911254882.812
516864 872.208 104988098144.531
517120 872.64 109501902951.171
517376 873.072 112923685332.949
517632 873.504 104988098144.531
517888 873.936 109501902951.171
518144 874.368 112923685332.949
518400 874.8 104988098144.531
518656 875.232 109361036437.293
518912 875.664 112778215661.804
519168 876.096 104988098144.531
519424 876.528 109361036437.293
519680 876.96 112923685332.949
519936 877.392 104988098144.531
520192 877.824 109501902951.171
520448 878.256 112923685332.949
520704 878.688 104988098144.531
520960 879.12 109501902951.171
521216 879.552 112923685332.949
521472 879.984 98925333470.1012
521728 880.416 107572495937.346
521984 880.848 100708007812.522
522240 881.28 98925333470.1012
522496 881.712 107572495937.346
522752 882.144 100708007812.522
523008 882.576 98925333470.1012
523264 883.008 107572495937.346
523520 883.44 100708007812.522
523776 883.872 98925333470.1012
524032 884.304 104988098144.531
524288 884.736 100708007812.522
524544 885.168 100708007812.5
524800 885.6 104988098144.531
525056 886.032 106048583984.375
525312 886.464 103953480720.525
525568 886.896 104988098144.531
525824 887.328 100708007812.522
526080 887.76 103953480720.525
526336 888.192 104988098144.531
526592 888.624 101405661553.145
526848 889.056 103953480720.525
527104 889.488 104988098144.531
527360 889.92 1.71037756496822e+301
527616 890.352 1.28278317372617e+301
527872 890.784 104988098144.531
528128 891.216 1.71037756496822e+301
528384 891.648 1.28278317372617e+301
528640 892.08 104988098144.531
528896 892.512 1.71037756496822e+301
529152 892.944 1.28278317372617e+301
529408 893.376 104988098144.494
529664 893.808 2.00434870894713e+299
529920 894.24 109490535723.144
530176 894.672 104988098144.494
530432 895.104 109362602233.778
530688 895.536 109490535723.144
530944 895.968 114589929580.688
531200 896.4 109362602233.778
531456 896.832 96679687500.0339
531712 897.264 105320103466.504
531968 897.696 109511551326.371
532224 898.128 123197078613.76
532480 898.56 109502440318.456
532736 898.992 109511551326.371
532992 899.424 123197078613.76
533248 899.856 109502440318.456
533504 900.288 109511551326.371
533760 900.72 123037809316.871
534016 901.152 105035305023.182
534272 901.584 109362602233.778
534528 902.016 113296508789.05
534784 902.448 104988098144.494
535040 902.88 104988098144.568
535296 903.312 113296508789.05
535552 903.744 104988098144.494
535808 904.176 105122342705.763
536064 904.608 113296508789.049
536320 905.04 104988098144.494
536576 905.472 105122342705.763
536832 905.904 113296508789.049
