# Scalar ASCII output created by CarpetIOScalar
# created on nid12008 by elihu on May 01 2017 at 06:59:11-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0013/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid12008-elihu-2017.05.01-11.54.09-18729
# Run ID: run-J0040_N40-nid12008-elihu-2017.05.01-11.54.09-18729
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
866560 1462.32 2890 0 1071 0 0 2027 1049 57 44 0
866816 1462.752 3173 0 1222 0 0 2027 1044 188 59 0
867072 1463.184 3246 0 1252 0 0 2027 1058 203 59 0
867328 1463.616 3245 0 1236 0 0 2027 1041 207 60 0
867584 1464.048 3222 0 1266 0 0 2027 1071 236 62 0
867840 1464.48 3272 0 1276 0 0 2009 1055 220 58 0
868096 1464.912 3253 0 1255 0 0 1998 1056 212 60 0
868352 1465.344 3263 0 1256 0 0 1991 1056 216 56 0
868608 1465.776 3287 0 1276 0 0 1991 1076 224 58 0
868864 1466.208 3307 0 1265 0 0 1991 1064 226 62 0
869120 1466.64 3315 0 1271 0 0 1991 1070 225 63 0
869376 1467.072 3335 0 1271 0 0 1991 1068 225 62 0
869632 1467.504 3315 0 1271 0 0 1991 1071 226 61 0
869888 1467.936 3311 0 1276 0 0 1991 1090 250 63 0
870144 1468.368 3311 0 1257 0 0 1991 1097 230 62 0
870400 1468.8 3310 0 1269 0 0 1991 1082 260 63 0
870656 1469.232 3333 0 1288 0 0 1991 1116 256 62 0
870912 1469.664 3341 0 1272 0 0 1991 1109 271 62 0
871168 1470.096 3356 0 1309 0 0 1991 1123 275 62 0
871424 1470.528 3352 0 1338 0 0 1991 1155 275 62 0
871680 1470.96 3354 0 1328 0 0 1991 1157 272 62 0
871936 1471.392 3373 0 1375 0 0 1991 1164 251 62 0
872192 1471.824 3382 0 1370 0 0 1991 1163 248 62 0
872448 1472.256 3376 0 1370 0 0 1991 1168 245 62 0
872704 1472.688 3379 0 1370 0 0 1991 1169 249 62 0
872960 1473.12 3393 0 1392 0 0 1991 1183 248 63 0
873216 1473.552 3397 0 1392 0 0 1991 1182 244 62 0
873472 1473.984 3396 0 1404 0 0 1991 1192 242 62 0
873728 1474.416 3392 0 1404 0 0 1991 1192 232 62 0
873984 1474.848 3392 0 1404 0 0 1991 1193 238 62 0
874240 1475.28 3391 0 1404 0 0 1991 1195 240 62 0
874496 1475.712 3388 0 1404 0 0 1991 1194 245 62 0
874752 1476.144 3395 0 1404 0 0 1991 1194 245 62 0
875008 1476.576 3396 0 1404 0 0 1991 1197 243 62 0
875264 1477.008 3399 0 1404 0 0 1991 1197 245 62 0
875520 1477.44 3401 0 1404 0 0 1991 1198 248 62 0
875776 1477.872 3401 0 1404 0 0 1991 1195 282 62 0
876032 1478.304 3397 0 1404 0 0 1991 1192 282 62 0
876288 1478.736 3398 0 1410 0 0 1991 1199 285 62 0
876544 1479.168 3401 0 1404 0 0 1991 1199 250 62 0
876800 1479.6 3420 0 1430 0 0 1991 1213 256 62 0
877056 1480.032 3402 0 1430 0 0 1991 1213 256 62 0
877312 1480.464 3431 0 1447 0 0 1991 1225 249 62 0
877568 1480.896 3427 0 1447 0 0 1991 1220 254 62 0
877824 1481.328 3440 0 1447 0 0 1991 1217 253 62 0
878080 1481.76 3440 0 1447 0 0 1991 1217 261 62 0
878336 1482.192 3440 0 1447 0 0 1991 1214 264 62 0
878592 1482.624 3440 0 1447 0 0 1991 1214 264 62 0
878848 1483.056 3427 0 1447 0 0 1991 1217 264 62 0
879104 1483.488 3441 0 1447 0 0 1991 1217 254 62 0
879360 1483.92 3443 0 1447 0 0 1991 1220 251 62 0
879616 1484.352 3447 0 1447 0 0 1991 1226 249 62 0
879872 1484.784 3427 0 1467 0 0 1991 1231 267 62 0
880128 1485.216 3442 0 1476 0 0 1991 1231 267 62 0
880384 1485.648 3440 0 1473 0 0 1991 1237 283 62 0
880640 1486.08 3440 0 1476 0 0 1991 1237 280 62 0
880896 1486.512 3441 0 1476 0 0 1991 1240 295 62 0
881152 1486.944 3441 0 1508 0 0 1991 1275 278 62 0
881408 1487.376 3440 0 1508 0 0 1991 1272 275 62 0
881664 1487.808 3443 0 1491 0 0 1991 1275 275 62 0
881920 1488.24 3427 0 1508 0 0 1991 1272 273 62 0
882176 1488.672 3441 0 1549 0 0 1991 1275 279 62 0
882432 1489.104 3442 0 1549 0 0 1991 1275 274 62 0
882688 1489.536 3427 0 1549 0 0 1991 1277 274 62 0
882944 1489.968 3440 0 1532 0 0 1991 1295 288 62 0
883200 1490.4 3443 0 1560 0 0 1991 1298 282 62 0
883456 1490.832 3446 0 1561 0 0 1991 1298 282 62 0
883712 1491.264 3440 0 1562 0 0 1991 1295 271 62 0
883968 1491.696 3451 0 1563 0 0 1991 1295 280 62 0
884224 1492.128 3446 0 1563 0 0 1991 1295 280 62 0
884480 1492.56 3468 0 1563 0 0 1991 1288 285 62 0
884736 1492.992 3438 0 1575 0 0 1991 1309 303 62 0
884992 1493.424 3446 0 1592 0 0 1991 1306 299 62 0
885248 1493.856 3480 0 1606 0 0 1991 1315 290 62 0
885504 1494.288 3457 0 1606 0 0 1991 1318 296 62 0
885760 1494.72 3435 0 1606 0 0 1991 1330 309 62 0
886016 1495.152 3445 0 1623 0 0 1991 1330 309 62 0
886272 1495.584 3490 0 1600 0 0 1991 1350 285 62 0
886528 1496.016 3466 0 1612 0 0 1991 1375 294 62 0
886784 1496.448 3519 0 1673 0 0 1991 1416 297 62 0
887040 1496.88 3507 0 1673 0 0 1991 1420 294 62 0
887296 1497.312 3506 0 1676 0 0 1991 1434 304 62 0
887552 1497.744 3505 0 1687 0 0 1991 1417 305 62 0
887808 1498.176 3506 0 1687 0 0 1991 1415 308 62 0
888064 1498.608 3491 0 1687 0 0 1990 1423 305 62 0
888320 1499.04 3490 0 1687 0 0 1990 1421 317 62 0
888576 1499.472 3520 0 1690 0 0 1990 1427 300 62 0
888832 1499.904 3491 0 1684 0 0 1990 1428 307 62 0
889088 1500.336 3490 0 1684 0 0 1990 1413 314 62 0
889344 1500.768 3489 0 1707 0 0 1990 1435 294 62 0
889600 1501.2 3489 0 1707 0 0 1990 1431 305 62 0
889856 1501.632 3512 0 1707 0 0 1990 1432 303 62 0
890112 1502.064 3515 0 1716 0 0 1990 1452 298 62 0
890368 1502.496 3501 0 1716 0 0 1990 1451 302 62 0
890624 1502.928 3521 0 1743 0 0 1990 1478 301 62 0
890880 1503.36 3545 0 1743 0 0 1990 1490 311 62 0
891136 1503.792 3525 0 1745 0 0 1990 1484 324 62 0
891392 1504.224 3555 0 1752 0 0 1990 1471 305 62 0
891648 1504.656 3570 0 1757 0 0 1990 1473 326 62 0
891904 1505.088 3565 0 1752 0 0 1990 1479 304 62 0
892160 1505.52 3560 0 1752 0 0 1990 1474 303 62 0
892416 1505.952 3570 0 1757 0 0 1990 1474 315 62 0
892672 1506.384 3575 0 1762 0 0 1990 1471 324 62 0
892928 1506.816 3570 0 1757 0 0 1990 1468 322 62 0
893184 1507.248 3614 0 1765 0 0 2012 1485 315 62 0
893440 1507.68 3614 0 1765 0 0 2012 1485 308 62 0
893696 1508.112 3614 0 1765 0 0 2012 1487 308 62 0
893952 1508.544 3614 0 1765 0 0 2012 1490 305 62 0
894208 1508.976 3615 0 1779 0 0 2012 1510 302 62 0
894464 1509.408 3644 0 1794 0 0 2012 1504 330 62 0
894720 1509.84 3644 0 1794 0 0 2012 1504 333 62 0
894976 1510.272 3644 0 1794 0 0 2012 1524 330 62 0
895232 1510.704 3644 0 1794 0 0 2012 1521 331 62 0
895488 1511.136 3644 0 1794 0 0 2012 1512 325 62 0
895744 1511.568 3644 0 1794 0 0 2012 1524 322 62 0
896000 1512 3644 0 1794 0 0 2012 1516 324 62 0
896256 1512.432 3644 0 1794 0 0 2012 1516 328 62 0
896512 1512.864 3644 0 1794 0 0 2012 1514 319 62 0
896768 1513.296 3644 0 1795 0 0 2012 1518 332 62 0
897024 1513.728 3644 0 1794 0 0 2012 1519 324 62 0
897280 1514.16 3644 0 1794 0 0 2012 1533 320 62 0
897536 1514.592 3644 0 1795 0 0 2012 1536 317 62 0
897792 1515.024 3644 0 1794 0 0 2012 1531 307 62 0
898048 1515.456 3644 0 1794 0 0 2012 1528 310 62 0
