# 0D ASCII output created by CarpetIOASCII
# created on nid12008 by elihu on May 01 2017 at 06:59:11-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0013/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid12008-elihu-2017.05.01-11.54.09-18729
# Run ID: run-J0040_N40-nid12008-elihu-2017.05.01-11.54.09-18729
#
# CARPET::TIMING (carpet-timing)
#
# column format: 1:it	2:time	3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels
866560	1462.32	13.9841771702617 15.3320910881908 174.116263151169 81.6708760261536 96.0311162893677 0 78.0851468618011 89 85942.9768069225 5399400.86125405 8253200 518510492 71575.1338273364 4956827.02016766 6873440 476009632 0 353346650.789197 0 353346650.789197 0 27591125120 0 27591125120 0 0 0 0 288.605398654938
866816	1462.752	10.7703745033937 12.3586760547573 342.88236117363 250.436974048615 264.719868357254 0 78.1624928163757 216 84081.4863581057 5298985.57560068 22258040 1402746764 69076.039186157 4691557.27413676 18285800 1241948424 0.166320181606035 352999910.133616 2914.69721334514 352996995.436402 13 27591352940 227820 27591125120 0 0 0 0 433.787645339966
867072	1463.184	10.6162405490184 11.5045697243477 493.01091504097 400.565527915955 414.701656108826 0 78.3092589321441 343 87332.1807774407 5515153.04149113 36216800 2287143100 71529.977184889 4842117.53297907 29663600 2008034160 0.306477169204171 352338333.439066 2920.02507900299 352335413.413987 24 27591353785 228665 27591125120 0 0 0 0 583.466700315475
867328	1463.616	10.208852769986 11.0995250737873 661.33399105072 568.888603925705 582.480839847153 0 78.8531512035675 470 86250.459351046 5445026.09361753 50239240 3171623372 70541.6507962427 4762726.53488134 41089160 2774196952 0.469226650238501 349910805.66672 5637.65674820473 349905168.009972 37 27591569667 444547 27591125120 0 0 0 0 725.594293832779
867584	1464.048	10.2245430704907 10.8395595757682 812.565587043762 720.120199918747 733.252996146439 0 79.3125908973236 597 87620.8352883006 5531949.25260136 64248240 4056318364 71605.0807510294 4828561.05956219 52504640 3540556864 0.605200252027321 347883865.787709 5618.36393135705 347878247.423778 48 27591570727 445607 27591125120 0 0 0 0 878.82398891449
867840	1464.48	10.0409515032727 10.6241301353027 980.618185997009 888.172798871994 899.290667982101 0 81.3275180149078 724 87119.7475848368 5494551.39692203 78345976 4941198796 71292.1175351016 4789427.01102923 64112336 4307087016 0.750053628696973 339267533.910752 8132.00766656582 339259401.903085 61 27591786476 661356 27591125120 0 0 0 0 1022.25021576881
868096	1464.912	10.1082076724635 10.4559268345606 1128.56379103661 1036.11840391159 1045.620506935 0 82.9432841016082 851 88348.320817452 5572137.07779949 92378816 5826340796 72249.6311988422 4852484.49351178 75545696 5073857296 0.868063047899064 332658488.614933 7986.30060498359 332650502.314328 72 27591787530 662410 27591125120 0 0 0 0 1170.63707756996
868352	1465.344	9.99536020419171 10.3314273431139 1295.85374403 1203.40835690498 1212.39998512636 0 83.4537589036407 978 87750.4794664873 5535721.09397586 106388680 6711508172 71867.2394167994 4817429.01983893 87131840 5840650872 1.01852811804612 330626252.879261 10526.4881000067 330615726.391161 85 27592003595 878475 27591125120 0 0 0 0 1312.52597475052
868608	1465.776	10.0495548765191 10.2290159447879 1444.11719417572 1351.6718070507 1360.50265367387 0 83.6145405018463 1105 88569.6765637363 5583705.58667134 120499280 7596646268 72583.6437976338 4856600.27943162 98750240 6607417568 1.14812566598844 329990507.074433 10518.4934907414 329979988.580943 96 27592004619 879499 27591125120 0 0 0 0 1462.02194833755
868864	1466.208	9.96671471905692 10.1561106447386 1611.39124107361 1518.94585394859 1527.53139381543 0 83.8598472581787 1232 88064.9291691442 5549817.98104002 134521944 8477521196 72240.4164305728 4824955.19623379 110349504 7370270536 1.29978772396785 329027791.286717 13059.8973860304 329014731.389331 109 27592220321 1095201 27591125120 0 0 0 0 1603.39358282089
