-5.109708457805358535e+02 1.165571557657342299e-04 -1.674651220443598579e-04
-5.101068457805360481e+02 1.154731466735085409e-04 -1.720675652002621938e-04
-5.092428457805362996e+02 1.142481843601232856e-04 -1.765358516971521656e-04
-5.083788457805364942e+02 1.128853768395767155e-04 -1.808703276223423901e-04
-5.075148457805366888e+02 1.113843366665107938e-04 -1.850637237410631059e-04
-5.066508457805368835e+02 1.097457753932991022e-04 -1.891126774555440700e-04
-5.057868457805371349e+02 1.079702404955386699e-04 -1.930116114082306702e-04
-5.049228457805373296e+02 1.060585022335277356e-04 -1.967565946148114612e-04
-5.040588457805375242e+02 1.040114694203786981e-04 -2.003426857963530290e-04
-5.031948457805377757e+02 1.018301586720402751e-04 -2.037658909328078193e-04
-5.023308457805379703e+02 9.951577155214694529e-05 -2.070216740257375086e-04
-5.014668457805381649e+02 9.706960169092698331e-05 -2.101061438092796674e-04
-5.006028457805383596e+02 9.449313109586181855e-05 -2.130151009987772323e-04
-4.997388457805386111e+02 9.178793638078463146e-05 -2.157448357272672562e-04
-4.988748457805388057e+02 8.895577708418769228e-05 -2.182914660031661912e-04
-4.980108457805390003e+02 8.599851269850414736e-05 -2.206515110756538420e-04
-4.971468457805392518e+02 8.291817862025351103e-05 -2.228214055557703628e-04
-4.962828457805394464e+02 7.971691487391923737e-05 -2.247979319244930831e-04
-4.954188457805396411e+02 7.639703041280517545e-05 -2.265778487949190035e-04
-4.945548457805398357e+02 7.296094207903207330e-05 -2.281582289921313346e-04
-4.936908457805400872e+02 6.941122898017561716e-05 -2.295361661578233054e-04
-4.928268457805402818e+02 6.575057991963401431e-05 -2.307090464154388241e-04
-4.919628457805404764e+02 6.198183952897163857e-05 -2.316743109864865266e-04
-4.910988457805407279e+02 5.810796263424870557e-05 -2.324296793944759872e-04
-4.902348457805409225e+02 5.413205360576243703e-05 -2.329729534813250273e-04
-4.893708457805411172e+02 5.005732619120579932e-05 -2.333022040737198200e-04
-4.885068457805413118e+02 4.588713736453343365e-05 -2.334156064951294551e-04
