# 0D ASCII output created by CarpetIOASCII
# created on nid14400 by elihu on Apr 29 2017 at 20:04:57-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0010/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid14400-elihu-2017.04.30-01.01.22-4319
# Run ID: run-J0040_N40-nid14400-elihu-2017.04.30-01.01.22-4319
#
# PUNCTURETRACKER::PT_LOC (puncturetracker-pt_loc)
#
# column format: 1:it	2:time	3:data
# data columns: 3:pt_loc_t[0] 4:pt_loc_t[1] 5:pt_loc_t[2] 6:pt_loc_t[3] 7:pt_loc_t[4] 8:pt_loc_t[5] 9:pt_loc_t[6] 10:pt_loc_t[7] 11:pt_loc_t[8] 12:pt_loc_t[9] 13:pt_loc_x[0] 14:pt_loc_x[1] 15:pt_loc_x[2] 16:pt_loc_x[3] 17:pt_loc_x[4] 18:pt_loc_x[5] 19:pt_loc_x[6] 20:pt_loc_x[7] 21:pt_loc_x[8] 22:pt_loc_x[9] 23:pt_loc_y[0] 24:pt_loc_y[1] 25:pt_loc_y[2] 26:pt_loc_y[3] 27:pt_loc_y[4] 28:pt_loc_y[5] 29:pt_loc_y[6] 30:pt_loc_y[7] 31:pt_loc_y[8] 32:pt_loc_y[9] 33:pt_loc_z[0] 34:pt_loc_z[1] 35:pt_loc_z[2] 36:pt_loc_z[3] 37:pt_loc_z[4] 38:pt_loc_z[5] 39:pt_loc_z[6] 40:pt_loc_z[7] 41:pt_loc_z[8] 42:pt_loc_z[9]
669440	1129.68	1129.6749375 1129.6749375 0 0 0 0 0 0 0 0 -4.58082859927266 4.5808281869856 0 0 0 0 0 0 0 0 1.9582959368689 -1.95829646498831 0 0 0 0 0 0 0 0 -6.23433634784789e-19 3.37324449498763e-19 0 0 0 0 0 0 0 0
669696	1130.112	1130.1069375 1130.1069375 0 0 0 0 0 0 0 0 -4.59627973306878 4.59627932040068 0 0 0 0 0 0 0 0 1.90064496862199 -1.90064549675211 0 0 0 0 0 0 0 0 -6.29951889171891e-19 3.23336381272805e-19 0 0 0 0 0 0 0 0
669952	1130.544	1130.5389375 1130.5389375 0 0 0 0 0 0 0 0 -4.61103449731471 4.6110340842997 0 0 0 0 0 0 0 0 1.84273408705635 -1.84273461522043 0 0 0 0 0 0 0 0 -6.22475909282531e-19 3.05628916797821e-19 0 0 0 0 0 0 0 0
670208	1130.976	1130.9709375 1130.9709375 0 0 0 0 0 0 0 0 -4.62508758959924 4.62508717627853 0 0 0 0 0 0 0 0 1.78457088339339 -1.78457141161119 0 0 0 0 0 0 0 0 -6.26797034721634e-19 2.95383168651478e-19 0 0 0 0 0 0 0 0
670464	1131.408	1131.4029375 1131.4029375 0 0 0 0 0 0 0 0 -4.63843368268442 4.63843326906028 0 0 0 0 0 0 0 0 1.72616324189536 -1.7261637702011 0 0 0 0 0 0 0 0 -6.29904993597266e-19 3.03569250109158e-19 0 0 0 0 0 0 0 0
670720	1131.84	1131.8349375 1131.8349375 0 0 0 0 0 0 0 0 -4.65106722027406 4.65106680626937 0 0 0 0 0 0 0 0 1.66751897010614 -1.66751949856082 0 0 0 0 0 0 0 0 -6.30831750445432e-19 3.13132860002449e-19 0 0 0 0 0 0 0 0
670976	1132.272	1132.2669375 1132.2669375 0 0 0 0 0 0 0 0 -4.66298222219237 4.66298180770962 0 0 0 0 0 0 0 0 1.60864607978265 -1.60864660847115 0 0 0 0 0 0 0 0 -6.35991112066238e-19 3.17412859306092e-19 0 0 0 0 0 0 0 0
671232	1132.704	1132.6989375 1132.6989375 0 0 0 0 0 0 0 0 -4.67417298226073 4.6741725673853 0 0 0 0 0 0 0 0 1.54955272985665 -1.54955325885794 0 0 0 0 0 0 0 0 -6.48208703252868e-19 2.9949574562385e-19 0 0 0 0 0 0 0 0
671488	1133.136	1133.1309375 1133.1309375 0 0 0 0 0 0 0 0 -4.68463791668123 4.6846375015817 0 0 0 0 0 0 0 0 1.49024709175715 -1.4902476211512 0 0 0 0 0 0 0 0 -6.52106709894892e-19 2.80281977696016e-19 0 0 0 0 0 0 0 0
671744	1133.568	1133.5629375 1133.5629375 0 0 0 0 0 0 0 0 -4.69437107413625 4.69437065838874 0 0 0 0 0 0 0 0 1.43073743495486 -1.43073796480513 0 0 0 0 0 0 0 0 -6.60193847254939e-19 2.74467274652438e-19 0 0 0 0 0 0 0 0
672000	1134	1133.9949375 1133.9949375 0 0 0 0 0 0 0 0 -4.70336236050036 4.70336194420747 0 0 0 0 0 0 0 0 1.3710323255634 -1.37103285587009 0 0 0 0 0 0 0 0 -6.8361028343238e-19 2.58657119683148e-19 0 0 0 0 0 0 0 0
672256	1134.432	1134.4269375 1134.4269375 0 0 0 0 0 0 0 0 -4.71161615836426 4.71161574180622 0 0 0 0 0 0 0 0 1.31114018368311 -1.3111407144565 0 0 0 0 0 0 0 0 -6.76472428721536e-19 2.46771085257918e-19 0 0 0 0 0 0 0 0
672512	1134.864	1134.8589375 1134.8589375 0 0 0 0 0 0 0 0 -4.71911805211283 4.71911763478596 0 0 0 0 0 0 0 0 1.25106979121069 -1.25107032245393 0 0 0 0 0 0 0 0 -6.66960561279665e-19 2.54965784373318e-19 0 0 0 0 0 0 0 0
672768	1135.296	1135.2909375 1135.2909375 0 0 0 0 0 0 0 0 -4.72587314479969 4.72587272740582 0 0 0 0 0 0 0 0 1.19082990921155 -1.19083044094348 0 0 0 0 0 0 0 0 -6.67401960391894e-19 2.79278550925632e-19 0 0 0 0 0 0 0 0
673024	1135.728	1135.7229375 1135.7229375 0 0 0 0 0 0 0 0 -4.73186415339482 4.73186373550724 0 0 0 0 0 0 0 0 1.13042939858076 -1.1304299308432 0 0 0 0 0 0 0 0 -6.51879475031547e-19 2.78224060152801e-19 0 0 0 0 0 0 0 0
673280	1136.16	1136.1549375 1136.1549375 0 0 0 0 0 0 0 0 -4.73710303722971 4.73710261862836 0 0 0 0 0 0 0 0 1.06987736360851 -1.06987789648536 0 0 0 0 0 0 0 0 -6.34265428310609e-19 2.70415727204382e-19 0 0 0 0 0 0 0 0
673536	1136.592	1136.5869375 1136.5869375 0 0 0 0 0 0 0 0 -4.74157273953998 4.74157232120597 0 0 0 0 0 0 0 0 1.00918277562034 -1.00918330913484 0 0 0 0 0 0 0 0 -6.33978821046399e-19 2.68883630176071e-19 0 0 0 0 0 0 0 0
673792	1137.024	1137.0189375 1137.0189375 0 0 0 0 0 0 0 0 -4.7452669251631 4.74526650661765 0 0 0 0 0 0 0 0 0.948355096144893 -0.948355630328369 0 0 0 0 0 0 0 0 -6.12415065635316e-19 2.59805327289626e-19 0 0 0 0 0 0 0 0
674048	1137.456	1137.4509375 1137.4509375 0 0 0 0 0 0 0 0 -4.74819011533754 4.74818969591998 0 0 0 0 0 0 0 0 0.887403669794455 -0.887404204661214 0 0 0 0 0 0 0 0 -6.07887693050867e-19 2.55662834312424e-19 0 0 0 0 0 0 0 0
674304	1137.888	1137.8829375 1137.8829375 0 0 0 0 0 0 0 0 -4.75034091126718 4.75034049131898 0 0 0 0 0 0 0 0 0.826337909529007 -0.826338445033112 0 0 0 0 0 0 0 0 -5.84054761840571e-19 2.50213287128564e-19 0 0 0 0 0 0 0 0
674560	1138.32	1138.3149375 1138.3149375 0 0 0 0 0 0 0 0 -4.75170796076402 4.75170754076305 0 0 0 0 0 0 0 0 0.765167376659784 -0.765167912716555 0 0 0 0 0 0 0 0 -5.77598774338688e-19 2.54822669521597e-19 0 0 0 0 0 0 0 0
674816	1138.752	1138.7469375 1138.7469375 0 0 0 0 0 0 0 0 -4.75228658218219 4.75228616229607 0 0 0 0 0 0 0 0 0.70390189995197 -0.703902436495905 0 0 0 0 0 0 0 0 -5.65976740970926e-19 2.62554164101801e-19 0 0 0 0 0 0 0 0
675072	1139.184	1139.1789375 1139.1789375 0 0 0 0 0 0 0 0 -4.75207348551795 4.75207306568462 0 0 0 0 0 0 0 0 0.642551150357264 -0.642551687353647 0 0 0 0 0 0 0 0 -5.78551915611835e-19 2.58135069069139e-19 0 0 0 0 0 0 0 0
