# 0D ASCII output created by CarpetIOASCII
# created on nid14400 by elihu on Apr 29 2017 at 20:04:57-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0010/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid14400-elihu-2017.04.30-01.01.22-4319
# Run ID: run-J0040_N40-nid14400-elihu-2017.04.30-01.01.22-4319
#
# CARPET::TIMING (carpet-timing)
#
# column format: 1:it	2:time	3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels
669440	1129.68	13.9769115889405 15.1287720238347 146.593158960342 109.530634880066 124.353125017899 0 22.2400339424438 120 92036.4807748312 5713724.20192683 11445024 710519460 76586.6076837973 5245386.15258857 9523784 652280160 0 1297381581.10155 0 1297381581.10155 0 28853810400 0 28853810400 0 0 0 0 200.504122972488
669696	1130.112	11.1455061679135 12.8191414888498 313.954390048981 276.891865968704 291.632287451447 0 22.3221025975342 247 88236.1833968201 5514221.33006358 25732520 1608124980 72989.5862560962 4905123.4090058 21286120 1430492360 0.582382414165413 1292621872.42108 10198.6808368647 1292611673.74024 13 28854038056 227656 28853810400 0 0 0 0 345.357434034348
669952	1130.544	10.8687754671457 11.9675904520297 464.093150854111 427.030626773834 441.518126422928 0 22.5750244311829 374 90641.841421625 5675260.76517134 40020016 2505730500 74851.8668253793 5002522.94938463 33048456 2208704560 1.06312177305327 1278139874.97369 10121.9824012402 1278129752.99129 24 28854038904 228504 28853810400 0 0 0 0 493.598744392395
670208	1130.976	10.4367585302318 11.517612681597 630.781347990036 593.71882390976 607.938683494843 0 22.8426644951935 501 89396.8972126793 5597931.9500383 54347832 3403199380 73854.6718920559 4912981.19545528 44899112 2986791320 1.61977601202283 1263173772.00333 19449.2634645789 1263154322.73986 37 28854254673 444273 28853810400 0 0 0 0 637.959884643555
670464	1131.408	10.423649767728 11.2068409397853 780.727187871933 743.664663791656 757.663881588654 0 23.0633062832794 628 90630.3305048933 5676255.31651634 68667328 4300693636 74892.7451590029 4969091.79319177 56743528 3764901376 2.08122805162586 1251089300.8397 19309.1569148895 1251069991.68279 48 28854255733 445333 28853810400 0 0 0 0 785.773597240448
670720	1131.84	10.2277818759792 10.9532775593103 947.025223016739 909.962698936462 923.712468962967 0 23.312754053772 755 89883.4938248827 5627356.16834939 83026504 5198059060 74288.5110959254 4918081.45136355 68621224 4542893160 2.61659346893553 1237711833.42156 28360.5273952189 1237683472.89416 61 28854471562 661162 28853810400 0 0 0 0 929.574787855148
670976	1132.272	10.2251995881426 10.7405251331649 1099.3498570919 1062.28733301163 1075.8056680717 0 23.5441890202026 882 90523.4866205495 5665797.09412142 97385680 6095296628 74826.6368072666 4945844.51998386 80498920 5320767568 3.05807942410838 1225545402.74208 28126.4731366101 1225517276.26895 72 28854472615 662215 28853810400 0 0 0 0 1079.81561636925
671232	1132.704	10.0933762862221 10.5710187411018 1267.30497694016 1230.24245285988 1243.52185703253 0 23.7831199076233 1009 89821.7070880789 5623065.91111013 111695256 6992405364 74252.829154401 4904235.23278727 92335016 6098523704 3.57396339631432 1213242371.27321 36933.4638773967 1213205437.80933 85 28854688793 878393 28853810400 0 0 0 0 1224.54332113266
671488	1133.136	10.1189909624842 10.4331273629633 1417.88201999664 1380.81949591637 1394.05194993047 0 23.8300700661774 1136 90387.4722934716 5659203.19712153 126004832 7889223252 74725.4160830921 4932393.53981247 104171112 6876012832 4.02852361463491 1210852077.8944 36905.3048336704 1210815172.58957 96 28854689856 879456 28853810400 0 0 0 0 1373.70011162758
671744	1133.568	10.0290552156643 10.3239057946501 1585.33398795128 1548.271463871 1561.22095388736 0 24.1130340639191 1263 89888.7704847735 5627744.3510625 140336232 8786152404 74317.1629301429 4902319.61398092 116025512 7653604104 4.52037680994692 1196651816.46205 45436.5467695081 1196606379.91528 109 28854906013 1095613 28853810400 0 0 0 0 1517.98054504395
672000	1134	10.0570442870493 10.2346941661581 1735.66297888756 1698.60045480728 1711.11283358659 0 24.5501453009644 1390 90390.0835550438 5658938.06997151 154667632 9683081556 74734.938275202 4927317.01294515 127879912 8431195376 4.88795477700436 1175345674.18086 44671.0187070429 1175301003.16215 120 28854907080 1096680 28853810400 0 0 0 0 1666.71637868881
672256	1134.432	9.98763702986551 10.166036370145 1903.17959904671 1866.11707496643 1878.31978736554 0 24.8598116811676 1517 89943.9387991295 5632630.79437551 168943480 10579881876 74368.4440421728 4902609.46934693 139687720 9208668376 5.35000030192318 1160713663.92767 52804.1409498861 1160660859.78672 133 28855123101 1312701 28853810400 0 0 0 0 1811.35091900826
672512	1134.864	10.0111749736747 10.1056949565235 2054.13844704628 2017.075922966 2029.06883871764 0 25.0696083286438 1644 90293.1455572442 5655987.23168655 183211008 11476387444 74659.5113528729 4921405.61890006 151489288 9985870784 5.74400677155653 1151000197.31984 52403.4114445644 1150947793.90839 144 28855124133 1313733 28853810400 0 0 0 0 1960.52770471573
672768	1135.296	9.95327200462726 10.0611722018615 2222.12287306786 2185.06034898758 2196.71503467451 0 25.4078383933411 1771 89908.0403613952 5632393.81744991 197502344 12372764180 74343.1994692919 4899568.1051524 163310824 10762954920 6.17919547383247 1135686547.8396 60212.6389626656 1135626335.20064 157 28855340273 1529873 28853810400 0 0 0 0 2105.72906732559
673024	1135.728	9.96838302157644 10.0173013686963 2374.82381892204 2337.76129484177 2349.16959747824 0 25.6542214438019 1898 90155.2617688181 5648384.46498025 211790000 13269013060 74549.5770880042 4912340.8085937 175129600 11539921680 6.54862983731628 1124779458.27397 59674.3114326656 1124719783.96254 168 28855341298 1530898 28853810400 0 0 0 0 2256.43372893333
673280	1136.16	9.9275008300357 9.98826457537658 2541.10663604736 2504.04411196709 2515.15826153137 0 25.9483745159912 2025 89896.3104859793 5631905.28590255 226103448 14165133108 74337.2736656985 4897015.96769535 186970008 12316770168 6.97538876234637 1112037173.82055 67312.964013356 1111969860.85654 181 28855557062 1746662 28853810400 0 0 0 0 2399.8579325676
673536	1136.592	9.95281717157567 9.96028103124315 2690.99452590942 2653.93200182915 2664.85553436874 0 26.1389915406799 2152 90214.4873894443 5651697.89122083 240408576 15060958404 74602.2339432719 4913342.54151288 198804176 13093348064 7.34534841182345 1103927748.28716 66860.8043764851 1103860887.48279 192 28855558074 1747674 28853810400 0 0 0 0 2547.72715640068
673792	1137.024	9.92427859906221 9.94383398773023 2855.33286190033 2818.27033782005 2828.93750314705 0 26.3953587532806 2279 90012.6975999737 5640642.72549274 254640296 15957025748 74436.7013289421 4902953.19446618 210576776 13870148168 7.7665169061027 1093213937.78797 74394.9729327296 1093139542.81503 205 28855774082 1963682 28853810400 0 0 0 0 2690.23260164261
674048	1137.456	9.94905896203868 9.92707823682355 3004.62961888313 2967.56709480286 2978.02449992947 0 26.6051189536591 2406 90285.3606497755 5659151.92853488 268872016 16853093092 74663.3803735549 4918343.77868512 222349376 14646948272 8.11873836671169 1084594854.3309 73847.2924485755 1084521007.03845 216 28855775116 1964716 28853810400 0 0 0 0 2835.83694291115
674304	1137.888	9.91251543420045 9.91832222237607 3172.46243405342 3135.39990997314 3145.59346573936 0 26.8689683140564 2533 90049.9301912875 5643899.0242584 283260472 17753411892 74470.345437642 4904528.03899558 234253432 15427651352 8.52284305535466 1073952322.49778 81153.9905259134 1073871168.50725 229 28855990924 2180524 28853810400 0 0 0 0 2981.07512903214
674560	1138.32	9.92809696670787 9.90490468680589 3324.1879529953 3287.12542891502 3297.10185873848 0 27.0860942568207 2660 90275.9273909375 5657524.92315693 297648928 18653435940 74658.7453304168 4915857.78493403 246157488 16208083840 8.86063519252373 1065343407.77957 80541.6602081953 1065262866.11936 240 28855991959 2181559 28853810400 0 0 0 0 3130.87319755554
674816	1138.752	9.89896877145975 9.89838462356835 3490.9677529335 3453.90522885323 3463.61816685173 0 27.3495860817718 2787 90090.0067410224 5645170.27631037 312037384 19552714324 74506.3490166891 4904649.11709398 258061544 16987831784 9.25059703805248 1055087552.46692 87659.0962960812 1054999893.37062 253 28856207840 2397440 28853810400 0 0 0 0 3275.07955431938
675072	1139.184	9.91008635429858 9.88634974222893 3644.02402997017 3606.96150588989 3616.48472972987 0 27.5393002402954 2914 90260.5331958312 5655177.99200762 326425840 20451864852 74648.6215690905 4912909.54609591 269965600 17767462352 9.58630022173607 1047819247.99156 87092.5542432836 1047732155.43731 264 28856208868 2398468 28853810400 0 0 0 0 3426.25708436966
675328	1139.616	9.88539195065779 9.88114203749412 3810.3575220108 3773.29499793053 3782.5255739437 0 27.8319480671082 3041 90094.443339003 5644448.21287487 340784536 21350269716 74512.3041444889 4903181.22467136 281844696 18546408376 9.95259114928283 1036809371.85646 93927.7765859824 1036715444.07987 277 28856424593 2614193 28853810400 0 0 0 0 3570.3048555851
675584	1140.048	9.90198216556507 9.87234416801068 3961.09504103661 3924.03251695633 3933.02773545401 0 28.0673055825958 3168 90295.5524057612 5656807.25499175 355134912 22248379828 74679.7560953622 4913538.6546592 293717552 19325083808 10.2610490754975 1028115276.01329 93176.952533045 1028022099.06076 288 28856425626 2615226 28853810400 0 0 0 0 3718.89902067184
675840	1140.48	9.8793242772871 9.86960258090455 4127.51434707642 4090.45182299614 4099.18569940741 0 28.3286476690063 3295 90136.2648814407 5646424.91784308 369485288 23145744276 74549.0520334751 4904162.96556318 305590408 20103074696 10.6252865832814 1018638157.00498 99936.0094092095 1018538220.99557 301 28856641452 2831052 28853810400 0 0 0 0 3862.95467185974
676096	1140.912	9.89771380804579 9.86357515059253 4277.0416560173 4239.97913193703 4248.52097404495 0 28.5206819723511 3422 90345.714742831 5659171.47894151 383835664 24043108724 74723.2427330465 4914902.31814001 317463264 20881065584 10.9394298601437 1011779539.63284 99299.0280788346 1011680240.60476 312 28856642476 2832076 28853810400 0 0 0 0 4010.30623579025
676352	1141.344	9.87767216376656 9.86280771871196 4443.0905110836 4406.02798700333 4414.2749299722 0 28.8155811114044 3549 90197.4358906792 5649790.26083386 398156280 24939727508 74601.4159118254 4906439.28427367 329311160 21658371928 11.2786203666521 1001432470.0042 105781.902791251 1001326688.10141 325 28856858567 3048167 28853810400 0 0 0 0 4153.63640570641
676608	1141.776	9.89354412000676 9.85793129884789 4593.21545100212 4556.15292692184 4564.14890864618 0 29.0665423559418 3676 90373.2337081765 5660550.36527355 412476896 25835594772 74747.5734969381 4915481.24328281 341159056 22434988352 11.5596824653385 992786112.796835 104904.049565314 992681208.74727 336 28856859598 3049198 28853810400 0 0 0 0 4301.93059873581
676864	1142.208	9.87731163237005 9.85829919293031 4758.15483498573 4721.09231090546 4728.84081328004 0 29.3140217056885 3803 90254.1508272854 5652701.20849318 426797512 26730724180 74649.7854206992 4908375.71330728 353006952 23210927400 11.9055653128713 984412032.327867 111389.799488562 984300642.528378 349 28857075683 3265283 28853810400 0 0 0 0 4444.52193188667
677120	1142.64	9.88782167457905 9.8539011843023 4910.42104387283 4873.35851979256 4880.87415435548 0 29.5468895173492 3930 90376.1158452259 5659995.49636984 441114448 27625725732 74751.3819167867 4914437.10971225 364852088 23986749072 12.1840236275502 976653623.693817 110546.864775126 976543076.829042 360 28857076716 3266316 28853810400 0 0 0 0 4594.601095438
677376	1143.072	9.86750903494395 9.85397781568128 5078.06120204926 5040.99867796898 5048.25656677818 0 29.8046352710724 4057 90215.5779872849 5649473.05089162 455431384 28519989428 74619.2708348042 4905038.6089634 376697224 24761893368 12.5148318913342 968214929.004958 116841.657961168 968098087.346996 373 28857292823 3482423 28853810400 0 0 0 0 4739.57448458672
677632	1143.504	9.88041417189191 9.84970952924858 5228.87929487228 5191.81677079201 5198.88070509561 0 29.9985897766724 4184 90354.0640083529 5657748.28092714 469740000 29413958372 74734.5711585922 4911974.0422146 388536120 25536767072 12.8006017235719 961955014.380047 116120.791874984 961838893.588172 384 28857293860 3483460 28853810400 0 0 0 0 4888.58099198341
677888	1143.936	9.86271593946583 9.84962651085821 5395.8805539608 5358.81802988052 5365.62570508902 0 30.2548488717804 4311 90207.3462822673 5648397.99228917 484018856 30307189460 74613.8620180473 4903615.13197713 400350056 26310963400 13.1218635955671 953814374.492423 122273.028554127 953692101.463869 397 28857509752 3699352 28853810400 0 0 0 0 5032.56733489037
