# Scalar ASCII output created by CarpetIOScalar
# created on nid22248 by elihu on Apr 24 2017 at 19:17:53-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0000/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid22248-elihu-2017.04.25-00.15.02-4471
# Run ID: run-J0040_N40-nid22248-elihu-2017.04.25-00.15.02-4471
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
0 0 2434 0 372 0 0 -1691 354 40 40 0
256 0.432 2698 0 409 0 0 -1691 362 194 62 0
512 0.864 2697 0 410 0 0 -1691 363 162 62 0
768 1.296 2643 0 637 0 0 2044 599 72 62 0
1024 1.728 2726 0 840 0 0 2011 718 194 59 0
1280 2.16 2725 0 957 0 0 1893 836 196 62 0
1536 2.592 2729 0 959 0 0 1893 837 194 57 0
1792 3.024 2730 0 1060 0 0 1793 939 193 59 0
2048 3.456 2731 0 1060 0 0 1793 939 196 60 0
2304 3.888 2659 0 987 0 0 1793 939 196 60 0
2560 4.32 2731 0 1142 0 0 1696 1021 198 62 0
2816 4.752 2732 0 1142 0 0 1696 1021 194 59 0
3072 5.184 2716 0 1060 0 0 1696 1021 187 62 0
3328 5.616 2732 0 1142 0 0 1696 1021 196 60 0
3584 6.048 2733 0 1143 0 0 1696 1021 197 60 0
3840 6.48 2732 0 1143 0 0 1696 1021 198 62 0
4096 6.912 2732 0 1142 0 0 1696 1021 198 61 0
4352 7.344 2734 0 1143 0 0 1696 1021 198 61 0
4608 7.776 2734 0 1143 0 0 1696 1021 198 62 0
4864 8.208 2734 0 1143 0 0 1696 1021 198 61 0
5120 8.64 2734 0 1143 0 0 1696 1021 198 61 0
5376 9.072 2734 0 1143 0 0 1696 1021 198 60 0
5632 9.504 2734 0 1143 0 0 1696 1021 198 61 0
5888 9.936 2733 0 1142 0 0 1696 1021 198 61 0
6144 10.368 2734 0 1142 0 0 1696 1021 185 49 0
6400 10.8 2735 0 1144 0 0 1696 1021 199 60 0
6656 11.232 2736 0 1144 0 0 1696 1021 200 60 0
6912 11.664 2735 0 1142 0 0 1696 1021 200 60 0
7168 12.096 2739 0 1147 0 0 1696 1024 201 60 0
