# Scalar ASCII output created by CarpetIOScalar
# created on nid22248 by elihu on Apr 24 2017 at 19:17:53-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0000/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid22248-elihu-2017.04.25-00.15.02-4471
# Run ID: run-J0040_N40-nid22248-elihu-2017.04.25-00.15.02-4471
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
0 0 1986 0 50 0 0 -2018 48 2 1 0
256 0.432 2212 0 82 0 0 -2018 68 12 0 0
512 0.864 2212 0 82 0 0 -2018 68 12 0 0
768 1.296 2168 0 309 0 0 -2047 296 12 4 0
1024 1.728 2276 0 539 0 0 1731 409 118 0 0
1280 2.16 2282 0 656 0 0 1612 521 120 0 0
1536 2.592 2280 0 653 0 0 1612 522 117 0 0
1792 3.024 2278 0 759 0 0 1504 633 118 0 0
2048 3.456 2279 0 763 0 0 1504 633 118 0 0
2304 3.888 2176 0 660 0 0 1504 633 14 0 0
2560 4.32 2288 0 853 0 0 1408 717 121 0 0
2816 4.752 2281 0 848 0 0 1408 717 119 0 0
3072 5.184 2193 0 750 0 0 1408 717 14 0 0
3328 5.616 2286 0 855 0 0 1408 717 119 0 0
3584 6.048 2283 0 848 0 0 1408 717 120 0 0
3840 6.48 2292 0 853 0 0 1408 717 121 0 0
4096 6.912 2290 0 848 0 0 1408 717 121 0 0
4352 7.344 2283 0 808 0 0 1408 717 37 0 0
4608 7.776 2283 0 848 0 0 1408 717 118 0 0
4864 8.208 2282 0 848 0 0 1408 717 119 0 0
5120 8.64 2288 0 808 0 0 1408 717 37 0 0
5376 9.072 2295 0 851 0 0 1408 720 122 0 0
5632 9.504 2291 0 851 0 0 1408 720 119 0 0
5888 9.936 2296 0 860 0 0 1408 720 106 0 0
6144 10.368 2296 0 856 0 0 1408 720 121 0 0
6400 10.8 2290 0 855 0 0 1408 723 121 0 0
6656 11.232 2300 0 855 0 0 1408 723 122 0 0
6912 11.664 2293 0 861 0 0 1408 723 119 0 0
7168 12.096 2306 0 873 0 0 1408 726 122 0 0
7424 12.528 2300 0 867 0 0 1408 726 122 0 0
7680 12.96 2301 0 867 0 0 1408 726 116 0 0
7936 13.392 2305 0 862 0 0 1408 726 122 0 0
8192 13.824 2296 0 862 0 0 1408 726 121 0 0
8448 14.256 2304 0 873 0 0 1408 726 121 0 0
8704 14.688 2298 0 868 0 0 1408 726 117 0 0
8960 15.12 2309 0 871 0 0 1408 726 122 0 0
9216 15.552 2300 0 873 0 0 1408 726 122 0 0
9472 15.984 2313 0 876 0 0 1408 726 122 0 0
9728 16.416 2300 0 866 0 0 1408 726 123 0 0
9984 16.848 2309 0 866 0 0 1408 726 123 0 0
10240 17.28 2309 0 871 0 0 1408 726 120 0 0
10496 17.712 2304 0 871 0 0 1408 726 124 0 0
10752 18.144 2309 0 878 0 0 1408 726 123 0 0
11008 18.576 2303 0 875 0 0 1408 723 124 0 0
11264 19.008 2312 0 868 0 0 1408 723 124 0 0
11520 19.44 2308 0 873 0 0 1408 723 124 0 0
11776 19.872 2304 0 873 0 0 1408 723 123 0 0
12032 20.304 2332 0 877 0 0 1408 723 124 0 0
12288 20.736 2333 0 886 0 0 1408 723 123 0 0
12544 21.168 2317 0 878 0 0 1408 723 122 0 0
12800 21.6 2313 0 878 0 0 1408 723 123 0 0
13056 22.032 2321 0 883 0 0 1408 723 123 0 0
13312 22.464 2334 0 877 0 0 1408 723 123 0 0
13568 22.896 2321 0 882 0 0 1408 723 120 0 0
13824 23.328 2320 0 884 0 0 1408 730 125 0 0
14080 23.76 2345 0 885 0 0 1408 730 125 0 0
14336 24.192 2343 0 894 0 0 1408 730 124 0 0
14592 24.624 2333 0 887 0 0 1408 730 124 0 0
14848 25.056 2324 0 883 0 0 1408 730 116 0 0
15104 25.488 2346 0 879 0 0 1408 730 124 0 0
15360 25.92 2364 0 880 0 0 1408 733 123 0 0
15616 26.352 2355 0 906 0 0 1408 733 129 0 0
15872 26.784 2360 0 906 0 0 1408 733 105 0 0
16128 27.216 2357 0 908 0 0 1408 736 126 0 0
16384 27.648 2369 0 889 0 0 1408 736 127 0 0
16640 28.08 2369 0 862 0 0 1408 736 125 0 0
16896 28.512 2363 0 924 0 0 1408 744 125 0 0
