# Scalar ASCII output created by CarpetIOScalar
# created on nid14400 by elihu on Apr 29 2017 at 08:18:25-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0009/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid14400-elihu-2017.04.29-13.15.06-4146
# Run ID: run-J0040_N40-nid14400-elihu-2017.04.29-13.15.06-4146
#
# SYSTEMSTATISTICS::maxrss_mb (systemstatistics-process_memory_mb)
# 1:iteration 2:time 3:data
# data columns: 3:maxrss_mb 4:majflt_mb 5:arena_mb 6:ordblks_mb 7:hblks_mb 8:hblkhd_mb 9:uordblks_mb 10:fordblks_mb 11:keepcost_mb 12:swap_used_mb
603136 1017.792 2521 0 892 0 0 1638 864 27 15 0
603392 1018.224 2838 0 1040 0 0 1638 890 150 15 0
603648 1018.656 2881 0 1040 0 0 1638 890 149 14 0
603904 1019.088 2886 0 1043 0 0 1638 891 151 14 0
604160 1019.52 2899 0 1055 0 0 1638 901 153 14 0
604416 1019.952 2900 0 1056 0 0 1638 903 153 15 0
604672 1020.384 2901 0 1057 0 0 1638 904 152 14 0
604928 1020.816 2903 0 1059 0 0 1638 905 153 13 0
605184 1021.248 2905 0 1061 0 0 1638 907 153 14 0
605440 1021.68 2920 0 1076 0 0 1638 917 158 16 0
605696 1022.112 2920 0 1076 0 0 1638 917 159 17 0
605952 1022.544 2922 0 1080 0 0 1636 921 157 15 0
606208 1022.976 2923 0 1081 0 0 1636 923 158 16 0
606464 1023.408 2931 0 1087 0 0 1638 926 161 19 0
606720 1023.84 2931 0 1087 0 0 1638 926 160 19 0
606976 1024.272 2934 0 1090 0 0 1638 926 163 19 0
607232 1024.704 2935 0 1092 0 0 1638 927 163 20 0
607488 1025.136 2937 0 1093 0 0 1638 927 165 22 0
607744 1025.568 2939 0 1095 0 0 1637 932 162 20 0
608000 1026 2937 0 1094 0 0 1637 932 161 19 0
608256 1026.432 2949 0 1109 0 0 1633 939 169 27 0
608512 1026.864 2958 0 1117 0 0 1636 951 165 20 0
608768 1027.296 2974 0 1131 0 0 1637 958 173 25 0
609024 1027.728 2981 0 1138 0 0 1637 959 178 32 0
609280 1028.16 2990 0 1147 0 0 1637 971 175 26 0
609536 1028.592 3000 0 1157 0 0 1637 971 185 36 0
609792 1029.024 2993 0 1150 0 0 1637 976 174 23 0
610048 1029.456 3002 0 1160 0 0 1637 976 183 33 0
610304 1029.888 3000 0 1158 0 0 1637 976 181 31 0
610560 1030.32 3006 0 1164 0 0 1636 977 186 37 0
610816 1030.752 3001 0 1159 0 0 1636 978 179 30 0
611072 1031.184 3015 0 1175 0 0 1635 985 188 37 0
611328 1031.616 3024 0 1183 0 0 1635 986 196 46 0
611584 1032.048 3022 0 1181 0 0 1635 986 194 41 0
611840 1032.48 3020 0 1179 0 0 1635 988 190 39 0
612096 1032.912 3021 0 1179 0 0 1636 990 188 35 0
612352 1033.344 3024 0 1182 0 0 1636 990 191 36 0
612608 1033.776 3035 0 1193 0 0 1636 990 203 49 0
612864 1034.208 3036 0 1195 0 0 1636 993 201 46 0
613120 1034.64 3036 0 1194 0 0 1636 994 199 45 0
613376 1035.072 3036 0 1196 0 0 1634 1000 196 40 0
613632 1035.504 3038 0 1198 0 0 1634 1001 196 42 0
613888 1035.936 3045 0 1205 0 0 1634 1002 201 46 0
614144 1036.368 3047 0 1207 0 0 1634 1002 203 49 0
614400 1036.8 3044 0 1204 0 0 1634 1003 200 45 0
614656 1037.232 3051 0 1211 0 0 1634 1006 204 47 0
614912 1037.664 3052 0 1212 0 0 1634 1006 206 47 0
615168 1038.096 3056 0 1217 0 0 1633 1009 207 48 0
615424 1038.528 3053 0 1214 0 0 1633 1009 204 47 0
615680 1038.96 3054 0 1216 0 0 1633 1010 205 47 0
615936 1039.392 3062 0 1224 0 0 1631 1015 208 49 0
616192 1039.824 3065 0 1228 0 0 1631 1016 211 49 0
616448 1040.256 3068 0 1234 0 0 1628 1021 212 49 0
616704 1040.688 3065 0 1231 0 0 1628 1020 209 48 0
616960 1041.12 3068 0 1234 0 0 1628 1023 210 48 0
617216 1041.552 3075 0 1240 0 0 1628 1027 212 48 0
617472 1041.984 3072 0 1238 0 0 1628 1027 210 47 0
617728 1042.416 3071 0 1237 0 0 1628 1027 209 48 0
617984 1042.848 3077 0 1243 0 0 1628 1029 212 47 0
618240 1043.28 3089 0 1256 0 0 1691 1037 218 47 0
618496 1043.712 3092 0 1259 0 0 1691 1038 220 47 0
618752 1044.144 3106 0 1275 0 0 1689 1061 213 49 0
619008 1044.576 3105 0 1274 0 0 1689 1062 210 48 0
619264 1045.008 3113 0 1282 0 0 1689 1064 217 47 0
619520 1045.44 3127 0 1295 0 0 1690 1079 215 47 0
619776 1045.872 3127 0 1295 0 0 1690 1079 215 47 0
620032 1046.304 3131 0 1299 0 0 1689 1080 218 47 0
620288 1046.736 3128 0 1297 0 0 1689 1080 216 45 0
620544 1047.168 3130 0 1298 0 0 1689 1079 218 47 0
620800 1047.6 3136 0 1304 0 0 1689 1083 220 49 0
621056 1048.032 3135 0 1304 0 0 1689 1084 218 48 0
621312 1048.464 3134 0 1302 0 0 1689 1084 217 47 0
621568 1048.896 3139 0 1307 0 0 1689 1085 221 49 0
621824 1049.328 3137 0 1305 0 0 1689 1085 219 47 0
622080 1049.76 3151 0 1319 0 0 1689 1104 214 47 0
622336 1050.192 3157 0 1325 0 0 1689 1104 220 49 0
622592 1050.624 3159 0 1327 0 0 1689 1105 221 49 0
622848 1051.056 3156 0 1324 0 0 1689 1104 219 48 0
623104 1051.488 3162 0 1331 0 0 1688 1107 223 49 0
623360 1051.92 3162 0 1331 0 0 1688 1107 223 49 0
623616 1052.352 3174 0 1343 0 0 1688 1124 218 49 0
623872 1052.784 3176 0 1347 0 0 1687 1125 221 49 0
624128 1053.216 3177 0 1348 0 0 1687 1125 222 49 0
624384 1053.648 3185 0 1356 0 0 1687 1127 228 50 0
624640 1054.08 3184 0 1355 0 0 1687 1127 227 50 0
624896 1054.512 3184 0 1355 0 0 1687 1127 227 49 0
625152 1054.944 3190 0 1361 0 0 1687 1138 222 48 0
625408 1055.376 3191 0 1361 0 0 1687 1139 222 48 0
625664 1055.808 3189 0 1360 0 0 1687 1139 220 48 0
625920 1056.24 3193 0 1364 0 0 1687 1140 223 47 0
626176 1056.672 3193 0 1364 0 0 1687 1140 223 46 0
626432 1057.104 3194 0 1365 0 0 1687 1140 224 47 0
626688 1057.536 3199 0 1370 0 0 1687 1141 227 48 0
626944 1057.968 3200 0 1370 0 0 1687 1141 229 48 0
627200 1058.4 3199 0 1370 0 0 1687 1141 228 49 0
627456 1058.832 3199 0 1369 0 0 1687 1141 228 49 0
627712 1059.264 3194 0 1365 0 0 1687 1141 223 46 0
627968 1059.696 3200 0 1370 0 0 1687 1142 228 48 0
628224 1060.128 3200 0 1370 0 0 1687 1142 228 48 0
628480 1060.56 3200 0 1370 0 0 1687 1142 228 49 0
628736 1060.992 3199 0 1369 0 0 1687 1141 227 48 0
628992 1061.424 3203 0 1373 0 0 1687 1142 229 47 0
629248 1061.856 3200 0 1370 0 0 1687 1141 228 46 0
629504 1062.288 3203 0 1373 0 0 1687 1141 231 47 0
629760 1062.72 3203 0 1373 0 0 1687 1142 230 48 0
630016 1063.152 3203 0 1373 0 0 1687 1142 230 47 0
630272 1063.584 3205 0 1375 0 0 1687 1143 231 48 0
630528 1064.016 3204 0 1374 0 0 1687 1142 231 48 0
630784 1064.448 3205 0 1375 0 0 1687 1142 232 48 0
631040 1064.88 3204 0 1374 0 0 1687 1142 232 47 0
631296 1065.312 3206 0 1376 0 0 1688 1142 233 47 0
631552 1065.744 3206 0 1376 0 0 1688 1142 233 48 0
631808 1066.176 3207 0 1377 0 0 1688 1141 235 47 0
632064 1066.608 3209 0 1378 0 0 1688 1141 236 48 0
632320 1067.04 3207 0 1377 0 0 1688 1141 235 48 0
632576 1067.472 3209 0 1378 0 0 1688 1143 234 47 0
632832 1067.904 3206 0 1376 0 0 1688 1142 233 46 0
633088 1068.336 3209 0 1379 0 0 1688 1141 237 48 0
633344 1068.768 3210 0 1382 0 0 1686 1145 236 48 0
633600 1069.2 3208 0 1380 0 0 1686 1144 235 48 0
633856 1069.632 3210 0 1381 0 0 1686 1144 236 48 0
634112 1070.064 3209 0 1380 0 0 1686 1143 237 48 0
634368 1070.496 3211 0 1382 0 0 1686 1144 238 49 0
634624 1070.928 3209 0 1380 0 0 1686 1144 236 49 0
634880 1071.36 3209 0 1381 0 0 1686 1143 236 48 0
635136 1071.792 3209 0 1381 0 0 1686 1142 238 49 0
635392 1072.224 3209 0 1380 0 0 1686 1142 237 49 0
635648 1072.656 3211 0 1383 0 0 1685 1144 238 47 0
635904 1073.088 3206 0 1378 0 0 1685 1143 234 46 0
636160 1073.52 3208 0 1380 0 0 1685 1143 236 47 0
636416 1073.952 3217 0 1389 0 0 1685 1146 241 48 0
636672 1074.384 3217 0 1389 0 0 1685 1146 242 47 0
636928 1074.816 3217 0 1388 0 0 1685 1146 241 47 0
637184 1075.248 3217 0 1389 0 0 1685 1146 242 47 0
637440 1075.68 3216 0 1388 0 0 1685 1147 240 46 0
637696 1076.112 3216 0 1388 0 0 1685 1146 242 47 0
637952 1076.544 3245 0 1416 0 0 1686 1168 247 49 0
638208 1076.976 3243 0 1414 0 0 1686 1167 246 50 0
638464 1077.408 3242 0 1413 0 0 1686 1163 249 48 0
638720 1077.84 3242 0 1413 0 0 1686 1162 250 49 0
638976 1078.272 3240 0 1411 0 0 1686 1160 250 47 0
639232 1078.704 3240 0 1411 0 0 1686 1160 250 48 0
639488 1079.136 3240 0 1411 0 0 1686 1159 251 47 0
639744 1079.568 3239 0 1410 0 0 1686 1158 252 47 0
640000 1080 3239 0 1410 0 0 1686 1158 251 47 0
640256 1080.432 3239 0 1410 0 0 1686 1156 253 47 0
640512 1080.864 3237 0 1408 0 0 1686 1155 252 45 0
640768 1081.296 3238 0 1410 0 0 1686 1154 255 46 0
641024 1081.728 3236 0 1407 0 0 1686 1152 254 44 0
641280 1082.16 3236 0 1408 0 0 1686 1151 256 45 0
641536 1082.592 3236 0 1407 0 0 1686 1151 255 44 0
641792 1083.024 3236 0 1407 0 0 1686 1152 254 44 0
642048 1083.456 3235 0 1407 0 0 1686 1154 252 44 0
642304 1083.888 3238 0 1410 0 0 1686 1155 253 45 0
642560 1084.32 3235 0 1407 0 0 1686 1156 249 43 0
642816 1084.752 3234 0 1406 0 0 1686 1156 248 42 0
643072 1085.184 3237 0 1408 0 0 1686 1158 249 44 0
643328 1085.616 3238 0 1409 0 0 1686 1159 249 45 0
643584 1086.048 3241 0 1412 0 0 1686 1161 251 47 0
643840 1086.48 3237 0 1409 0 0 1686 1160 248 45 0
644096 1086.912 3241 0 1413 0 0 1686 1161 250 47 0
644352 1087.344 3241 0 1412 0 0 1686 1162 249 47 0
644608 1087.776 3246 0 1417 0 0 1686 1167 249 48 0
644864 1088.208 3245 0 1416 0 0 1686 1168 248 49 0
645120 1088.64 3260 0 1431 0 0 1685 1170 261 50 0
645376 1089.072 3259 0 1431 0 0 1685 1170 260 50 0
645632 1089.504 3258 0 1431 0 0 1684 1172 258 47 0
645888 1089.936 3262 0 1435 0 0 1684 1173 262 49 0
646144 1090.368 3259 0 1432 0 0 1684 1173 259 47 0
646400 1090.8 3260 0 1433 0 0 1684 1173 259 47 0
646656 1091.232 3264 0 1437 0 0 1684 1173 263 47 0
646912 1091.664 3265 0 1438 0 0 1684 1173 264 48 0
647168 1092.096 3264 0 1437 0 0 1684 1174 262 48 0
647424 1092.528 3264 0 1437 0 0 1684 1174 262 48 0
647680 1092.96 3266 0 1438 0 0 1684 1175 263 48 0
647936 1093.392 3264 0 1437 0 0 1684 1176 260 47 0
648192 1093.824 3266 0 1439 0 0 1684 1176 262 47 0
648448 1094.256 3265 0 1438 0 0 1684 1176 261 47 0
648704 1094.688 3266 0 1439 0 0 1684 1176 262 47 0
648960 1095.12 3266 0 1439 0 0 1684 1177 261 47 0
649216 1095.552 3265 0 1438 0 0 1684 1178 260 47 0
649472 1095.984 3270 0 1444 0 0 1684 1179 264 48 0
649728 1096.416 3268 0 1441 0 0 1684 1180 261 47 0
649984 1096.848 3269 0 1443 0 0 1684 1180 262 48 0
650240 1097.28 3269 0 1443 0 0 1684 1180 262 47 0
650496 1097.712 3271 0 1445 0 0 1684 1180 263 47 0
650752 1098.144 3271 0 1446 0 0 1682 1182 263 47 0
651008 1098.576 3269 0 1444 0 0 1682 1182 261 47 0
651264 1099.008 3271 0 1446 0 0 1682 1182 263 47 0
651520 1099.44 3271 0 1447 0 0 1682 1182 263 48 0
651776 1099.872 3271 0 1446 0 0 1682 1183 262 45 0
652032 1100.304 3274 0 1449 0 0 1682 1186 262 46 0
652288 1100.736 3277 0 1452 0 0 1682 1186 264 47 0
652544 1101.168 3274 0 1449 0 0 1682 1185 263 46 0
652800 1101.6 3275 0 1450 0 0 1682 1187 263 47 0
653056 1102.032 3279 0 1454 0 0 1682 1187 266 48 0
653312 1102.464 3280 0 1456 0 0 1682 1187 267 49 0
653568 1102.896 3280 0 1455 0 0 1682 1187 267 49 0
653824 1103.328 3279 0 1454 0 0 1682 1187 266 49 0
654080 1103.76 3279 0 1454 0 0 1682 1189 265 48 0
654336 1104.192 3283 0 1458 0 0 1682 1190 267 49 0
654592 1104.624 3282 0 1457 0 0 1682 1190 267 48 0
654848 1105.056 3280 0 1455 0 0 1682 1190 264 48 0
655104 1105.488 3282 0 1456 0 0 1683 1189 265 47 0
655360 1105.92 3282 0 1456 0 0 1683 1191 265 48 0
655616 1106.352 3282 0 1456 0 0 1683 1190 265 47 0
655872 1106.784 3280 0 1454 0 0 1683 1190 263 47 0
656128 1107.216 3283 0 1457 0 0 1683 1191 265 48 0
656384 1107.648 3286 0 1460 0 0 1683 1192 268 48 0
656640 1108.08 3284 0 1459 0 0 1683 1192 266 47 0
656896 1108.512 3286 0 1461 0 0 1683 1195 265 47 0
657152 1108.944 3289 0 1463 0 0 1683 1195 267 49 0
657408 1109.376 3289 0 1463 0 0 1683 1196 266 48 0
657664 1109.808 3288 0 1463 0 0 1683 1196 266 48 0
657920 1110.24 3290 0 1464 0 0 1683 1196 267 48 0
658176 1110.672 3289 0 1463 0 0 1683 1197 265 47 0
658432 1111.104 3293 0 1468 0 0 1683 1200 267 49 0
658688 1111.536 3292 0 1466 0 0 1683 1200 265 48 0
658944 1111.968 3292 0 1466 0 0 1683 1199 266 48 0
659200 1112.4 3292 0 1467 0 0 1683 1200 266 46 0
659456 1112.832 3295 0 1469 0 0 1683 1200 268 46 0
659712 1113.264 3295 0 1470 0 0 1683 1200 268 47 0
659968 1113.696 3293 0 1467 0 0 1683 1200 267 46 0
660224 1114.128 3295 0 1470 0 0 1683 1200 269 46 0
660480 1114.56 3294 0 1468 0 0 1683 1201 266 46 0
660736 1114.992 3296 0 1470 0 0 1683 1203 266 46 0
660992 1115.424 3297 0 1471 0 0 1683 1202 268 46 0
661248 1115.856 3295 0 1469 0 0 1683 1202 266 45 0
661504 1116.288 3315 0 1489 0 0 1683 1224 264 47 0
661760 1116.72 3318 0 1491 0 0 1683 1223 267 48 0
662016 1117.152 3322 0 1496 0 0 1683 1226 269 49 0
662272 1117.584 3318 0 1492 0 0 1683 1226 265 48 0
662528 1118.016 3319 0 1493 0 0 1683 1226 266 48 0
662784 1118.448 3320 0 1496 0 0 1681 1230 265 48 0
663040 1118.88 3319 0 1495 0 0 1681 1230 264 49 0
663296 1119.312 3322 0 1498 0 0 1681 1232 265 48 0
663552 1119.744 3318 0 1495 0 0 1681 1232 262 47 0
663808 1120.176 3323 0 1500 0 0 1681 1233 266 48 0
664064 1120.608 3325 0 1501 0 0 1681 1234 267 48 0
664320 1121.04 3325 0 1502 0 0 1681 1234 267 49 0
664576 1121.472 3327 0 1505 0 0 1678 1236 268 47 0
664832 1121.904 3326 0 1504 0 0 1678 1236 268 47 0
665088 1122.336 3324 0 1502 0 0 1678 1236 266 47 0
665344 1122.768 3329 0 1508 0 0 1678 1238 269 48 0
665600 1123.2 3326 0 1505 0 0 1678 1238 266 48 0
665856 1123.632 3329 0 1506 0 0 1679 1239 266 47 0
666112 1124.064 3327 0 1505 0 0 1679 1238 266 47 0
666368 1124.496 3329 0 1506 0 0 1679 1239 266 47 0
666624 1124.928 3327 0 1504 0 0 1679 1238 265 46 0
666880 1125.36 3327 0 1504 0 0 1679 1238 266 45 0
667136 1125.792 3327 0 1505 0 0 1679 1237 267 45 0
667392 1126.224 3326 0 1504 0 0 1679 1237 265 46 0
667648 1126.656 3329 0 1508 0 0 1678 1240 267 45 0
667904 1127.088 3329 0 1508 0 0 1678 1241 266 47 0
668160 1127.52 3329 0 1509 0 0 1677 1243 265 46 0
668416 1127.952 3330 0 1510 0 0 1677 1242 267 46 0
668672 1128.384 3331 0 1510 0 0 1677 1243 266 45 0
668928 1128.816 3329 0 1509 0 0 1677 1243 265 45 0
669184 1129.248 3332 0 1510 0 0 1678 1244 266 44 0
