# Scalar ASCII output created by CarpetIOScalar
# created on nid14400 by elihu on Apr 29 2017 at 08:18:25-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0009/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid14400-elihu-2017.04.29-13.15.06-4146
# Run ID: run-J0040_N40-nid14400-elihu-2017.04.29-13.15.06-4146
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
603136 1017.792 0
603392 1018.224 0
603648 1018.656 9.22152124995792e-09
603904 1019.088 4.08934625917709e-07
604160 1019.52 9.87921548224869e-07
604416 1019.952 1.4520962456075e-06
604672 1020.384 1.38725443677023e-06
604928 1020.816 1.4404612622348e-06
605184 1021.248 6027724.5167765
605440 1021.68 6781190.08137356
605696 1022.112 1.51817306523521e-06
605952 1022.544 6027724.51678562
606208 1022.976 9590050.98215814
606464 1023.408 1.92860905290794e-06
606720 1023.84 8124559.76595868
606976 1024.272 9140129.73670352
607232 1024.704 16895248.6750038
607488 1025.136 20670762.0430226
607744 1025.568 9241761.80827965
608000 1026 17011684.4497118
608256 1026.432 20961406.7168865
608512 1026.864 9892093.4454017
608768 1027.296 25408418.9651521
609024 1027.728 29552741.1214052
609280 1028.16 10671902.5996087
609536 1028.592 34084920.5595928
609792 1029.024 38825693.0364554
610048 1029.456 11956044.5904045
610304 1029.888 34351085.6686306
610560 1030.32 39087654.0688549
610816 1030.752 12400735.0261786
611072 1031.184 41173502.8754023
611328 1031.616 46407331.1383267
611584 1032.048 12690780.0089004
611840 1032.48 45571102.3376313
612096 1032.912 51256094.7047269
612352 1033.344 13683733.0113065
612608 1033.776 45700230.2001008
612864 1034.208 51490718.0607473
613120 1034.64 14678530.3969976
613376 1035.072 49711895.8488179
613632 1035.504 55968426.63247
613888 1035.936 15098013.6319637
614144 1036.368 50029858.6376007
614400 1036.8 55627238.8314127
614656 1037.232 17082266.6887617
614912 1037.664 49841516.0354676
615168 1038.096 55716651.583246
615424 1038.528 17926498.8455687
615680 1038.96 50202745.7635445
615936 1039.392 55807906.1718201
616192 1039.824 19013938.5695782
616448 1040.256 50179434.6686407
616704 1040.688 55188574.6310916
616960 1041.12 19038841.6824104
617216 1041.552 50169565.7786469
617472 1041.984 55417311.8563474
617728 1042.416 18988014.4593873
617984 1042.848 50399682.6988858
618240 1043.28 46532335.9709874
618496 1043.712 19297921.362343
618752 1044.144 43146745.0700525
619008 1044.576 46396726.8160032
619264 1045.008 20214006.5614682
619520 1045.44 43601981.7451084
619776 1045.872 46340772.0316243
620032 1046.304 20160526.9540106
620288 1046.736 43476158.5977586
620544 1047.168 45998488.2918751
620800 1047.6 19787543.2867777
621056 1048.032 43173219.3614377
621312 1048.464 45908459.7186319
621568 1048.896 19732271.2963211
621824 1049.328 42956264.5111533
622080 1049.76 45007352.8646813
622336 1050.192 19852002.2672181
622592 1050.624 42728845.0579848
622848 1051.056 44965495.7403526
623104 1051.488 19887039.0489576
623360 1051.92 42782238.287752
623616 1052.352 44498160.1369095
623872 1052.784 19550546.9732902
624128 1053.216 42501597.4190666
624384 1053.648 44374846.4906219
624640 1054.08 19347468.0555065
624896 1054.512 42395849.1044906
625152 1054.944 43881166.6612012
625408 1055.376 20511677.8055824
625664 1055.808 41738332.9609567
625920 1056.24 43609054.3584903
626176 1056.672 20252902.0992831
626432 1057.104 41563855.6019207
626688 1057.536 43298543.5955677
626944 1057.968 19855825.636522
627200 1058.4 41459556.0612357
627456 1058.832 43140816.3120544
627712 1059.264 19734269.9530855
627968 1059.696 41179452.5567479
628224 1060.128 42798240.6663553
628480 1060.56 19472829.2076741
628736 1060.992 41030801.9182504
628992 1061.424 42644360.5371323
629248 1061.856 19315997.4762068
629504 1062.288 40753400.6112117
629760 1062.72 42349759.077968
630016 1063.152 19221862.2923378
630272 1063.584 40739616.2638212
630528 1064.016 42046610.1131866
630784 1064.448 19120772.8041284
631040 1064.88 40556609.1469885
631296 1065.312 41935154.8734342
631552 1065.744 18910880.9248227
631808 1066.176 40330629.1120007
632064 1066.608 41581691.1263468
632320 1067.04 18245066.9694555
632576 1067.472 40016333.7948558
632832 1067.904 41271591.6935044
633088 1068.336 18115642.9610848
633344 1068.768 39664970.3663599
633600 1069.2 41176430.1682131
633856 1069.632 18048011.9504461
634112 1070.064 39451881.3778842
634368 1070.496 40801644.0332703
634624 1070.928 17935662.9524025
634880 1071.36 39294005.7679262
635136 1071.792 40477523.5715845
635392 1072.224 17787689.9475877
635648 1072.656 39035191.1037016
635904 1073.088 40393106.1095501
636160 1073.52 17555641.7071492
636416 1073.952 38789188.6026815
636672 1074.384 40052924.5922984
636928 1074.816 17465659.694005
637184 1075.248 38619824.7078158
637440 1075.68 39967584.5833022
637696 1076.112 17310428.7250355
637952 1076.544 38370067.9731888
638208 1076.976 39681519.6290096
638464 1077.408 17028148.2381391
638720 1077.84 38109798.857404
638976 1078.272 39369608.2066525
639232 1078.704 16884924.8277298
639488 1079.136 37930224.9921821
639744 1079.568 39068724.6185912
640000 1080 16718098.2016132
640256 1080.432 37646446.5276911
640512 1080.864 inf
640768 1081.296 inf
641024 1081.728 37264354.9505703
641280 1082.16 inf
641536 1082.592 inf
641792 1083.024 37210780.7032979
642048 1083.456 inf
642304 1083.888 -nan
642560 1084.32 37328261.9479945
642816 1084.752 inf
643072 1085.184 -nan
643328 1085.616 inf
643584 1086.048 inf
643840 1086.48 -nan
644096 1086.912 inf
644352 1087.344 inf
644608 1087.776 -nan
644864 1088.208 inf
645120 1088.64 inf
645376 1089.072 -nan
645632 1089.504 inf
645888 1089.936 inf
646144 1090.368 -nan
646400 1090.8 inf
646656 1091.232 inf
646912 1091.664 -nan
647168 1092.096 inf
647424 1092.528 inf
647680 1092.96 -nan
647936 1093.392 inf
648192 1093.824 inf
648448 1094.256 -nan
648704 1094.688 inf
648960 1095.12 inf
649216 1095.552 -nan
649472 1095.984 -nan
649728 1096.416 inf
649984 1096.848 -nan
650240 1097.28 -nan
650496 1097.712 inf
650752 1098.144 -nan
651008 1098.576 -nan
651264 1099.008 inf
651520 1099.44 -nan
651776 1099.872 -nan
652032 1100.304 inf
652288 1100.736 inf
652544 1101.168 -nan
652800 1101.6 38124257.0489211
653056 1102.032 inf
653312 1102.464 -nan
653568 1102.896 38063319.0783831
653824 1103.328 inf
654080 1103.76 -nan
654336 1104.192 38020496.6548507
654592 1104.624 -nan
654848 1105.056 -nan
655104 1105.488 -nan
655360 1105.92 -nan
655616 1106.352 -nan
655872 1106.784 -nan
656128 1107.216 -nan
656384 1107.648 -nan
656640 1108.08 -nan
656896 1108.512 -nan
657152 1108.944 -nan
657408 1109.376 -nan
657664 1109.808 -nan
657920 1110.24 -nan
658176 1110.672 -nan
658432 1111.104 -nan
658688 1111.536 -nan
658944 1111.968 -nan
659200 1112.4 -nan
659456 1112.832 -nan
659712 1113.264 -nan
659968 1113.696 -nan
660224 1114.128 -nan
660480 1114.56 -nan
660736 1114.992 -nan
660992 1115.424 -nan
661248 1115.856 -nan
661504 1116.288 -nan
661760 1116.72 -nan
662016 1117.152 -nan
662272 1117.584 -nan
662528 1118.016 -nan
662784 1118.448 -nan
663040 1118.88 -nan
663296 1119.312 -nan
663552 1119.744 -nan
663808 1120.176 -nan
664064 1120.608 -nan
664320 1121.04 -nan
664576 1121.472 -nan
664832 1121.904 -nan
665088 1122.336 -nan
665344 1122.768 -nan
665600 1123.2 -nan
665856 1123.632 -nan
666112 1124.064 -nan
666368 1124.496 -nan
666624 1124.928 -nan
666880 1125.36 -nan
667136 1125.792 -nan
667392 1126.224 -nan
667648 1126.656 -nan
667904 1127.088 -nan
668160 1127.52 -nan
668416 1127.952 -nan
668672 1128.384 -nan
668928 1128.816 -nan
669184 1129.248 -nan
