# Scalar ASCII output created by CarpetIOScalar
# created on nid14400 by elihu on Apr 29 2017 at 08:18:25-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0009/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid14400-elihu-2017.04.29-13.15.06-4146
# Run ID: run-J0040_N40-nid14400-elihu-2017.04.29-13.15.06-4146
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
603136 1017.792 0 0 0
603392 1018.224 0 0 0
603648 1018.656 1.0248362775173e-14 1.60584879964395e-14 1.67577045156941e-16
603904 1019.088 5.16500176322328e-12 4.9933678819798e-12 9.67121469296318e-13
604160 1019.52 2.55159491083782e-11 2.55915380086438e-11 1.81117395158032e-11
604416 1019.952 4.8129516564108e-11 4.93968779009558e-11 4.63498427570421e-11
604672 1020.384 4.97969188686477e-11 6.98776421403829e-11 5.27655235585424e-11
604928 1020.816 7.53166831182149e-11 9.6355552943286e-11 8.36593678442255e-11
605184 1021.248 482.839232456575 482.839232456566 482.839232456556
605440 1021.68 543.194136513595 543.194136513612 362.129424342564
605696 1022.112 1.05796502964548e-10 1.24986322399501e-10 1.23946507019448e-10
605952 1022.544 482.839232458077 482.839232458095 482.839232458069
606208 1022.976 1116.8928233235 1116.89282332353 754.763398977688
606464 1023.408 45.7568254276786 91.5136508554475 91.5136508554561
606720 1023.84 902.118525534377 947.875350962081 947.875350962081
606976 1024.272 1050.15422749345 1050.15422749332 720.43918518598
607232 1024.704 3784.89085370163 3861.15222941642 3861.21472914626
607488 1025.136 5108.64430736359 5154.40113279247 5154.40113279248
607744 1025.568 1153.05614050692 1158.70996132428 828.994919006747
608000 1026 3854.51002452331 3925.81744438929 3925.90938258305
608256 1026.432 5306.65877648646 5331.37827096944 5305.42556330244
608512 1026.864 1388.39294922813 1406.30619506486 1042.02487139804
608768 1027.296 8528.34941266667 8579.93333525925 8579.86106752631
609024 1027.728 10456.1283757174 10497.049620575 10451.525259127
609280 1028.16 1759.1561848714 1811.48860851621 1448.86738267957
609536 1028.592 14751.8879866824 14857.4147642566 14857.8201600064
609792 1029.024 17368.3937875592 17409.4416510979 17364.1283207816
610048 1029.456 2265.84496518299 2346.37471315201 1984.92883180606
610304 1029.888 14931.3831813704 15013.3391796436 15003.3414387484
610560 1030.32 17538.1131881866 17565.1269196555 17512.0473139048
610816 1030.752 2395.00612989559 2474.57204000517 2125.74607319127
611072 1031.184 21162.2657507048 21238.8546663379 21223.4847877037
611328 1031.616 24375.9465522407 24400.1749295883 24348.6595413934
611584 1032.048 2652.02723865961 2778.9792728744 2463.39503591283
611840 1032.48 26228.0473219682 26297.0513341404 27182.1048259095
612096 1032.912 30062.927197766 30395.1754401752 31107.2073586436
612352 1033.344 3191.49314226372 3345.35179105041 3090.99321890172
612608 1033.776 26390.7500636246 26409.5058384015 27281.556636706
612864 1034.208 30380.976141498 30712.0750542882 31499.0176021853
613120 1034.64 3549.89457301265 3672.48992881253 3445.99992649389
613376 1035.072 31419.0601533229 31444.2280907788 33218.1651019171
613632 1035.504 36034.8261137593 36676.1948231457 38154.9713109834
613888 1035.936 3820.83017601523 3918.2999134728 3697.96774859365
614144 1036.368 31860.0086886501 31877.5442310264 33606.2544054901
614400 1036.8 35771.0128693116 36374.2096044118 37760.4045793714
614656 1037.232 5611.87374195985 5754.96098441724 5613.83811477663
614912 1037.664 31748.7082043338 31848.6840122802 33471.4432994437
615168 1038.096 35931.0059842247 36593.8220301752 37967.8754787511
615424 1038.528 5990.28383974494 6198.1046908864 6124.3403454154
615680 1038.96 32244.9532377171 32358.5839649292 33983.0553383053
615936 1039.392 36106.0595063883 36773.2183363841 38151.756030625
616192 1039.824 7585.03032631552 7759.81964907373 7687.06119562899
616448 1040.256 32321.393461726 32449.5737976225 34076.1690233963
616704 1040.688 35431.581994382 36065.9525544777 37379.8284195747
616960 1041.12 7629.64147136888 7804.0516655735 7769.47041597942
617216 1041.552 32902.8981672539 33750.9577927743 35012.5248174594
617472 1041.984 35774.7406843364 36410.5268160008 37441.6711981422
617728 1042.416 7729.35624560058 7843.58562653876 7811.32205090524
617984 1042.848 33223.3792453652 34047.9256393231 35029.952420865
618240 1043.28 25251.6017188638 26164.1835972723 27442.9002566196
618496 1043.712 7396.74229507278 7487.02684016181 7457.20795244739
618752 1044.144 24957.8936794779 25882.4452781573 27503.1525414644
619008 1044.576 25218.6927783353 26034.5171748692 27212.402687946
619264 1045.008 8071.9926094798 8155.16886970743 8143.3167099182
619520 1045.44 25531.3260767107 26456.9340770741 28084.2947572319
619776 1045.872 25166.0292458952 26025.6039720651 27230.6144123925
620032 1046.304 8123.00023750331 8202.79993086102 8197.42922257951
620288 1046.736 25410.031895779 26376.9323652235 28008.4522738275
620544 1047.168 24893.8825585179 25723.141871504 26895.5517399683
620800 1047.6 7943.74777657763 8040.8046428458 8097.43985861215
621056 1048.032 25253.3118143869 26241.1018358157 27796.3260597548
621312 1048.464 24949.436164501 25809.4963526851 26981.1773973163
621568 1048.896 8052.43155328772 8176.64551731512 8236.30649013518
621824 1049.328 25263.1015278601 26257.3085915631 27834.9785035796
622080 1049.76 24353.2826147951 25191.1291780057 26298.483971659
622336 1050.192 8164.68000993987 8310.40715863711 8402.09630366902
622592 1050.624 25140.9032967114 26128.2386345644 27640.5810784088
622848 1051.056 24441.6466372017 25269.6055910404 26376.6836566097
623104 1051.488 8120.90811322005 8259.93121747743 8363.84866646679
623360 1051.92 25083.7100661355 26086.4238444148 27600.7557357338
623616 1052.352 24136.8125115029 24949.3454808195 26008.5286468723
623872 1052.784 7992.66257741556 8127.49871628989 8259.19635244078
624128 1053.216 24901.0456062119 25926.5853735883 27364.1884798891
624384 1053.648 24049.0177630324 24879.1035666866 25940.8790252572
624640 1054.08 7876.39803225972 8024.58825214578 8151.02889747965
624896 1054.512 24804.5606032358 25840.9001451616 27276.5377790238
625152 1054.944 23814.3939764381 24618.4637358985 25631.140726279
625408 1055.376 8444.516247547 8601.98761274392 8746.5131217723
625664 1055.808 24387.1421187763 25431.9107201081 26810.522445881
625920 1056.24 23648.7877623677 24461.0227483593 25476.8737401064
626176 1056.672 8500.84318114551 8671.58420959259 8843.06305120655
626432 1057.104 24427.5972942005 25519.3307183639 26812.1768205688
626688 1057.536 23563.7360359042 24359.3820138812 25314.2065105732
626944 1057.968 8253.24908673609 8422.00484048491 8634.82557490379
627200 1058.4 24300.2810727405 25403.5618287519 26709.0870303161
627456 1058.832 23416.4992072116 24225.0069977303 25160.4346966754
627712 1059.264 8179.12007550967 8364.59415012226 8578.89655607736
627968 1059.696 24051.6923471054 25165.5045799019 26399.9947582501
628224 1060.128 23122.0690930581 23884.3497422689 24752.5086726538
628480 1060.56 8030.99760374863 8229.01423821494 8477.59873154492
628736 1060.992 23904.5785374315 25004.7984559401 26263.3932820527
628992 1061.424 22970.7962240697 23760.1878817096 24614.654856336
629248 1061.856 7949.28895267317 8143.71320616574 8388.82654246522
629504 1062.288 23659.2003811119 24768.8656529606 25943.5899421446
629760 1062.72 22697.9789902493 23452.127515734 24239.1702080965
630016 1063.152 7805.61883227391 7958.64151844571 8137.65848902733
630272 1063.584 23642.6582344431 24708.749788127 25876.9688552202
630528 1064.016 22387.2271211048 23104.0430986853 23825.771159613
630784 1064.448 7718.85412559591 7836.72009660976 8012.7728527174
631040 1064.88 23427.2279055571 24458.4995093332 25539.2581085702
631296 1065.312 22314.0704012103 23066.9778363477 23776.7155968755
631552 1065.744 7581.7032534185 7729.53194130635 7902.90799660003
631808 1066.176 23308.8132174236 24326.1966497777 25317.1571951194
632064 1066.608 22003.7203230915 22704.1234582506 23346.0683835519
632320 1067.04 7464.66327302583 7540.97741271641 7707.57419066538
632576 1067.472 23124.5750494363 24126.7248716261 25133.3789379337
632832 1067.904 21707.2877677932 22369.8934074572 22946.4422727657
633088 1068.336 7329.32247644422 7399.24674383788 7556.78074154289
633344 1068.768 22748.6361489167 23729.6617878386 24658.16456107
633600 1069.2 21589.1594570074 22249.5764257344 22833.7432362355
633856 1069.632 7213.07623901726 7276.7820684141 7432.25986355417
634112 1070.064 22511.7069434966 23498.5242192341 24349.8048062266
634368 1070.496 21198.8066359205 21820.5540215044 22364.5434289932
634624 1070.928 7122.71913838164 7189.2476005643 7329.29047806174
634880 1071.36 22338.1866276207 23330.914319927 24193.8406710672
635136 1071.792 20842.8407784041 21427.3838552671 21914.4703792794
635392 1072.224 7002.15588623876 7070.93764522037 7189.10351975295
635648 1072.656 22098.1299363664 23050.8163422528 23837.9833549076
635904 1073.088 20716.1918839228 21288.9905075309 21779.909029663
636160 1073.52 6823.38025813306 6884.72900132769 6987.09961766469
636416 1073.952 21829.6743052353 22777.2243003536 23480.8498208053
636672 1074.384 20354.9238695134 20901.3709305064 21345.1239182751
636928 1074.816 6763.71874600247 6842.69786731005 6941.25632889517
637184 1075.248 21634.3463519683 22563.1321319349 23285.2239481355
637440 1075.68 20271.8936902117 20788.1810629526 21241.2574945886
637696 1076.112 6649.40645817369 6728.56452886856 6823.27937406266
637952 1076.544 21347.7926145677 22267.1997124865 22913.3690668538
638208 1076.976 19952.3621671068 20432.8464354829 20827.017088899
638464 1077.408 6465.08126507974 6536.98058805434 6624.40177271228
638720 1077.84 21048.573683295 21964.5150280006 22528.5273029028
638976 1078.272 19583.4752426794 20032.9039956229 20375.406901851
639232 1078.704 6354.92524236368 6423.38168772219 6508.17493509876
639488 1079.136 20829.4068388479 21741.1761043369 22324.413411407
639744 1079.568 19243.2222313153 19660.0922777211 19963.2135229124
640000 1080 6222.16845814508 6290.62993343182 6374.527794506
640256 1080.432 20493.0938415847 21401.3527204086 21931.8923844127
640512 1080.864 19126.1249393536 19532.6319998155 19843.0673721418
640768 1081.296 6032.63518393447 6094.06854436981 6174.41258719129
641024 1081.728 20063.7718915314 20955.7534262752 21474.7448212187
641280 1082.16 18697.8819192219 19088.0375287295 19411.3092962562
641536 1082.592 5893.32741081398 5948.13354845532 6041.90716443434
641792 1083.024 19965.6398964728 20862.4809759208 21382.1778968445
642048 1083.456 18772.0078783914 19169.1693020937 19489.8595934925
642304 1083.888 5897.71824810615 5954.06392355294 6047.22318770688
642560 1084.32 20016.1398928662 20916.6445532266 21463.2832316917
642816 1084.752 18725.003877728 19118.8573018539 19449.09260409
643072 1085.184 5879.53224919527 5938.80947736291 6026.15537168276
643328 1085.616 20006.0349171037 20909.708256595 21459.4658978621
643584 1086.048 18712.7113234416 19105.9533711034 19433.5005529074
643840 1086.48 5877.5016284829 5942.97785821895 6025.42203116543
644096 1086.912 20023.0169339844 20933.5524147869 21480.559449143
644352 1087.344 18701.9757228815 19094.4494649729 19417.9624120262
644608 1087.776 5858.57514258722 5929.8491100089 6011.02955032337
644864 1088.208 20003.6905867617 20922.6543365862 21462.2832501692
645120 1088.64 18291.5331514427 18673.244968325 19072.1911050885
645376 1089.072 5312.96877908237 5399.90899511766 5471.48516096443
645632 1089.504 19271.4593767826 7.34515860158569e+282 20921.9485498866
645888 1089.936 18198.4965416771 18603.8735498394 19065.5294360316
646144 1090.368 5272.36495750099 5391.68233570725 5400.40383154394
646400 1090.8 19103.8500799618 7.34515860159839e+282 20777.4552875105
646656 1091.232 18108.7342525457 18524.0369014696 18998.0076851453
646912 1091.664 5167.26888902217 5284.99758692826 5260.34610038986
647168 1092.096 19025.1604076785 7.3450579632647e+282 20714.4846810121
647424 1092.528 18025.8370278746 18449.0079096881 18933.1633235269
647680 1092.96 5142.38159529511 5251.27530956981 5203.75955601886
647936 1093.392 18959.3061146154 7.34411867329047e+282 4.27730683265533e+235
648192 1093.824 17890.8151969168 4.53696346605092e+246 1.7441445336815e+235
648448 1094.256 5082.62264802783 1.38790789145754e+278 2.26595185671869e+142
648704 1094.688 18788.151569038 7.30087685446015e+282 nan
648960 1095.12 17821.5857119286 1.61929988704133e+279 9.65508581150124e+234
649216 1095.552 4949.88097579545 5.33658860366483e+277 2.26595185673044e+142
649472 1095.984 18696.0409661458 7.28200334089738e+282 nan
649728 1096.416 17736.4291362136 2.30141205462491e+278 1.86872628606915e+234
649984 1096.848 nan 6.70819751503356e+276 5096.78640291863
650240 1097.28 18573.5603897261 7.21100443984081e+282 nan
650496 1097.712 17603.9451153797 1.9187963445173e+277 9.34363143039017e+233
650752 1098.144 nan 8.46151818055918e+275 4969.66596136955
651008 1098.576 18434.0450500427 6.95485122006453e+282 1.2458175240391e+234
651264 1099.008 17537.2049678037 1.29365087541266e+276 18752.9738021584
651520 1099.44 nan 1.70921196956653e+274 4871.02168854612
651776 1099.872 18215.7425280906 6.68761654447782e+282 nan
652032 1100.304 17488.2169735383 6.5150566815166e+258 nan
652288 1100.736 nan 3.61428565245577e+257 4723.42871862266
